Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000273,13.248798,[ 3 42] ; [4 3],[ 6.05769231 38.94230769] ; [0.94230769 6.05769231],1
p7,1,0.000357,12.745019,[ 9 36] ; [6 1],[12.98076923 32.01923077] ; [2.01923077 4.98076923],1
p2,1,0.002252,9.331839,[12 33] ; [6 1],[15.57692308 29.42307692] ; [2.42307692 4.57692308],0
p8,1,0.003652,8.449252,[ 5 38] ; [4 3],[ 7.74 35.26] ; [1.26 5.74],0
s6,1,0.004322,8.143502,[ 9 36] ; [5 2],[12.11538462 32.88461538] ; [1.88461538 5.11538462],0
s2,1,0.005,7.879325,[ 9 35] ; [5 2],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
u2,1,0.007548,7.137684,[ 2 15] ; [3 1],[ 4.04761905 12.95238095] ; [0.95238095 3.04761905],0
b5,1,0.02401,5.093878,[18 27] ; [6 1],[20.76923077 24.23076923] ; [3.23076923 3.76923077],0
s3,1,0.024184,5.081398,[12 31] ; [5 2],[14.62 28.38] ; [2.38 4.62],0
p3,1,0.052662,3.754625,[10 35] ; [4 3],[12.11538462 32.88461538] ; [1.88461538 5.11538462],0
v2,1,0.058068,3.591711,[10 34] ; [4 3],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
p10,1,0.067207,3.349945,[15 28] ; [5 2],[17.2 25.8] ; [2.8 4.2],0
p4,1,0.075669,3.155544,[11 34] ; [4 3],[12.98076923 32.01923077] ; [2.01923077 4.98076923],0
p9,1,0.09896,2.722222,[16 26] ; [5 2],[18. 24.] ; [3. 4.],0
d3,1,0.106712,2.602251,[21 24] ; [1 6],[19.03846154 25.96153846] ; [2.96153846 4.03846154],0
p11,1,0.11936,2.425701,[18 27] ; [5 2],[19.90384615 25.09615385] ; [3.09615385 3.90384615],0
d4,1,0.274786,1.192698,[29 16] ; [3 4],[27.69230769 17.30769231] ; [4.30769231 2.69230769],0
a3,1,0.295603,1.093925,[28 16] ; [3 4],[26.74509804 17.25490196] ; [4.25490196 2.74509804],0
s5,1,0.298581,1.080519,[ 6 39] ; [2 5],[ 6.92307692 38.07692308] ; [1.07692308 5.92307692],0
p5,1,0.30901,1.034903,[ 2 42] ; [1 6],[ 2.58823529 41.41176471] ; [0.41176471 6.58823529],0
d2,1,0.344118,0.89503,[21 23] ; [2 5],[19.84313725 24.15686275] ; [3.15686275 3.84313725],0
n6,1,0.450017,0.570609,[18 25] ; [4 3],[18.92 24.08] ; [3.08 3.92],0
r1,1,0.456343,0.55485,[13 32] ; [3 4],[13.84615385 31.15384615] ; [2.15384615 4.84615385],0
a7,1,0.459662,0.546717,[19 26] ; [4 3],[19.90384615 25.09615385] ; [3.09615385 3.90384615],0
v1,1,0.4808,0.497049,[13 31] ; [3 4],[13.80392157 30.19607843] ; [2.19607843 4.80392157],0
u1,1,0.4816,0.495238,[ 3 42] ; [1 6],[ 3.46153846 41.53846154] ; [0.53846154 6.46153846],0
a5,1,0.493509,0.468866,[26 19] ; [5 2],[26.82692308 18.17307692] ; [4.17307692 2.82692308],0
v3,1,0.500271,0.454361,[ 8 37] ; [2 5],[ 8.65384615 36.34615385] ; [1.34615385 5.65384615],0
a6,1,0.530703,0.393046,[20 25] ; [4 3],[20.76923077 24.23076923] ; [3.23076923 3.76923077],0
s7,1,0.538539,0.378254,[ 9 32] ; [2 4],[ 9.59574468 31.40425532] ; [1.40425532 4.59574468],0
b3,1,0.652998,0.202142,[12 21] ; [1 3],[11.59459459 21.40540541] ; [1.40540541 2.59459459],0
b2,1,0.652998,0.202142,[12 21] ; [1 3],[11.59459459 21.40540541] ; [1.40540541 2.59459459],0
a8,1,0.68359,0.166113,[ 4 39] ; [1 6],[ 4.3 38.7] ; [0.7 6.3],0
b1,1,0.684522,0.165079,[22 23] ; [4 3],[22.5 22.5] ; [3.5 3.5],0
a4,1,0.688635,0.160567,[16 28] ; [2 5],[15.52941176 28.47058824] ; [2.47058824 4.52941176],0
n4,1,0.709,0.139277,[29 16] ; [4 3],[28.55769231 16.44230769] ; [4.44230769 2.55769231],0
n5,1,0.717859,0.130553,[29 16] ; [5 2],[29.42307692 15.57692308] ; [4.57692308 2.42307692],0
n2,1,0.763441,0.09058,[ 9 14] ; [1 1],[ 9.2 13.8] ; [0.8 1.2],0
d5,1,0.766366,0.088287,[23 22] ; [4 3],[23.36538462 21.63461538] ; [3.63461538 3.36538462],0
n3,1,0.802839,0.062338,[ 9 13] ; [1 1],[ 9.16666667 12.83333333] ; [0.83333333 1.16666667],0
a2,1,0.806794,0.059811,[ 5 40] ; [1 6],[ 5.19230769 39.80769231] ; [0.80769231 6.19230769],0
b4,1,0.88604,0.02054,[27 18] ; [4 3],[26.82692308 18.17307692] ; [4.17307692 2.82692308],0
s1,1,0.930971,0.007504,[ 7 38] ; [1 6],[ 6.92307692 38.07692308] ; [1.07692308 5.92307692],0
r2,1,0.960484,0.002455,[18 25] ; [3 4],[18.06 24.94] ; [2.94 4.06],0
