Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,128.084512,[12 60] ; [213  35],[50.625 21.375] ; [174.375  73.625],1
p11,1,1e-06,23.352802,[34 39] ; [189  59],[50.71339564 22.28660436] ; [172.28660436  75.71339564],1
p2,1,5.3e-05,16.341684,[37 36] ; [187  61],[50.94080997 22.05919003] ; [173.05919003  74.94080997],1
s6,1,0.000412,12.474778,[30 42] ; [159  86],[42.92744479 29.07255521] ; [146.07255521  98.92744479],1
s2,1,0.000956,10.911122,[19 51] ; [121 124],[31.11111111 38.88888889] ; [108.88888889 136.11111111],1
n5,1,0.001038,10.758825,[38 35] ; [179  68],[49.503125 23.496875] ; [167.496875  79.503125],0
b1,1,0.001278,10.373763,[38 35] ; [ 78 170],[26.38006231 46.61993769] ; [ 89.61993769 158.38006231],0
v1,1,0.002338,9.263121,[22 51] ; [120 118],[33.33118971 39.66881029] ; [108.66881029 129.33118971],0
r4,1,0.002895,8.872652,[55 18] ; [221  27],[62.76635514 10.23364486] ; [213.23364486  34.76635514],0
s3,1,0.007445,7.162271,[25 47] ; [129 116],[34.97791798 37.02208202] ; [119.02208202 125.97791798],0
n6,1,0.013085,6.157624,[51 22] ; [206  42],[58.44548287 14.55451713] ; [198.55451713  49.44548287],0
s8,1,0.01469,5.953234,[17 55] ; [ 97 150],[25.73040752 46.26959248] ; [ 88.26959248 158.73040752],0
p8,1,0.018693,5.530005,[11 62] ; [ 71 176],[18.70625 54.29375] ; [ 63.29375 183.70625],0
p6,1,0.023271,5.148158,[ 5 66] ; [ 45 203],[11.12852665 59.87147335] ; [ 38.87147335 209.12852665],0
s7,1,0.025291,5.00386,[18 49] ; [101 140],[25.88636364 41.11363636] ; [ 93.11363636 147.88636364],0
b5,1,0.029881,4.716142,[40 33] ; [170  78],[47.75700935 25.24299065] ; [162.24299065  85.75700935],0
r2,1,0.038796,4.269786,[65  8] ; [236  11],[68.665625  4.334375] ; [232.334375  14.665625],0
r3,1,0.042013,4.134674,[62 10] ; [232  16],[66.15  5.85] ; [227.85  20.15],0
a1,1,0.067432,3.344451,[ 5 68] ; [  6 242],[ 2.50155763 70.49844237] ; [  8.49844237 239.50155763],0
p3,1,0.088098,2.908796,[17 54] ; [ 86 162],[22.92476489 48.07523511] ; [ 80.07523511 167.92476489],0
s1,1,0.101588,2.68044,[ 6 66] ; [  9 236],[ 3.40694006 68.59305994] ; [ 11.59305994 233.40694006],0
p4,1,0.101974,2.674398,[25 47] ; [113 135],[31.05 40.95] ; [106.95 141.05],0
v2,1,0.104414,2.6368,[28 43] ; [118 116],[33.98688525 37.01311475] ; [112.01311475 121.98688525],0
p5,1,0.129895,2.293757,[ 2 71] ; [ 19 226],[ 4.82075472 68.17924528] ; [ 16.17924528 228.82075472],0
a8,1,0.143779,2.137036,[ 3 62] ; [ 24 203],[ 6.01027397 58.98972603] ; [ 20.98972603 206.01027397],0
s5,1,0.18139,1.7862,[13 58] ; [ 60 170],[17.2192691 53.7807309] ; [ 55.7807309 174.2192691],0
a2,1,0.188564,1.7288,[19 54] ; [ 47 201],[15.00934579 57.99065421] ; [ 50.99065421 197.00934579],0
n1,1,0.240951,1.375019,[10 21] ; [33 41],[12.6952381 18.3047619] ; [30.3047619 43.6952381],0
n4,1,0.258371,1.277467,[48 25] ; [180  68],[51.85046729 21.14953271] ; [176.14953271  71.85046729],0
d5,1,0.336204,0.924852,[59 14] ; [187  61],[55.94392523 17.05607477] ; [190.05607477  57.94392523],0
r1,1,0.350501,0.871644,[58 15] ; [183  64],[54.978125 18.021875] ; [186.021875  60.978125],0
u1,1,0.381635,0.76543,[14 59] ; [ 37 211],[11.59813084 61.40186916] ; [ 39.40186916 208.59813084],0
a5,1,0.393792,0.727201,[48 25] ; [176  72],[50.94080997 22.05919003] ; [173.05919003  74.94080997],0
a3,1,0.420516,0.648873,[51 22] ; [160  87],[48.134375 24.865625] ; [162.865625  84.134375],0
b2,1,0.444975,0.583419,[15 32] ; [50 81],[17.16292135 29.83707865] ; [47.83707865 83.16292135],0
b3,1,0.444975,0.583419,[15 32] ; [50 81],[17.16292135 29.83707865] ; [47.83707865 83.16292135],0
b4,1,0.451513,0.566852,[48 25] ; [151  97],[45.25545171 27.74454829] ; [153.74454829  94.25545171],0
d2,1,0.508364,0.437433,[37 35] ; [116 131],[34.53291536 37.46708464] ; [118.46708464 128.53291536],0
u2,1,0.528265,0.397727,[11 11] ; [50 37],[12.31192661  9.68807339] ; [48.68807339 38.31192661],0
u3,1,0.554143,0.349947,[15  7] ; [54 34],[13.8  8.2] ; [55.2 32.8],0
n2,1,0.554517,0.349288,[22 10] ; [55 19],[23.24528302  8.75471698] ; [53.75471698 20.24528302],0
n3,1,0.582223,0.302654,[19 11] ; [51 23],[20.19230769  9.80769231] ; [49.80769231 24.19230769],0
u4,1,0.589445,0.291212,[ 1 72] ; [  6 242],[ 1.59190031 71.40809969] ; [  5.40809969 242.59190031],0
a4,1,0.607025,0.26453,[35 38] ; [110 137],[33.078125 39.921875] ; [111.921875 135.078125],0
d3,1,0.607935,0.263193,[45 28] ; [161  87],[46.84735202 26.15264798] ; [159.15264798  88.84735202],0
a6,1,0.638512,0.220693,[51 22] ; [166  82],[49.34890966 23.65109034] ; [167.65109034  80.34890966],0
p1,1,0.65595,0.19848,[ 7 65] ; [ 20 228],[ 6.075 65.925] ; [ 20.925 227.075],0
d1,1,0.674759,0.176086,[38 35] ; [136 112],[39.57009346 33.42990654] ; [134.42990654 113.57009346],0
d4,1,0.703583,0.144772,[56 16] ; [198  50],[57.15 14.85] ; [196.85  51.15],0
v3,1,0.72059,0.127929,[24 45] ; [ 76 158],[22.77227723 46.22772277] ; [ 77.22772277 156.77227723],0
s4,1,0.876827,0.024023,[11 60] ; [ 40 206],[11.42271293 59.57728707] ; [ 39.57728707 206.42271293],0
a7,1,0.887904,0.019869,[52 20] ; [177  71],[51.525 20.475] ; [177.475  70.525],0
