Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000161,14.238678,[54  5] ; [70 38],[43.80838323 15.19161677] ; [80.19161677 27.80838323],1
s6,1,0.001109,10.636253,[40 17] ; [47 61],[30.05454545 26.94545455] ; [56.94545455 51.05454545],0
v3,1,0.001943,9.602975,[26 31] ; [23 81],[17.34782609 39.65217391] ; [31.65217391 72.34782609],0
v4,1,0.002656,9.029769,[55  4] ; [80 28],[47.69461078 11.30538922] ; [87.30538922 20.69461078],0
r2,1,0.002718,8.987812,[56  2] ; [84 22],[49.51219512  8.48780488] ; [90.48780488 15.51219512],0
d5,1,0.003544,8.503863,[51  8] ; [70 37],[43.0060241 15.9939759] ; [77.9939759 29.0060241],0
r4,1,0.005462,7.719907,[47 12] ; [63 45],[38.86227545 20.13772455] ; [71.13772455 36.86227545],0
r1,1,0.006069,7.52976,[46 13] ; [60 46],[37.9030303 21.0969697] ; [68.0969697 37.9030303],0
b1,1,0.008063,7.019432,[24 35] ; [67 41],[32.1497006 26.8502994] ; [58.8502994 49.1497006],0
d4,1,0.014728,5.948713,[50  9] ; [72 35],[43.36144578 15.63855422] ; [78.63855422 28.36144578],0
s2,1,0.041095,4.172105,[28 31] ; [34 74],[21.90419162 37.09580838] ; [40.09580838 67.90419162],0
p1,1,0.042278,4.124035,[ 1 58] ; [11 97],[ 4.23952096 54.76047904] ; [  7.76047904 100.23952096],0
n6,1,0.051099,3.805038,[42 16] ; [61 46],[36.20606061 21.79393939] ; [66.79393939 40.20606061],0
v1,1,0.060914,3.512318,[28 31] ; [35 72],[22.39156627 36.60843373] ; [40.60843373 66.39156627],0
a5,1,0.061071,3.508051,[41 18] ; [59 49],[35.32934132 23.67065868] ; [64.67065868 43.32934132],0
a1,1,0.085255,2.961771,[ 2 57] ; [12 96],[ 4.94610778 54.05389222] ; [ 9.05389222 98.94610778],0
s8,1,0.101579,2.68058,[20 39] ; [24 84],[15.54491018 43.45508982] ; [28.45508982 79.54491018],0
p5,1,0.112609,2.51722,[ 1 58] ; [ 8 98],[ 3.21818182 55.78181818] ; [  5.78181818 100.21818182],0
d1,1,0.113502,2.504769,[31 28] ; [43 65],[26.14371257 32.85628743] ; [47.85628743 60.14371257],0
p10,1,0.148992,2.082538,[30 28] ; [42 63],[25.6196319 32.3803681] ; [46.3803681 58.6196319],0
s1,1,0.151884,2.053227,[ 2 57] ; [10 96],[ 4.29090909 54.70909091] ; [ 7.70909091 98.29090909],0
p4,1,0.185161,1.755703,[25 33] ; [35 72],[21.09090909 36.90909091] ; [38.90909091 68.09090909],0
u1,1,0.196671,1.666924,[ 8 51] ; [  8 100],[ 5.65269461 53.34730539] ; [10.34730539 97.65269461],0
d3,1,0.202697,1.622836,[38 21] ; [58 49],[34.12048193 24.87951807] ; [61.87951807 45.12048193],0
a2,1,0.204414,1.610555,[14 45] ; [17 91],[10.95209581 48.04790419] ; [20.04790419 87.95209581],0
n5,1,0.242939,1.363458,[30 28] ; [66 42],[33.54216867 24.45783133] ; [62.45783133 45.54216867],0
s7,1,0.267394,1.230068,[21 36] ; [28 71],[17.90384615 39.09615385] ; [31.09615385 67.90384615],0
a7,1,0.280618,1.164094,[41 18] ; [66 42],[37.80239521 21.19760479] ; [69.19760479 38.80239521],0
p8,1,0.291303,1.113591,[17 42] ; [23 84],[14.21686747 44.78313253] ; [25.78313253 81.21686747],0
a4,1,0.299072,1.078328,[26 33] ; [38 68],[22.88484848 36.11515152] ; [41.11515152 64.88484848],0
s5,1,0.313498,1.015881,[17 40] ; [24 82],[14.33742331 42.66257669] ; [26.66257669 79.33742331],0
p2,1,0.326917,0.961073,[35 24] ; [55 52],[31.98795181 27.01204819] ; [58.01204819 48.98795181],0
n2,1,0.367083,0.813516,[14  6] ; [31 22],[12.32876712  7.67123288] ; [32.67123288 20.32876712],0
s4,1,0.485771,0.485881,[13 46] ; [19 89],[11.30538922 47.69461078] ; [20.69461078 87.30538922],0
a8,1,0.511933,0.430113,[ 4 46] ; [12 93],[ 5.16129032 44.83870968] ; [10.83870968 94.16129032],0
b5,1,0.581081,0.304491,[37 22] ; [63 45],[35.32934132 23.67065868] ; [64.67065868 43.32934132],0
s3,1,0.615133,0.252767,[28 31] ; [46 60],[26.46060606 32.53939394] ; [47.53939394 58.46060606],0
n1,1,0.631922,0.229463,[ 7 13] ; [21 30],[ 7.88732394 12.11267606] ; [20.11267606 30.88732394],0
