Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.007371,7.18022,[8 1] ; [18 27],[4.33333333 4.66666667] ; [21.66666667 23.33333333],0
r1,1,0.011419,6.398953,[7 2] ; [15 31],[3.6 5.4] ; [18.4 27.6],0
d1,1,0.05444,3.699154,[6 3] ; [15 31],[3.43636364 5.56363636] ; [17.56363636 28.43636364],0
d5,1,0.067574,3.340979,[8 1] ; [26 20],[5.56363636 3.43636364] ; [28.43636364 17.56363636],0
p1,1,0.080444,3.055909,[3 6] ; [ 5 41],[1.30909091 7.69090909] ; [ 6.69090909 39.30909091],0
s6,1,0.092279,2.834161,[4 4] ; [10 36],[2.07407407 5.92592593] ; [11.92592593 34.07407407],0
s3,1,0.117392,2.451782,[4 5] ; [ 9 36],[2.16666667 6.83333333] ; [10.83333333 34.16666667],0
p5,1,0.141645,2.16,[2 7] ; [ 3 42],[0.83333333 8.16666667] ; [ 4.16666667 40.83333333],0
a5,1,0.156644,2.006324,[7 2] ; [24 22],[5.07272727 3.92727273] ; [25.92727273 20.07272727],0
v1,1,0.266575,1.234286,[1 8] ; [13 32],[2.33333333 6.66666667] ; [11.66666667 33.33333333],0
r4,1,0.267462,1.229716,[4 5] ; [12 34],[2.61818182 6.38181818] ; [13.38181818 32.61818182],0
p3,1,0.274192,1.195652,[3 6] ; [ 8 38],[1.8 7.2] ; [ 9.2 36.8],0
b5,1,0.301142,1.069128,[3 6] ; [24 22],[4.41818182 4.58181818] ; [22.58181818 23.41818182],0
s7,1,0.307149,1.042896,[3 6] ; [ 8 36],[1.86792453 7.13207547] ; [ 9.13207547 34.86792453],0
p6,1,0.380672,0.768532,[2 7] ; [ 5 39],[1.18867925 7.81132075] ; [ 5.81132075 38.18867925],0
r3,1,0.392906,0.729931,[6 3] ; [23 22],[4.83333333 4.16666667] ; [24.16666667 20.83333333],0
b1,1,0.424552,0.637681,[6 3] ; [24 22],[4.90909091 4.09090909] ; [25.09090909 20.90909091],0
u3,1,0.434672,0.610307,[1 2] ; [ 3 17],[0.52173913 2.47826087] ; [ 3.47826087 16.52173913],0
n6,1,0.462433,0.54,[5 4] ; [19 26],[4. 5.] ; [20. 25.],0
r2,1,0.469153,0.523971,[6 3] ; [23 20],[5.01923077 3.98076923] ; [23.98076923 19.01923077],0
s8,1,0.475052,0.510201,[2 7] ; [ 6 40],[1.30909091 7.69090909] ; [ 6.69090909 39.30909091],0
n4,1,0.494678,0.466335,[5 4] ; [31 15],[5.89090909 3.10909091] ; [30.10909091 15.89090909],0
p11,1,0.505758,0.442834,[5 4] ; [20 26],[4.09090909 4.90909091] ; [20.90909091 25.09090909],0
p2,1,0.523999,0.406015,[4 5] ; [15 30],[3.16666667 5.83333333] ; [15.83333333 29.16666667],0
n1,1,0.548186,0.360577,[3 2] ; [ 9 11],[2.4 2.6] ; [ 9.6 10.4],0
a6,1,0.586286,0.296182,[5 4] ; [21 25],[4.25454545 4.74545455] ; [21.74545455 24.25454545],0
a4,1,0.614191,0.254118,[4 5] ; [16 29],[3.33333333 5.66666667] ; [16.66666667 28.33333333],0
a3,1,0.620294,0.245455,[6 3] ; [26 19],[5.33333333 3.66666667] ; [26.66666667 18.33333333],0
a8,1,0.645801,0.211235,[2 7] ; [ 7 37],[1.52830189 7.47169811] ; [ 7.47169811 36.52830189],0
a7,1,0.67142,0.179945,[4 5] ; [24 22],[4.58181818 4.41818182] ; [23.41818182 22.58181818],0
n5,1,0.672399,0.178808,[5 4] ; [29 17],[5.56363636 3.43636364] ; [28.43636364 17.56363636],0
b3,1,0.674012,0.176944,[4 5] ; [11 19],[3.46153846 5.53846154] ; [11.53846154 18.46153846],0
b2,1,0.674012,0.176944,[4 5] ; [11 19],[3.46153846 5.53846154] ; [11.53846154 18.46153846],0
n2,1,0.688921,0.160256,[2 3] ; [10 10],[2.4 2.6] ; [ 9.6 10.4],0
p10,1,0.708023,0.14026,[4 5] ; [17 28],[3.5 5.5] ; [17.5 27.5],0
b4,1,0.743386,0.107173,[6 3] ; [28 18],[5.56363636 3.43636364] ; [28.43636364 17.56363636],0
p4,1,0.75929,0.093889,[3 6] ; [13 33],[2.61818182 6.38181818] ; [13.38181818 32.61818182],0
v2,1,0.78981,0.071053,[3 6] ; [13 32],[2.66666667 6.33333333] ; [13.33333333 31.66666667],0
n3,1,0.854632,0.033566,[2 2] ; [11  9],[2.16666667 1.83333333] ; [10.83333333  9.16666667],0
p9,1,0.857344,0.032312,[4 5] ; [21 23],[4.24528302 4.75471698] ; [20.75471698 23.24528302],0
s4,1,0.87361,0.025305,[1 8] ; [ 6 40],[1.14545455 7.85454545] ; [ 5.85454545 40.14545455],0
p8,1,0.879892,0.022833,[2 7] ; [ 9 36],[1.83333333 7.16666667] ; [ 9.16666667 35.83333333],0
d3,1,0.957373,0.002857,[4 5] ; [20 26],[3.92727273 5.07272727] ; [20.07272727 25.92727273],0
p7,1,0.966203,0.001795,[3 6] ; [15 31],[2.94545455 6.05454545] ; [15.05454545 30.94545455],0
a1,1,0.98304,0.000452,[1 8] ; [ 5 41],[0.98181818 8.01818182] ; [ 5.01818182 40.98181818],0
