Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.31557,[43  4] ; [18 23],[32.57954545 14.42045455] ; [28.42045455 12.57954545],1
p4,1,0.000522,12.035576,[36 11] ; [16 24],[28.09195402 18.90804598] ; [23.90804598 16.09195402],1
p3,1,0.000757,11.344326,[34 13] ; [15 26],[26.17045455 20.82954545] ; [22.82954545 18.17045455],1
p2,1,0.000999,10.829322,[44  3] ; [27 14],[37.92045455  9.07954545] ; [33.07954545  7.92045455],1
p6,1,0.001258,10.403145,[23 23] ; [ 7 34],[15.86206897 30.13793103] ; [14.13793103 26.86206897],0
p11,1,0.008924,6.838049,[41  6] ; [26 15],[35.78409091 11.21590909] ; [31.21590909  9.78409091],0
p10,1,0.009922,6.648839,[43  4] ; [28 12],[38.35632184  8.64367816] ; [32.64367816  7.35632184],0
r1,1,0.017558,5.639691,[44  3] ; [31 10],[40.05681818  6.94318182] ; [34.94318182  6.05681818],0
r3,1,0.027814,4.83954,[46  1] ; [34  6],[43.2183908  3.7816092] ; [36.7816092  3.2183908],0
p9,1,0.031222,4.640705,[41  6] ; [28 13],[36.85227273 10.14772727] ; [32.14772727  8.85227273],0
n5,1,0.039176,4.253221,[38  9] ; [25 16],[33.64772727 13.35227273] ; [29.35227273 11.64772727],0
v4,1,0.04321,4.087173,[45  2] ; [33  7],[42.13793103  4.86206897] ; [35.86206897  4.13793103],0
a5,1,0.064216,3.425013,[39  8] ; [27 14],[35.25 11.75] ; [30.75 10.25],0
p5,1,0.090636,2.863042,[14 33] ; [ 6 35],[10.68181818 36.31818182] ; [ 9.31818182 31.68181818],0
n3,1,0.095437,2.780183,[8 1] ; [6 5],[6.3 2.7] ; [7.7 3.3],0
n4,1,0.110206,2.551264,[38  9] ; [27 14],[34.71590909 12.28409091] ; [30.28409091 10.71590909],0
s8,1,0.110406,2.548402,[19 28] ; [10 31],[15.48863636 31.51136364] ; [13.51136364 27.48863636],0
v3,1,0.128228,2.31383,[19 28] ; [10 30],[15.66666667 31.33333333] ; [13.33333333 26.66666667],0
n2,1,0.145251,2.121429,[8 2] ; [6 6],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
r2,1,0.188407,1.730033,[44  3] ; [34  6],[42.13793103  4.86206897] ; [35.86206897  4.13793103],0
v1,1,0.224056,1.478203,[23 24] ; [14 25],[20.22093023 26.77906977] ; [16.77906977 22.22093023],0
a8,1,0.238858,1.387323,[ 9 35] ; [ 4 33],[ 7.0617284 36.9382716] ; [ 5.9382716 31.0617284],0
s3,1,0.28011,1.166556,[10 37] ; [ 5 35],[ 8.10344828 38.89655172] ; [ 6.89655172 33.10344828],0
b4,1,0.294475,1.099049,[27 20] ; [28 13],[29.375 17.625] ; [25.625 15.375],0
s6,1,0.320702,0.986081,[32 13] ; [25 16],[29.8255814 15.1744186] ; [27.1744186 13.8255814],0
d1,1,0.333013,0.937146,[30 17] ; [22 19],[27.77272727 19.22727273] ; [24.22727273 16.77272727],0
b5,1,0.343341,0.897916,[16 31] ; [18 23],[18.15909091 28.84090909] ; [15.84090909 25.15909091],0
d5,1,0.391846,0.733206,[40  7] ; [32  9],[38.45454545  8.54545455] ; [33.54545455  7.45454545],0
a7,1,0.527008,0.400156,[29 18] ; [22 18],[27.55172414 19.44827586] ; [23.44827586 16.55172414],0
u3,1,0.567996,0.326048,[8 6] ; [6 7],[7.25925926 6.74074074] ; [6.74074074 6.25925926],0
p1,1,0.57001,0.322665,[ 6 41] ; [ 7 34],[ 6.94318182 40.05681818] ; [ 6.05681818 34.94318182],0
s4,1,0.609645,0.260691,[ 9 38] ; [ 6 34],[ 8.10344828 38.89655172] ; [ 6.89655172 33.10344828],0
d2,1,0.659845,0.193711,[26 21] ; [24 16],[27.01149425 19.98850575] ; [22.98850575 17.01149425],0
a4,1,0.7212,0.127346,[20 27] ; [19 22],[20.82954545 26.17045455] ; [18.17045455 22.82954545],0
v2,1,0.7212,0.127346,[27 20] ; [22 19],[26.17045455 20.82954545] ; [22.82954545 18.17045455],0
a6,1,0.736978,0.112801,[27 20] ; [25 16],[27.77272727 19.22727273] ; [24.22727273 16.77272727],0
n6,1,0.78036,0.077757,[40  7] ; [34  7],[39.52272727  7.47727273] ; [34.47727273  6.52272727],0
d4,1,0.798179,0.065385,[39  8] ; [34  6],[39.43678161  7.56321839] ; [33.56321839  6.43678161],0
n1,1,0.834996,0.043388,[5 5] ; [5 6],[4.76190476 5.23809524] ; [5.23809524 5.76190476],0
b3,1,0.850773,0.035394,[13 16] ; [11 15],[12.65454545 16.34545455] ; [11.34545455 14.65454545],0
b2,1,0.850773,0.035394,[13 16] ; [11 15],[12.65454545 16.34545455] ; [11.34545455 14.65454545],0
a1,1,0.862324,0.030073,[ 3 44] ; [ 3 38],[ 3.20454545 43.79545455] ; [ 2.79545455 38.20454545],0
