Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.2e-05,18.012499,[72 31] ; [46 66],[56.53023256 46.46976744] ; [61.46976744 50.53023256],1
v3,1,0.000124,14.734579,[53 48] ; [31 84],[39.27777778 61.72222222] ; [44.72222222 70.27777778],1
n5,1,0.030609,4.67477,[89 19] ; [82 35],[82.08 25.92] ; [88.92 28.08],0
p9,1,0.039495,4.23945,[93 15] ; [88 29],[86.88 21.12] ; [94.12 22.88],0
p12,1,0.05252,3.759137,[12 96] ; [  5 112],[ 8.16 99.84] ; [  8.84 108.16],0
s4,1,0.05649,3.637548,[14 95] ; [26 89],[19.46428571 89.53571429] ; [20.53571429 94.46428571],0
n4,1,0.074664,3.177378,[90 19] ; [85 32],[84.40265487 24.59734513] ; [90.59734513 26.40265487],0
u4,1,0.081144,3.041838,[  5 104] ; [  1 116],[  2.89380531 106.10619469] ; [  3.10619469 113.89380531],0
p5,1,0.08922,2.888393,[ 8 99] ; [  3 114],[  5.25446429 101.74553571] ; [  5.74553571 111.25446429],0
a5,1,0.097192,2.751031,[81 28] ; [75 42],[75.23893805 33.76106195] ; [80.76106195 36.23893805],0
p11,1,0.115331,2.479611,[88 21] ; [84 33],[82.95575221 26.04424779] ; [89.04424779 27.95575221],0
s8,1,0.126133,2.339468,[66 43] ; [59 58],[60.28761062 48.71238938] ; [64.71238938 52.28761062],0
p4,1,0.145523,2.11856,[70 39] ; [64 53],[64.62831858 44.37168142] ; [69.37168142 47.62831858],0
b2,1,0.183152,1.771859,[29 47] ; [17 45],[25.33333333 50.66666667] ; [20.66666667 41.33333333],0
b3,1,0.183152,1.771859,[29 47] ; [17 45],[25.33333333 50.66666667] ; [20.66666667 41.33333333],0
p8,1,0.209532,1.574658,[45 62] ; [59 58],[49.67857143 57.32142857] ; [54.32142857 62.67857143],0
p6,1,0.216989,1.524171,[40 66] ; [35 82],[35.65022422 70.34977578] ; [39.34977578 77.65022422],0
