Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,69.65721,[178  71] ; [29 87],[141.21369863 107.78630137] ; [65.78630137 50.21369863],1
p6,1,0.0,33.600784,[138 108] ; [27 88],[112.43767313 133.56232687] ; [52.56232687 62.43767313],1
p8,1,2e-06,23.14158,[157  92] ; [41 73],[135.81818182 113.18181818] ; [62.18181818 51.81818182],1
p2,1,2e-06,23.001828,[229  20] ; [85 31],[214.20821918  34.79178082] ; [99.79178082 16.20821918],1
p5,1,2.6e-05,17.690657,[ 50 196] ; [  4 112],[ 36.6961326 209.3038674] ; [17.3038674 98.6961326],1
d1,1,7e-05,15.81017,[184  66] ; [61 55],[167.34972678  82.65027322] ; [77.65027322 38.34972678],1
d3,1,7.4e-05,15.698011,[194  56] ; [66 49],[178.08219178  71.91780822] ; [81.91780822 33.08219178],1
p9,1,0.000298,13.082098,[231  18] ; [91 23],[220.87603306  28.12396694] ; [101.12396694  12.87603306],1
p7,1,0.000876,11.07374,[181  66] ; [61 49],[167.43417367  79.56582633] ; [74.56582633 35.43417367],1
s6,1,0.002408,9.20895,[221  23] ; [90 24],[211.96648045  32.03351955] ; [99.03351955 14.96648045],0
s8,1,0.002941,8.843848,[171  78] ; [61 55],[158.26849315  90.73150685] ; [73.73150685 42.26849315],0
n6,1,0.003288,8.640182,[235  14] ; [97 17],[227.73553719  21.26446281] ; [104.26446281   9.73553719],0
p10,1,0.009556,6.715904,[225  25] ; [93 23],[217.21311475  32.78688525] ; [100.78688525  15.21311475],0
r4,1,0.009624,6.70316,[237  13] ; [101  15],[230.87431694  19.12568306] ; [107.12568306   8.87431694],0
p12,1,0.020108,5.402508,[ 36 213] ; [  7 109],[ 29.33424658 219.66575342] ; [ 13.66575342 102.33424658],0
d4,1,0.020158,5.398128,[225  24] ; [94 21],[218.21703297  30.78296703] ; [100.78296703  14.21703297],0
n5,1,0.038453,4.284865,[228  21] ; [97 18],[222.32142857  26.67857143] ; [102.67857143  12.32142857],0
a2,1,0.039761,4.228035,[ 80 170] ; [25 91],[ 71.72131148 178.27868852] ; [33.27868852 82.72131148],0
u4,1,0.044094,4.052973,[ 13 237] ; [  1 115],[  9.56284153 240.43715847] ; [  4.43715847 111.56284153],0
s5,1,0.046849,3.950786,[121 116] ; [44 67],[112.37068966 124.62931034] ; [52.62931034 58.37068966],0
d5,1,0.048715,3.885163,[217  32] ; [91 24],[210.69230769  38.30769231] ; [97.30769231 17.69230769],0
a8,1,0.055474,3.667779,[ 35 198] ; [25 81],[ 41.23893805 191.76106195] ; [18.76106195 87.23893805],0
s1,1,0.056701,3.631355,[ 11 237] ; [ 11 104],[ 15.03030303 232.96969697] ; [  6.96969697 108.03030303],0
a6,1,0.070897,3.26212,[165  85] ; [64 50],[157.28021978  92.71978022] ; [71.71978022 42.28021978],0
v4,1,0.080211,3.060618,[242   6] ; [108   7],[239.1184573   8.8815427] ; [110.8815427   4.1184573],0
v1,1,0.093244,2.81746,[153  90] ; [60 52],[145.8  97.2] ; [67.2 44.8],0
