Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,88.243699,[114  20] ; [17 65],[81.26851852 52.73148148] ; [49.73148148 32.26851852],1
s6,1,0.0,44.434046,[121  10] ; [41 37],[101.54066986  29.45933014] ; [60.45933014 17.54066986],1
s7,1,0.0,33.303788,[105  24] ; [32 44],[86.2097561 42.7902439] ; [50.7902439 25.2097561],1
s8,1,0.0,31.814197,[98 36] ; [28 54],[78.16666667 55.83333333] ; [47.83333333 34.16666667],1
s5,1,1e-06,24.374782,[77 47] ; [21 58],[59.86206897 64.13793103] ; [38.13793103 40.86206897],1
d4,1,0.022246,5.226464,[119  14] ; [64 18],[113.20465116  19.79534884] ; [69.79534884 12.20465116],0
s4,1,0.026098,4.949542,[37 95] ; [12 69],[ 30.36619718 101.63380282] ; [18.63380282 62.36619718],0
p12,1,0.027313,4.870909,[ 27 107] ; [ 7 73],[ 21.28971963 112.71028037] ; [12.71028037 67.28971963],0
d2,1,0.033017,4.544885,[82 52] ; [38 44],[74.44444444 59.55555556] ; [45.55555556 36.44444444],0
d1,1,0.035453,4.423215,[97 37] ; [48 34],[89.9537037 44.0462963] ; [55.0462963 26.9537037],0
u1,1,0.074935,3.17146,[39 95] ; [15 67],[ 33.5 100.5] ; [20.5 61.5],0
n1,1,0.075585,3.157358,[13 10] ; [3 9],[10.51428571 12.48571429] ; [5.48571429 6.51428571],0
a4,1,0.097785,2.741311,[76 58] ; [37 45],[70.10185185 63.89814815] ; [42.89814815 39.10185185],0
a3,1,0.115394,2.478751,[109  24] ; [59 22],[104.41121495  28.58878505] ; [63.58878505 17.41121495],0
n2,1,0.118826,2.432723,[19  4] ; [7 5],[17.08571429  5.91428571] ; [8.91428571 3.08571429],0
p10,1,0.120689,2.408355,[123  11] ; [68 12],[119.59813084  14.40186916] ; [71.40186916  8.59813084],0
u2,1,0.156692,2.005863,[17  8] ; [11 12],[14.58333333 10.41666667] ; [13.41666667  9.58333333],0
a6,1,0.159254,1.981297,[85 48] ; [60 22],[89.69767442 43.30232558] ; [55.30232558 26.69767442],0
n5,1,0.16288,1.947278,[112  21] ; [62 19],[108.14018692  24.85981308] ; [65.85981308 15.14018692],0
b2,1,0.203669,1.615866,[45 43] ; [23 34],[41.26896552 46.73103448] ; [26.73103448 30.26896552],0
b3,1,0.203669,1.615866,[45 43] ; [23 34],[41.26896552 46.73103448] ; [26.73103448 30.26896552],0
v1,1,0.206594,1.595134,[87 45] ; [47 35],[82.65420561 49.34579439] ; [51.34579439 30.65420561],0
a5,1,0.219381,1.508416,[112  22] ; [63 19],[108.56481481  25.43518519] ; [66.43518519 15.56481481],0
s1,1,0.275641,1.188455,[  5 129] ; [ 1 81],[  3.72222222 130.27777778] ; [ 2.27777778 79.72222222],0
p7,1,0.324036,0.972585,[120  14] ; [68 12],[117.71962617  16.28037383] ; [70.28037383  9.71962617],0
r4,1,0.350018,0.873393,[123  11] ; [78  4],[124.69444444   9.30555556] ; [76.30555556  5.69444444],0
u3,1,0.351371,0.868501,[18  7] ; [13  9],[16.4893617  8.5106383] ; [14.5106383  7.4893617],0
a1,1,0.352359,0.864944,[ 13 121] ; [ 5 77],[ 11.16666667 122.83333333] ; [ 6.83333333 75.16666667],0
a2,1,0.368286,0.809439,[42 92] ; [21 61],[39.08333333 94.91666667] ; [23.91666667 58.08333333],0
p5,1,0.368756,0.807851,[35 99] ; [17 65],[ 32.25925926 101.74074074] ; [19.74074074 62.25925926],0
d3,1,0.375979,0.783809,[99 35] ; [56 26],[96.15740741 37.84259259] ; [58.84259259 23.15740741],0
a8,1,0.427356,0.629997,[ 20 107] ; [ 8 61],[ 18.14285714 108.85714286] ; [ 9.85714286 59.14285714],0
d5,1,0.434127,0.611756,[114  19] ; [67 15],[111.96744186  21.03255814] ; [69.03255814 12.96744186],0
p4,1,0.444855,0.583728,[122  12] ; [72 10],[120.35185185  13.64814815] ; [73.64814815  8.35185185],0
p9,1,0.456162,0.555295,[126   8] ; [74  7],[124.65116279   9.34883721] ; [75.34883721  5.65116279],0
p2,1,0.496019,0.463443,[123  11] ; [73  9],[121.59259259  12.40740741] ; [74.40740741  7.59259259],0
v3,1,0.509891,0.434291,[57 74] ; [39 42],[59.32075472 71.67924528] ; [36.67924528 44.32075472],0
b5,1,0.539647,0.376194,[76 58] ; [43 39],[73.82407407 60.17592593] ; [45.17592593 36.82407407],0
b4,1,0.585011,0.298203,[75 59] ; [49 33],[76.92592593 57.07407407] ; [47.07407407 34.92592593],0
n6,1,0.639392,0.219539,[121  12] ; [73  9],[120.00930233  12.99069767] ; [73.99069767  8.00930233],0
n4,1,0.678103,0.17227,[115  19] ; [72 10],[116.00925926  17.99074074] ; [70.99074074 11.00925926],0
p1,1,0.709684,0.138593,[ 22 111] ; [12 70],[ 21.03255814 111.96744186] ; [12.96744186 69.03255814],0
n3,1,0.73549,0.11413,[16  7] ; [9 3],[16.42857143  6.57142857] ; [8.57142857 3.42857143],0
a7,1,0.741943,0.108427,[100  33] ; [60 22],[98.97674419 34.02325581] ; [61.02325581 20.97674419],0
p8,1,0.749171,0.102229,[103  31] ; [63 17],[103.94392523  30.05607477] ; [62.05607477 17.94392523],0
p11,1,0.768682,0.086494,[110  24] ; [66 16],[109.18518519  24.81481481] ; [66.81481481 15.18518519],0
v4,1,0.770019,0.085469,[128   6] ; [79  3],[128.41666667   5.58333333] ; [78.58333333  3.41666667],0
