Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000482,12.184078,[36  7] ; [50 45],[26.79710145 16.20289855] ; [59.20289855 35.79710145],1
p7,1,0.001216,10.465359,[27 14] ; [34 61],[18.38970588 22.61029412] ; [42.61029412 52.38970588],0
s7,1,0.001718,9.828299,[15 25] ; [12 78],[ 8.30769231 31.69230769] ; [18.69230769 71.30769231],0
p2,1,0.001968,9.579061,[35  8] ; [50 43],[26.875 16.125] ; [58.125 34.875],0
r4,1,0.004081,8.24741,[29 14] ; [39 56],[21.1884058 21.8115942] ; [46.8115942 48.1884058],0
v4,1,0.004912,7.911477,[39  4] ; [65 30],[32.4057971 10.5942029] ; [71.5942029 23.4057971],0
d3,1,0.005087,7.848377,[28 15] ; [37 57],[20.40145985 22.59854015] ; [44.59854015 49.40145985],0
v1,1,0.0053,7.774008,[20 23] ; [21 71],[13.05925926 29.94074074] ; [27.94074074 64.05925926],0
p8,1,0.006412,7.430694,[22 21] ; [25 67],[14.97037037 28.02962963] ; [32.02962963 59.97037037],0
s8,1,0.008536,6.917388,[10 33] ; [ 7 88],[ 5.29710145 37.70289855] ; [11.70289855 83.29710145],0
p10,1,0.009186,6.786297,[30 11] ; [45 47],[23.12030075 17.87969925] ; [51.87969925 40.12030075],0
a7,1,0.009505,6.72542,[31 12] ; [46 49],[23.99275362 19.00724638] ; [53.00724638 41.99275362],0
p4,1,0.012812,6.194904,[23 20] ; [29 64],[16.44117647 26.55882353] ; [35.55882353 57.44117647],0
d4,1,0.013824,6.060544,[33 10] ; [52 43],[26.48550725 16.51449275] ; [58.51449275 36.48550725],0
r3,1,0.015637,5.843192,[38  5] ; [65 29],[32.32846715 10.67153285] ; [70.67153285 23.32846715],0
p12,1,0.017756,5.620022,[ 4 39] ; [ 1 92],[ 1.58088235 41.41911765] ; [ 3.41911765 89.58088235],0
p3,1,0.023683,5.117677,[20 23] ; [25 68],[14.22794118 28.77205882] ; [30.77205882 62.22794118],0
v2,1,0.023683,5.117677,[20 23] ; [25 68],[14.22794118 28.77205882] ; [30.77205882 62.22794118],0
v3,1,0.025148,5.013648,[16 26] ; [19 76],[10.72992701 31.27007299] ; [24.27007299 70.72992701],0
p9,1,0.026082,4.9506,[35  8] ; [56 34],[29.42105263 13.57894737] ; [61.57894737 28.42105263],0
p5,1,0.03522,4.434457,[ 7 36] ; [ 5 89],[ 3.76642336 39.23357664] ; [ 8.23357664 85.76642336],0
a6,1,0.049375,3.862548,[29 14] ; [47 48],[23.68115942 19.31884058] ; [52.31884058 42.68115942],0
u2,1,0.053616,3.724628,[11  7] ; [14 27],[ 7.62711864 10.37288136] ; [17.37288136 23.62711864],0
s3,1,0.053664,3.723134,[15 28] ; [18 74],[10.51111111 32.48888889] ; [22.48888889 69.51111111],0
s5,1,0.065683,3.387748,[ 7 35] ; [ 6 86],[ 4.07462687 37.92537313] ; [ 8.92537313 83.07462687],0
p6,1,0.073657,3.199584,[14 28] ; [17 72],[ 9.9389313 32.0610687] ; [21.0610687 67.9389313],0
a2,1,0.108335,2.578339,[ 7 36] ; [ 7 88],[ 4.36231884 38.63768116] ; [ 9.63768116 85.36231884],0
p1,1,0.114345,2.493121,[ 2 41] ; [13 82],[ 4.67391304 38.32608696] ; [10.32608696 84.67391304],0
n3,1,0.118004,2.443609,[12  2] ; [24 14],[9.69230769 4.30769231] ; [26.30769231 11.69230769],0
s4,1,0.130637,2.284917,[ 8 35] ; [ 9 86],[ 5.29710145 37.70289855] ; [11.70289855 83.29710145],0
b2,1,0.165537,1.922899,[ 7 16] ; [27 30],[ 9.775 13.225] ; [24.225 32.775],0
b3,1,0.165537,1.922899,[ 7 16] ; [27 30],[ 9.775 13.225] ; [24.225 32.775],0
d5,1,0.209391,1.575629,[31 12] ; [58 37],[27.73188406 15.26811594] ; [61.26811594 33.73188406],0
b1,1,0.220076,1.503878,[16 27] ; [46 49],[19.31884058 23.68115942] ; [42.68115942 52.31884058],0
