Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000561,11.901906,[67  7] ; [65 30],[57.79881657 16.20118343] ; [74.20118343 20.79881657],1
r4,1,0.0017,9.847663,[58 17] ; [52 44],[48.24561404 26.75438596] ; [61.75438596 34.24561404],0
p2,1,0.002471,9.162161,[51 24] ; [43 53],[41.22807018 33.77192982] ; [52.77192982 43.22807018],0
n6,1,0.004303,8.151347,[52 22] ; [46 49],[42.9112426 31.0887574] ; [55.0887574 39.9112426],0
n2,1,0.011731,6.35104,[23  6] ; [22 22],[17.87671233 11.12328767] ; [27.12328767 16.87671233],0
b1,1,0.01401,6.0369,[28 47] ; [54 42],[35.96491228 39.03508772] ; [46.03508772 49.96491228],0
v4,1,0.020453,5.372842,[64 11] ; [66 28],[57.69230769 17.30769231] ; [72.30769231 21.69230769],0
r1,1,0.02935,4.746982,[53 22] ; [51 43],[46.15384615 28.84615385] ; [57.84615385 36.15384615],0
n3,1,0.035859,4.40381,[23  7] ; [22 20],[18.75 11.25] ; [26.25 15.75],0
p9,1,0.056168,3.647078,[26 46] ; [21 72],[20.50909091 51.49090909] ; [26.49090909 66.50909091],0
p3,1,0.056318,3.642642,[14 61] ; [30 65],[19.41176471 55.58823529] ; [24.58823529 70.41176471],0
b4,1,0.081615,3.032443,[49 26] ; [50 46],[43.42105263 31.57894737] ; [55.57894737 40.42105263],0
v2,1,0.104784,2.631181,[31 41] ; [29 65],[26.02409639 45.97590361] ; [33.97590361 60.02409639],0
a1,1,0.116185,2.468011,[ 3 72] ; [10 86],[ 5.70175439 69.29824561] ; [ 7.29824561 88.70175439],0
s1,1,0.117221,2.454066,[ 3 71] ; [10 85],[ 5.69230769 68.30769231] ; [ 7.30769231 87.69230769],0
p6,1,0.132561,2.262254,[17 57] ; [13 80],[13.29341317 60.70658683] ; [16.70658683 76.29341317],0
s5,1,0.191861,1.703267,[15 60] ; [12 83],[11.91176471 63.08823529] ; [15.08823529 79.91176471],0
p12,1,0.198896,1.650462,[ 3 71] ; [ 1 95],[ 1.74117647 72.25882353] ; [ 2.25882353 93.74117647],0
p7,1,0.232245,1.42706,[34 40] ; [35 60],[30.21301775 43.78698225] ; [38.78698225 56.21301775],0
b3,1,0.237923,1.392857,[12 36] ; [20 36],[14.76923077 33.23076923] ; [17.23076923 38.76923077],0
b2,1,0.237923,1.392857,[12 36] ; [20 36],[14.76923077 33.23076923] ; [17.23076923 38.76923077],0
a5,1,0.240991,1.374789,[37 38] ; [56 40],[40.78947368 34.21052632] ; [52.21052632 43.78947368],0
s4,1,0.292354,1.108749,[ 8 65] ; [16 80],[10.36686391 62.63313609] ; [13.63313609 82.36686391],0
v3,1,0.311623,1.023785,[14 60] ; [23 67],[16.69512195 57.30487805] ; [20.30487805 69.69512195],0
r2,1,0.321254,0.983833,[62 12] ; [73 21],[59.46428571 14.53571429] ; [75.53571429 18.46428571],0
u4,1,0.421882,0.645067,[ 2 73] ; [ 1 95],[ 1.31578947 73.68421053] ; [ 1.68421053 94.31578947],0
s3,1,0.425236,0.635801,[25 49] ; [37 56],[27.47305389 46.52694611] ; [34.52694611 58.47305389],0
v1,1,0.433583,0.613205,[26 48] ; [28 67],[23.64497041 50.35502959] ; [30.35502959 64.64497041],0
p5,1,0.435817,0.607271,[ 1 74] ; [ 3 92],[ 1.76470588 73.23529412] ; [ 2.23529412 92.76470588],0
a7,1,0.459654,0.546738,[41 33] ; [58 37],[43.34911243 30.65088757] ; [55.65088757 39.34911243],0
n1,1,0.461012,0.543435,[10 20] ; [18 25],[11.50684932 18.49315068] ; [16.49315068 26.50684932],0
