Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,41.525742,[113  25] ; [73 87],[86.13422819 51.86577181] ; [99.86577181 60.13422819],1
v1,1,8e-06,20.039161,[102  36] ; [77 82],[83.17171717 54.82828283] ; [95.82828283 63.17171717],1
n4,1,0.000523,12.030918,[130   9] ; [129  33],[119.60465116  19.39534884] ; [139.39534884  22.60465116],1
n5,1,0.001333,10.295674,[126  12] ; [125  36],[115.84615385  22.15384615] ; [135.15384615  25.84615385],0
p5,1,0.005276,7.782365,[ 31 108] ; [ 17 145],[ 22.16611296 116.83388704] ; [ 25.83388704 136.16611296],0
n6,1,0.006129,7.512031,[129   7] ; [137  24],[121.8047138  14.1952862] ; [144.1952862  16.8047138],0
s4,1,0.006676,7.358215,[ 27 112] ; [ 54 108],[ 37.40531561 101.59468439] ; [ 43.59468439 118.40531561],0
s8,1,0.008809,6.861128,[111  26] ; [111  53],[101.04318937  35.95681063] ; [120.95681063  43.04318937],0
a1,1,0.029227,4.754194,[ 15 124] ; [  7 157],[ 10.09240924 128.90759076] ; [ 11.90759076 152.09240924],0
p8,1,0.055784,3.658507,[87 50] ; [84 76],[78.87878788 58.12121212] ; [92.12121212 67.87878788],0
b3,1,0.077578,3.114924,[43 46] ; [43 76],[36.79807692 52.20192308] ; [49.20192308 69.79807692],0
b2,1,0.077578,3.114924,[43 46] ; [43 76],[36.79807692 52.20192308] ; [49.20192308 69.79807692],0
s5,1,0.085498,2.957162,[81 53] ; [77 76],[73.77003484 60.22996516] ; [84.22996516 68.77003484],0
p7,1,0.105203,2.624849,[102  32] ; [106  51],[95.78006873 38.21993127] ; [112.21993127  44.78006873],0
r4,1,0.105957,2.613514,[131   8] ; [146  18],[127.07260726  11.92739274] ; [149.92739274  14.07260726],0
p3,1,0.108842,2.570953,[83 55] ; [83 80],[76.10631229 61.89368771] ; [89.89368771 73.10631229],0
p12,1,0.112005,2.525699,[ 20 119] ; [ 14 149],[ 15.64900662 123.35099338] ; [ 18.35099338 144.64900662],0
r1,1,0.147227,2.100754,[121  17] ; [133  30],[116.45182724  21.54817276] ; [137.54817276  25.45182724],0
a5,1,0.151905,2.053018,[116  23] ; [126  38],[111.01650165  27.98349835] ; [130.98349835  33.01650165],0
p1,1,0.153676,2.035373,[ 20 118] ; [ 15 148],[ 16.04651163 121.95348837] ; [ 18.95348837 144.04651163],0
p11,1,0.175954,1.831468,[114  25] ; [124  40],[109.18151815  29.81848185] ; [128.81848185  35.18151815],0
d5,1,0.177376,1.81947,[119  18] ; [133  31],[114.69767442  22.30232558] ; [137.30232558  26.69767442],0
b5,1,0.196095,1.671221,[78 61] ; [104  60],[83.49174917 55.50825083] ; [98.50825083 65.49174917],0
p10,1,0.237025,1.398198,[124  15] ; [137  25],[120.5282392  18.4717608] ; [140.4717608  21.5282392],0
n2,1,0.250291,1.321678,[24  3] ; [28  8],[22.28571429  4.71428571] ; [29.71428571  6.28571429],0
a4,1,0.250832,1.318664,[77 62] ; [80 84],[72.02310231 66.97689769] ; [84.97689769 79.02310231],0
a7,1,0.27212,1.20603,[91 48] ; [117  47],[95.41914191 43.58085809] ; [112.58085809  51.41914191],0
a3,1,0.308229,1.038248,[118  20] ; [133  31],[114.69536424  23.30463576] ; [136.30463576  27.69536424],0
d4,1,0.321404,0.983225,[120  17] ; [137  27],[116.97342193  20.02657807] ; [140.02657807  23.97342193],0
s1,1,0.355042,0.855355,[  6 132] ; [ 11 150],[  7.84615385 130.15384615] ; [  9.15384615 151.84615385],0
u4,1,0.361982,0.831005,[  6 133] ; [  4 160],[  4.58745875 134.41254125] ; [  5.41254125 158.58745875],0
d1,1,0.367709,0.811391,[95 44] ; [104  60],[91.29042904 47.70957096] ; [107.70957096  56.29042904],0
b1,1,0.454416,0.559613,[61 78] ; [65 99],[57.8019802 81.1980198] ; [68.1980198 95.8019802],0
s3,1,0.475693,0.508721,[122  14] ; [151  13],[123.76  12.24] ; [149.24  14.76],0
u1,1,0.488326,0.480212,[ 37 102] ; [ 38 126],[ 34.40594059 104.59405941] ; [ 40.59405941 123.40594059],0
d3,1,0.498897,0.457282,[100  38] ; [113  51],[97.33112583 40.66887417] ; [115.66887417  48.33112583],0
r3,1,0.50587,0.442601,[135   4] ; [155   7],[133.92026578   5.07973422] ; [156.07973422   5.92026578],0
u3,1,0.556638,0.345558,[14  7] ; [23  8],[14.94230769  6.05769231] ; [22.05769231  8.94230769],0
p4,1,0.633717,0.227054,[95 43] ; [108  55],[93.06976744 44.93023256] ; [109.93023256  53.06976744],0
u2,1,0.655858,0.198594,[12  9] ; [19 11],[12.76470588  8.23529412] ; [18.23529412 11.76470588],0
p6,1,0.673886,0.177091,[66 71] ; [82 80],[67.81270903 69.18729097] ; [80.18729097 81.81270903],0
p9,1,0.753946,0.098245,[125  12] ; [147  16],[124.21333333  12.78666667] ; [147.78666667  15.21333333],0
a2,1,0.781369,0.077026,[41 98] ; [ 46 118],[39.91089109 99.08910891] ; [ 47.08910891 116.91089109],0
n1,1,0.797842,0.065608,[13 14] ; [18 17],[13.5 13.5] ; [17.5 17.5],0
