Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,104.211054,[ 61 242] ; [234 166],[127.14793741 175.85206259] ; [167.85206259 232.14793741],1
v1,1,0.0,42.989685,[123 178] ; [263 137],[165.74322397 135.25677603] ; [220.25677603 179.74322397],1
r1,1,0.000459,12.274617,[232  73] ; [352  56],[249.81767181  55.18232819] ; [334.18232819  73.81767181],1
p3,1,0.001558,10.008288,[137 168] ; [231 175],[157.86216596 147.13783404] ; [210.13783404 195.86216596],0
a5,1,0.001587,9.974893,[211  96] ; [322  85],[229.17507003  77.82492997] ; [303.82492997 103.17507003],0
d4,1,0.001621,9.935723,[235  71] ; [349  57],[250.98876404  55.01123596] ; [333.01123596  72.98876404],0
r3,1,0.001917,9.626997,[286  20] ; [398   8],[293.96629213  12.03370787] ; [390.03370787  15.96629213],0
d1,1,0.003253,8.659891,[166 141] ; [265 143],[185.05874126 121.94125874] ; [245.94125874 162.05874126],0
a6,1,0.005204,7.807065,[188 119] ; [289 117],[205.38429173 101.61570827] ; [271.61570827 134.38429173],0
a7,1,0.005234,7.796625,[207  99] ; [312  93],[223.36708861  82.63291139] ; [295.63291139 109.36708861],0
p9,1,0.00543,7.730317,[244  57] ; [356  46],[256.89900427  44.10099573] ; [343.10099573  58.89900427],0
s8,1,0.005693,7.644843,[121 184] ; [202 201],[139.14548023 165.85451977] ; [183.85451977 219.14548023],0
a3,1,0.006075,7.527967,[203 101] ; [309  97],[219.22253521  84.77746479] ; [292.77746479 113.22253521],0
d3,1,0.006282,7.467636,[194 112] ; [297 110],[210.72370266  95.27629734] ; [280.27629734 126.72370266],0
p7,1,0.009757,6.678698,[180 122] ; [274 123],[196.14878398 105.85121602] ; [257.85121602 139.14878398],0
p10,1,0.010298,6.582655,[238  64] ; [348  56],[250.66855524  51.33144476] ; [335.33144476  68.66855524],0
a2,1,0.010609,6.529672,[ 61 246] ; [115 293],[ 75.56923077 231.43076923] ; [100.43076923 307.56923077],0
u1,1,0.015466,5.86264,[ 47 260] ; [ 92 316],[ 59.68251748 247.31748252] ; [ 79.31748252 328.68251748],0
s4,1,0.022067,5.240532,[ 64 237] ; [ 59 344],[ 52.58948864 248.41051136] ; [ 70.41051136 332.58948864],0
d2,1,0.030391,4.687014,[138 167] ; [217 189],[152.28551336 152.71448664] ; [202.71448664 203.28551336],0
s7,1,0.040017,4.217143,[140 154] ; [215 172],[153.25991189 140.74008811] ; [201.74008811 185.25991189],0
b1,1,0.042377,4.120091,[125 182] ; [136 272],[112.06573427 194.93426573] ; [148.93426573 259.06573427],0
s1,1,0.046754,3.954231,[ 14 289] ; [  8 394],[  9.45531915 293.54468085] ; [ 12.54468085 389.45531915],0
r4,1,0.055227,3.675233,[283  24] ; [390  18],[288.96643357  18.03356643] ; [384.03356643  23.96643357],0
p11,1,0.057514,3.607647,[236  71] ; [337  71],[246.02937063  60.97062937] ; [326.97062937  81.02937063],0
n4,1,0.063587,3.441276,[238  68] ; [339  68],[247.63253857  58.36746143] ; [329.36746143  77.63253857],0
d5,1,0.076797,3.131416,[239  66] ; [341  67],[248.10659187  56.89340813] ; [331.89340813  76.10659187],0
a1,1,0.078304,3.099762,[ 10 297] ; [ 25 383],[ 15.02797203 291.97202797] ; [ 19.97202797 388.02797203],0
b4,1,0.078472,3.096263,[168 139] ; [250 158],[179.47692308 127.52307692] ; [238.52307692 169.47692308],0
p12,1,0.086744,2.933791,[ 18 287] ; [ 38 366],[ 24.09026798 280.90973202] ; [ 31.90973202 372.09026798],0
a8,1,0.117993,2.443758,[ 32 250] ; [ 57 308],[ 38.79134467 243.20865533] ; [ 50.20865533 314.79134467],0
s2,1,0.162551,1.950333,[150 155] ; [219 183],[159.18670438 145.81329562] ; [209.81329562 192.18670438],0
p4,1,0.167296,1.907007,[178 128] ; [255 148],[186.88011283 119.11988717] ; [246.11988717 156.88011283],0
p6,1,0.209991,1.571487,[112 194] ; [165 235],[120.05949008 185.94050992] ; [156.94050992 243.05949008],0
n1,1,0.21116,1.563456,[35 45] ; [24 47],[31.25827815 48.74172185] ; [27.74172185 43.25827815],0
n3,1,0.229442,1.444317,[55 25] ; [55 16],[58.2781457 21.7218543] ; [51.7218543 19.2781457],0
p8,1,0.229755,1.442379,[157 148] ; [223 175],[164.86486486 140.13513514] ; [215.13513514 182.86486486],0
p2,1,0.243445,1.360535,[250  55] ; [346  60],[255.66807314  49.33192686] ; [340.33192686  65.66807314],0
s5,1,0.271627,1.208511,[102 196] ; [149 240],[108.87627365 189.12372635] ; [142.12372635 246.87627365],0
u4,1,0.339485,0.912375,[  5 302] ; [ 11 397],[  6.86993007 300.13006993] ; [  9.13006993 398.86993007],0
a4,1,0.360347,0.836683,[134 170] ; [193 213],[140.01126761 163.98873239] ; [186.98873239 219.01126761],0
s3,1,0.372605,0.79496,[165 139] ; [230 169],[170.81081081 133.18918919] ; [224.18918919 174.81081081],0
n2,1,0.465095,0.533607,[59 23] ; [54 16],[60.96052632 21.03947368] ; [52.03947368 17.96052632],0
p1,1,0.598513,0.277244,[ 29 276] ; [ 34 372],[ 27.02531646 277.97468354] ; [ 35.97468354 370.02531646],0
s6,1,0.625313,0.23847,[203  95] ; [278 120],[205.9454023  92.0545977] ; [275.0545977 122.9454023],0
b2,1,0.725448,0.123332,[ 67 114] ; [ 99 157],[ 68.75514874 112.24485126] ; [ 97.24485126 158.75514874],0
b3,1,0.725448,0.123332,[ 67 114] ; [ 99 157],[ 68.75514874 112.24485126] ; [ 97.24485126 158.75514874],0
u2,1,0.773937,0.0825,[52 51] ; [47 50],[50.985 52.015] ; [48.015 48.985],0
p5,1,0.783454,0.075526,[ 37 265] ; [ 47 359],[ 35.83050847 266.16949153] ; [ 48.16949153 357.83050847],0
n5,1,0.787404,0.072729,[244  63] ; [326  80],[245.42776999  61.57223001] ; [324.57223001  81.42776999],0
u3,1,0.804661,0.061167,[59 44] ; [55 44],[58.12871287 44.87128713] ; [55.87128713 43.12871287],0
v4,1,0.848619,0.036435,[297   9] ; [396  11],[297.41654979   8.58345021] ; [395.58345021  11.41654979],0
b5,1,0.919172,0.010297,[184 123] ; [243 165],[183.34125874 123.65874126] ; [243.65874126 164.34125874],0
