Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00115,10.568484,[5 6] ; [ 3 41],[1.6 9.4] ; [ 6.4 37.6],0
p2,1,0.006016,7.545629,[8 3] ; [12 31],[4.07407407 6.92592593] ; [15.92592593 27.07407407],0
r4,1,0.008638,6.896285,[7 4] ; [10 34],[3.4 7.6] ; [13.6 30.4],0
p7,1,0.008638,6.896285,[7 4] ; [10 34],[3.4 7.6] ; [13.6 30.4],0
p11,1,0.010294,6.583223,[9 2] ; [17 27],[5.2 5.8] ; [20.8 23.2],0
p9,1,0.014621,5.961609,[9 2] ; [17 25],[5.39622642 5.60377358] ; [20.60377358 21.39622642],0
p3,1,0.01829,5.568182,[5 6] ; [ 6 38],[2.2 8.8] ; [ 8.8 35.2],0
r3,1,0.049486,3.858774,[9 2] ; [21 22],[6.11111111 4.88888889] ; [23.88888889 19.11111111],0
s6,1,0.054291,3.703734,[5 5] ; [ 9 35],[2.59259259 7.40740741] ; [11.40740741 32.59259259],0
a7,1,0.079566,3.073743,[8 3] ; [19 25],[5.4 5.6] ; [21.6 22.4],0
p10,1,0.083294,2.999423,[7 4] ; [15 28],[4.48148148 6.51851852] ; [17.51851852 25.48148148],0
n6,1,0.095838,2.773467,[7 3] ; [18 26],[4.62962963 5.37037037] ; [20.37037037 23.62962963],0
p6,1,0.121681,2.395553,[3 8] ; [ 4 38],[1.45283019 9.54716981] ; [ 5.54716981 36.45283019],0
p4,1,0.13007,2.291667,[5 6] ; [10 34],[3. 8.] ; [12. 32.],0
u3,1,0.131636,2.273099,[2 3] ; [ 2 16],[0.86956522 4.13043478] ; [ 3.13043478 14.86956522],0
a4,1,0.146722,2.106007,[2 9] ; [18 25],[4.07407407 6.92592593] ; [15.92592593 27.07407407],0
b1,1,0.175734,1.833333,[4 7] ; [26 18],[6. 5.] ; [24. 20.],0
p5,1,0.240955,1.375,[2 9] ; [ 3 41],[ 1. 10.] ; [ 4. 40.],0
p12,1,0.242818,1.364161,[1 9] ; [ 1 43],[0.37037037 9.62962963] ; [ 1.62962963 42.37037037],0
r1,1,0.270912,1.212121,[6 5] ; [16 28],[4.4 6.6] ; [17.6 26.4],0
n5,1,0.270912,1.212121,[5 6] ; [28 16],[6.6 4.4] ; [26.4 17.6],0
n2,1,0.273322,1.2,[1 3] ; [11  9],[2. 2.] ; [10. 10.],0
n4,1,0.314511,1.011637,[6 5] ; [31 13],[7.4 3.6] ; [29.6 14.4],0
n3,1,0.314648,1.011065,[3 1] ; [ 9 10],[2.08695652 1.91304348] ; [9.91304348 9.08695652],0
d1,1,0.335375,0.92803,[3 8] ; [19 25],[4.4 6.6] ; [17.6 26.4],0
n1,1,0.359637,0.839161,[1 3] ; [10 10],[1.83333333 2.16666667] ; [ 9.16666667 10.83333333],0
v1,1,0.376024,0.783661,[4 7] ; [10 33],[2.85185185 8.14814815] ; [11.14814815 31.85185185],0
b4,1,0.48345,0.491071,[6 5] ; [29 15],[7. 4.] ; [28. 16.],0
d5,1,0.48345,0.491071,[8 3] ; [27 17],[7. 4.] ; [28. 16.],0
d3,1,0.498404,0.458333,[6 5] ; [19 25],[5. 6.] ; [20. 24.],0
s4,1,0.54393,0.368304,[2 9] ; [ 5 39],[1.4 9.6] ; [ 5.6 38.4],0
p1,1,0.566176,0.329122,[ 1 10] ; [ 7 37],[1.6 9.4] ; [ 6.4 37.6],0
r2,1,0.653153,0.201949,[7 4] ; [23 18],[6.34615385 4.65384615] ; [23.65384615 17.34615385],0
d4,1,0.661619,0.191563,[7 4] ; [31 13],[7.6 3.4] ; [30.4 13.6],0
b5,1,0.685781,0.16369,[5 6] ; [23 21],[5.6 5.4] ; [22.4 21.6],0
v2,1,0.696022,0.152643,[4 7] ; [13 30],[3.46296296 7.53703704] ; [13.53703704 29.46296296],0
a3,1,0.721418,0.127138,[6 5] ; [26 17],[6.51851852 4.48148148] ; [25.48148148 17.51851852],0
v3,1,0.724638,0.124092,[2 9] ; [ 6 37],[1.62962963 9.37037037] ; [ 6.37037037 36.62962963],0
a8,1,0.777731,0.079681,[2 8] ; [ 7 36],[1.69811321 8.30188679] ; [ 7.30188679 35.69811321],0
s3,1,0.780958,0.077324,[3 8] ; [10 33],[2.64814815 8.35185185] ; [10.35185185 32.64814815],0
s7,1,0.813148,0.055869,[2 9] ; [ 9 33],[2.28301887 8.71698113] ; [ 8.71698113 33.28301887],0
d2,1,0.841196,0.040146,[5 6] ; [21 22],[5.2962963 5.7037037] ; [20.7037037 22.2962963],0
u2,1,0.861894,0.030263,[1 4] ; [ 3 15],[0.86956522 4.13043478] ; [ 3.13043478 14.86956522],0
s5,1,0.879892,0.022833,[2 9] ; [ 7 36],[1.83333333 9.16666667] ; [ 7.16666667 35.83333333],0
a6,1,0.892579,0.018236,[5 6] ; [21 23],[5.2 5.8] ; [20.8 23.2],0
b2,1,0.913396,0.011828,[3 4] ; [13 19],[2.87179487 4.12820513] ; [13.12820513 18.87179487],0
b3,1,0.913396,0.011828,[3 4] ; [13 19],[2.87179487 4.12820513] ; [13.12820513 18.87179487],0
a5,1,1.0,0.0,[6 5] ; [24 20],[6. 5.] ; [24. 20.],0
