Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,77.754418,[11 68] ; [117  40],[42.84745763 36.15254237] ; [85.15254237 71.84745763],1
d4,1,0.0,69.455697,[47 32] ; [156   1],[67.95338983 11.04661017] ; [135.04661017  21.95338983],1
d3,1,0.0,58.201521,[34 45] ; [141  17],[58.33333333 20.66666667] ; [116.66666667  41.33333333],1
d5,1,0.0,56.018932,[48 31] ; [153   4],[67.28389831 11.71610169] ; [133.71610169  23.28389831],1
a5,1,9e-06,19.676994,[48 31] ; [137  22],[61.40756303 17.59243697] ; [123.59243697  35.40756303],1
u1,1,1.4e-05,18.81031,[ 4 75] ; [ 47 112],[16.92857143 62.07142857] ; [ 34.07142857 124.92857143],1
a2,1,3.9e-05,16.904251,[ 8 71] ; [ 56 103],[21.24369748 57.75630252] ; [ 42.75630252 116.24369748],1
p4,1,5.8e-05,16.175581,[41 37] ; [122  34],[54.33333333 23.66666667] ; [108.66666667  47.33333333],1
a4,1,0.000165,14.191971,[25 54] ; [91 67],[38.66666667 40.33333333] ; [77.33333333 80.66666667],1
a3,1,0.001389,10.220219,[50 29] ; [129  28],[59.91949153 19.08050847] ; [119.08050847  37.91949153],0
p2,1,0.003689,8.430882,[61 17] ; [143  13],[68. 10.] ; [136.  20.],0
a6,1,0.005222,7.801024,[43 36] ; [114  43],[52.55508475 26.44491525] ; [104.44491525  52.55508475],0
p9,1,0.008146,7.00115,[62 16] ; [142  13],[68.29184549  9.70815451] ; [135.70815451  19.29184549],0
p10,1,0.011216,6.430709,[61 17] ; [140  15],[67.28755365 10.71244635] ; [133.71244635  21.28755365],0
s3,1,0.01817,5.579702,[37 39] ; [100  54],[45.26956522 30.73043478] ; [91.73043478 62.26956522],0
p8,1,0.024861,5.033576,[42 36] ; [106  48],[49.75862069 28.24137931] ; [98.24137931 55.75862069],0
a7,1,0.032897,4.551139,[49 29] ; [121  38],[55.94936709 22.05063291] ; [114.05063291  44.94936709],0
n4,1,0.036446,4.376097,[62 17] ; [141  18],[67.38235294 11.61764706] ; [135.61764706  23.38235294],0
s2,1,0.039545,4.23729,[38 39] ; [99 57],[45.27467811 31.72532189] ; [91.72532189 64.27467811],0
p12,1,0.046351,3.968792,[ 6 72] ; [ 27 129],[11. 67.] ; [ 22. 134.],0
s8,1,0.067293,3.347844,[38 40] ; [95 60],[44.52360515 33.47639485] ; [88.47639485 66.52360515],0
p3,1,0.076196,3.144226,[42 36] ; [102  53],[48.20600858 29.79399142] ; [95.79399142 59.20600858],0
n5,1,0.076457,3.138649,[62 17] ; [138  20],[66.66666667 12.33333333] ; [133.33333333  24.66666667],0
r1,1,0.076457,3.138649,[62 17] ; [138  20],[66.66666667 12.33333333] ; [133.33333333  24.66666667],0
s7,1,0.092639,2.827899,[41 34] ; [98 50],[46.74887892 28.25112108] ; [92.25112108 55.74887892],0
n6,1,0.107309,2.593405,[67 12] ; [143  13],[70.59574468  8.40425532] ; [139.40425532  16.59574468],0
s5,1,0.108723,2.57268,[25 50] ; [68 85],[30.59210526 44.40789474] ; [62.40789474 90.59210526],0
r3,1,0.123596,2.371143,[73  6] ; [154   5],[75.3487395  3.6512605] ; [151.6512605   7.3487395],0
v4,1,0.149343,2.078947,[74  5] ; [154   4],[76.  3.] ; [152.   6.],0
u4,1,0.151526,2.056824,[ 1 78] ; [  8 151],[ 2.98739496 76.01260504] ; [  6.01260504 152.98739496],0
p11,1,0.170562,1.877997,[62 17] ; [136  23],[65.72268908 13.27731092] ; [132.27731092  26.72268908],0
v2,1,0.21924,1.509339,[60 18] ; [132  26],[63.45762712 14.54237288] ; [128.54237288  29.45762712],0
s1,1,0.235364,1.408146,[ 5 72] ; [  5 153],[ 3.27659574 73.72340426] ; [  6.72340426 151.27659574],0
u3,1,0.242777,1.364395,[15 14] ; [20 10],[17.20338983 11.79661017] ; [17.79661017 12.20338983],0
n1,1,0.24909,1.3284,[8 8] ; [ 8 17],[6.24390244 9.75609756] ; [ 9.75609756 15.24390244],0
p6,1,0.28303,1.152481,[30 47] ; [71 82],[33.81304348 43.18695652] ; [67.18695652 85.81304348],0
u2,1,0.308634,1.036514,[16 12] ; [21  9],[17.86206897 10.13793103] ; [19.13793103 10.86206897],0
r4,1,0.353166,0.862049,[72  7] ; [150   9],[73.68907563  5.31092437] ; [148.31092437  10.68907563],0
n3,1,0.368803,0.807692,[12  4] ; [16 10],[10.66666667  5.33333333] ; [17.33333333  8.66666667],0
p7,1,0.393699,0.727488,[53 24] ; [112  39],[55.72368421 21.27631579] ; [109.27631579  41.72368421],0
b2,1,0.394128,0.726168,[22 25] ; [41 63],[19.60927152 27.39072848] ; [43.39072848 60.60927152],0
b3,1,0.394128,0.726168,[22 25] ; [41 63],[19.60927152 27.39072848] ; [43.39072848 60.60927152],0
b4,1,0.418169,0.655455,[51 28] ; [94 65],[48.1302521 30.8697479] ; [96.8697479 62.1302521],0
b1,1,0.432414,0.61633,[35 44] ; [62 97],[32.19747899 46.80252101] ; [64.80252101 94.19747899],0
p1,1,0.472351,0.51647,[12 66] ; [ 19 139],[10.24576271 67.75423729] ; [ 20.75423729 137.24576271],0
r2,1,0.477039,0.505625,[75  4] ; [152   5],[75.98728814  3.01271186] ; [151.01271186   5.98728814],0
s4,1,0.549464,0.358278,[ 7 71] ; [ 18 138],[ 8.33333333 69.66666667] ; [ 16.66666667 139.33333333],0
a8,1,0.555669,0.347258,[13 63] ; [ 19 116],[11.52606635 64.47393365] ; [ 20.47393365 114.52606635],0
p5,1,0.579503,0.307039,[14 64] ; [ 33 124],[15.6 62.4] ; [ 31.4 125.6],0
n2,1,0.630843,0.23092,[12  4] ; [17  8],[11.31707317  4.68292683] ; [17.68292683  7.31707317],0
s6,1,0.677958,0.172434,[52 22] ; [113  42],[53.31877729 20.68122271] ; [111.68122271  43.31877729],0
b5,1,0.80617,0.060206,[49 30] ; [96 63],[48.1302521 30.8697479] ; [96.8697479 62.1302521],0
a1,1,0.87621,0.024266,[ 6 73] ; [ 13 146],[ 6.30672269 72.69327731] ; [ 12.69327731 146.30672269],0
