Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.7634,[10  9] ; [374  19],[17.70873786  1.29126214] ; [366.29126214  26.70873786],1
r2,1,0.000176,14.06709,[14  4] ; [374  14],[17.20197044  0.79802956] ; [370.79802956  17.20197044],1
p11,1,0.001696,9.852937,[12  7] ; [346  47],[16.50970874  2.49029126] ; [341.49029126  51.50970874],0
d5,1,0.001912,9.631872,[10  9] ; [320  72],[15.25547445  3.74452555] ; [314.74452555  77.25547445],0
p2,1,0.002069,9.487291,[14  5] ; [364  27],[17.51707317  1.48292683] ; [360.48292683  30.51707317],0
d4,1,0.01011,6.615444,[12  7] ; [334  58],[15.99513382  3.00486618] ; [330.00486618  61.99513382],0
p9,1,0.010955,6.472682,[14  5] ; [355  34],[17.18382353  1.81617647] ; [351.81617647  37.18382353],0
p7,1,0.018484,5.549694,[11  7] ; [321  66],[14.75555556  3.24444444] ; [317.24444444  69.75555556],0
r1,1,0.028657,4.788129,[12  7] ; [325  67],[15.57907543  3.42092457] ; [321.42092457  70.57907543],0
s3,1,0.032729,4.559909,[ 5 11] ; [227 163],[9.14285714 6.85714286] ; [222.85714286 167.14285714],0
s1,1,0.044177,4.049791,[ 2 17] ; [ 10 381],[ 0.55609756 18.44390244] ; [ 11.44390244 379.55609756],0
n4,1,0.064896,3.407609,[13  6] ; [331  61],[15.9026764  3.0973236] ; [328.0973236  63.9026764],0
d1,1,0.06532,3.396868,[ 8 11] ; [248 145],[11.80582524  7.19417476] ; [244.19417476 148.80582524],0
n3,1,0.072029,3.236156,[5 6] ; [43 16],[7.54285714 3.45714286] ; [40.45714286 18.54285714],0
s6,1,0.083073,3.003723,[10  9] ; [270 109],[13.36683417  5.63316583] ; [266.63316583 112.36683417],0
s8,1,0.093474,2.813504,[ 6 13] ; [200 190],[9.56968215 9.43031785] ; [196.43031785 193.56968215],0
a7,1,0.108485,2.576159,[11  8] ; [292 100],[14.00729927  4.99270073] ; [288.99270073 103.00729927],0
b1,1,0.132372,2.264467,[10  9] ; [140 253],[ 6.91747573 12.08252427] ; [143.08252427 249.91747573],0
a4,1,0.177522,1.818246,[ 5 13] ; [172 220],[ 7.77073171 10.22926829] ; [169.22926829 222.77073171],0
v2,1,0.217053,1.523751,[ 8 10] ; [227 157],[10.52238806  7.47761194] ; [224.47761194 159.52238806],0
a2,1,0.221507,1.494583,[ 2 17] ; [ 88 305],[ 4.15048544 14.84951456] ; [ 85.84951456 307.15048544],0
n2,1,0.23244,1.425868,[7 4] ; [48 12],[8.52112676 2.47887324] ; [46.47887324 13.52112676],0
a6,1,0.238654,1.388527,[10  9] ; [258 134],[12.3892944  6.6107056] ; [255.6107056 136.3892944],0
v1,1,0.245797,1.347037,[ 9 10] ; [235 152],[11.41871921  7.58128079] ; [232.58128079 154.41871921],0
s7,1,0.263402,1.250786,[ 8 11] ; [207 168],[10.3680203  8.6319797] ; [204.6319797 170.3680203],0
b2,1,0.269817,1.217676,[ 3 10] ; [ 90 145],[4.875 8.125] ; [ 88.125 146.875],0
