Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,74.19451,[61 26] ; [ 9 91],[32.56684492 54.43315508] ; [37.43315508 62.56684492],1
s6,1,0.0,29.165665,[63 23] ; [34 67],[44.60962567 41.39037433] ; [52.39037433 48.60962567],1
s8,1,2.1e-05,18.129287,[36 51] ; [14 87],[23.13829787 63.86170213] ; [26.86170213 74.13829787],1
s5,1,0.00017,14.135873,[32 52] ; [14 86],[21. 63.] ; [25. 75.],1
r2,1,0.000666,11.581979,[83  4] ; [79 22],[74.96808511 12.03191489] ; [87.03191489 13.96808511],1
s7,1,0.000976,10.872153,[31 49] ; [16 80],[21.36363636 58.63636364] ; [25.63636364 70.36363636],1
n3,1,0.001516,10.058824,[29  5] ; [19 19],[22.66666667 11.33333333] ; [25.33333333 12.66666667],0
r3,1,0.003021,8.794888,[83  4] ; [82 19],[76.35638298 10.64361702] ; [88.64361702 12.35638298],0
d2,1,0.022292,5.222873,[38 49] ; [28 73],[30.54255319 56.45744681] ; [35.45744681 65.54255319],0
s4,1,0.030589,4.675877,[23 64] ; [14 87],[17.12234043 69.87765957] ; [19.87765957 81.12234043],0
r4,1,0.032419,4.576211,[72 15] ; [70 31],[65.71276596 21.28723404] ; [76.28723404 24.71276596],0
a4,1,0.075708,3.154704,[29 58] ; [22 79],[23.60106383 63.39893617] ; [27.39893617 73.60106383],0
a6,1,0.082685,3.011311,[59 28] ; [56 45],[53.21808511 33.78191489] ; [61.78191489 39.21808511],0
b1,1,0.082937,3.006377,[24 63] ; [40 61],[29.61702128 57.38297872] ; [34.38297872 66.61702128],0
b3,1,0.087417,2.921315,[14 27] ; [ 9 40],[10.47777778 30.52222222] ; [12.52222222 36.47777778],0
b2,1,0.087417,2.921315,[14 27] ; [ 9 40],[10.47777778 30.52222222] ; [12.52222222 36.47777778],0
p9,1,0.109281,2.564587,[65 19] ; [66 33],[60.13114754 23.86885246] ; [70.86885246 28.13114754],0
p7,1,0.111137,2.537974,[40 41] ; [38 63],[34.71428571 46.28571429] ; [43.28571429 57.71428571],0
b5,1,0.145407,2.119785,[46 41] ; [64 37],[50.90425532 36.09574468] ; [59.09574468 41.90425532],0
p2,1,0.191843,1.703408,[63 23] ; [65 36],[58.86631016 27.13368984] ; [69.13368984 31.86631016],0
p4,1,0.194417,1.683823,[36 50] ; [33 68],[31.73262032 54.26737968] ; [37.26737968 63.73262032],0
n2,1,0.195166,1.678181,[25 10] ; [21 16],[22.36111111 12.63888889] ; [23.63888889 13.36111111],0
a2,1,0.204683,1.608644,[14 73] ; [10 91],[11.10638298 75.89361702] ; [12.89361702 88.10638298],0
b4,1,0.213881,1.544962,[56 31] ; [56 45],[51.82978723 35.17021277] ; [60.17021277 40.82978723],0
v4,1,0.227138,1.458692,[78  7] ; [87 14],[75.40322581  9.59677419] ; [89.59677419 11.40322581],0
u3,1,0.237158,1.397407,[23 12] ; [22 20],[20.45454545 14.54545455] ; [24.54545455 17.45454545],0
a1,1,0.244185,1.356272,[ 3 84] ; [  1 100],[ 1.85106383 85.14893617] ; [ 2.14893617 98.85106383],0
u1,1,0.252677,1.308439,[ 8 79] ; [ 5 96],[ 6.01595745 80.98404255] ; [ 6.98404255 94.01595745],0
p10,1,0.255292,1.294111,[58 26] ; [61 39],[54.32608696 29.67391304] ; [64.67391304 35.32608696],0
v3,1,0.28424,1.146704,[25 56] ; [23 74],[21.84269663 59.15730337] ; [26.15730337 70.84269663],0
s1,1,0.338329,0.916753,[ 2 85] ; [ 5 96],[ 3.2393617 83.7606383] ; [ 3.7606383 97.2393617],0
r1,1,0.339251,0.913258,[61 25] ; [65 36],[57.94652406 28.05347594] ; [68.05347594 32.94652406],0
a7,1,0.368372,0.809149,[63 24] ; [67 34],[60.15957447 26.84042553] ; [69.84042553 31.15957447],0
n1,1,0.412108,0.672711,[ 9 25] ; [ 7 31],[ 7.55555556 26.44444444] ; [ 8.44444444 29.55555556],0
u2,1,0.429116,0.625214,[19 16] ; [19 23],[17.27272727 17.72727273] ; [20.72727273 21.27272727],0
d1,1,0.445433,0.582248,[41 46] ; [42 59],[38.40957447 48.59042553] ; [44.59042553 56.40957447],0
v2,1,0.457595,0.551771,[37 41] ; [41 57],[34.56818182 43.43181818] ; [43.43181818 54.56818182],0
p1,1,0.546175,0.364214,[ 4 82] ; [ 3 98],[ 3.21925134 82.78074866] ; [ 3.78074866 97.21925134],0
a8,1,0.554169,0.349901,[ 2 77] ; [ 4 92],[ 2.70857143 76.29142857] ; [ 3.29142857 92.70857143],0
v1,1,0.566108,0.329238,[33 50] ; [36 65],[31.125 51.875] ; [37.875 63.125],0
p8,1,0.598795,0.276817,[28 57] ; [37 64],[29.70430108 55.29569892] ; [35.29569892 65.70430108],0
p11,1,0.599209,0.27619,[51 36] ; [63 38],[52.75531915 34.24468085] ; [61.24468085 39.75531915],0
p3,1,0.645356,0.211806,[25 62] ; [26 75],[23.60106383 63.39893617] ; [27.39893617 73.60106383],0
d4,1,0.693929,0.154865,[66 20] ; [75 26],[64.84491979 21.15508021] ; [76.15508021 24.84491979],0
a5,1,0.797447,0.065871,[49 38] ; [55 46],[48.12765957 38.87234043] ; [55.87234043 45.12765957],0
n6,1,0.871365,0.02622,[55 32] ; [65 36],[55.53191489 31.46808511] ; [64.46808511 36.53191489],0
p5,1,0.8902,0.019058,[ 3 81] ; [ 4 97],[ 3.17837838 80.82162162] ; [ 3.82162162 97.17837838],0
n5,1,0.89344,0.017943,[29 57] ; [35 66],[29.43315508 56.56684492] ; [34.56684492 66.43315508],0
d5,1,0.959696,0.002554,[60 27] ; [70 31],[60.15957447 26.84042553] ; [69.84042553 31.15957447],0
a3,1,0.969535,0.001459,[50 36] ; [59 42],[50.12834225 35.87165775] ; [58.87165775 42.12834225],0
d3,1,0.983258,0.00044,[55 32] ; [64 37],[55.06914894 31.93085106] ; [63.93085106 37.06914894],0
