Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,74.859148,[216  80] ; [ 4 44],[189.30232558 106.69767442] ; [30.69767442 17.30232558],1
d5,1,0.0,39.651286,[262  34] ; [25 23],[246.95348837  49.04651163] ; [40.04651163  7.95348837],1
d3,1,0.0,34.121145,[227  69] ; [17 31],[209.95348837  86.04651163] ; [34.04651163 13.95348837],1
a3,1,0.001063,10.714487,[253  42] ; [32 16],[245.11661808  49.88338192] ; [39.88338192  8.11661808],0
a2,1,0.001276,10.376447,[ 91 205] ; [ 4 44],[ 81.74418605 214.25581395] ; [13.25581395 34.74418605],0
d2,1,0.003905,8.327297,[171 125] ; [17 31],[161.76744186 134.23255814] ; [26.23255814 21.76744186],0
a4,1,0.004045,8.263639,[152 143] ; [14 34],[142.7696793 152.2303207] ; [23.2303207 24.7696793],0
u1,1,0.008335,6.96006,[ 76 220] ; [ 4 44],[ 68.8372093 227.1627907] ; [11.1627907 36.8372093],0
v2,1,0.009726,6.684381,[185 102] ; [21 26],[177.01197605 109.98802395] ; [28.98802395 18.01197605],0
r3,1,0.02973,4.724817,[288   7] ; [44  4],[285.5393586   9.4606414] ; [46.4606414  1.5393586],0
p4,1,0.048558,3.890558,[208  87] ; [27 21],[202.11370262  92.88629738] ; [32.88629738 15.11370262],0
v3,1,0.055451,3.668476,[143 141] ; [17 31],[136.86746988 147.13253012] ; [23.13253012 24.86746988],0
p9,1,0.061961,3.484092,[269  24] ; [40  8],[265.50439883  27.49560117] ; [43.49560117  4.50439883],0
p1,1,0.074263,3.186187,[ 25 270] ; [ 8 40],[ 28.3819242 266.6180758] ; [ 4.6180758 43.3819242],0
a5,1,0.077939,3.107355,[242  54] ; [34 14],[237.48837209  58.51162791] ; [38.51162791  9.48837209],0
a8,1,0.088464,2.902107,[ 51 217] ; [ 4 42],[ 46.94267516 221.05732484] ; [ 8.05732484 37.94267516],0
a7,1,0.098333,2.732382,[208  88] ; [28 20],[203.06976744  92.93023256] ; [32.93023256 15.06976744],0
s4,1,0.136957,2.21182,[ 58 236] ; [14 34],[ 61.89473684 232.10526316] ; [10.10526316 37.89473684],0
r1,1,0.139872,2.179366,[247  48] ; [36 12],[243.39650146  51.60349854] ; [39.60349854  8.39650146],0
v1,1,0.14082,2.168978,[172 113] ; [23 24],[167.39457831 117.60542169] ; [27.60542169 19.39457831],0
n4,1,0.181971,1.781455,[256  40] ; [38 10],[252.97674419  43.02325581] ; [41.02325581  6.97674419],0
u3,1,0.193784,1.68861,[34  9] ; [10  6],[32.06779661 10.93220339] ; [11.93220339  4.06779661],0
u2,1,0.196375,1.66913,[31 11] ; [9 7],[28.96551724 13.03448276] ; [11.03448276  4.96551724],0
p3,1,0.206081,1.598744,[180 116] ; [24 23],[176.04664723 119.95335277] ; [27.95335277 19.04664723],0
b3,1,0.232838,1.423438,[100 122] ; [12 23],[ 96.74708171 125.25291829] ; [15.25291829 19.74708171],0
b2,1,0.232838,1.423438,[100 122] ; [12 23],[ 96.74708171 125.25291829] ; [15.25291829 19.74708171],0
s2,1,0.236469,1.401521,[215  80] ; [31 17],[211.57434402  83.42565598] ; [34.42565598 13.57434402],0
n2,1,0.241855,1.369751,[39 11] ; [12  1],[40.47619048  9.52380952] ; [10.52380952  2.47619048],0
p12,1,0.245088,1.35109,[ 35 258] ; [ 3 45],[ 32.65102639 260.34897361] ; [ 5.34897361 42.65102639],0
a1,1,0.26071,1.264984,[ 18 278] ; [ 1 47],[ 16.34883721 279.65116279] ; [ 2.65116279 45.34883721],0
n3,1,0.2739,1.197111,[34 15] ; [11  2],[35.56451613 13.43548387] ; [9.43548387 3.56451613],0
p7,1,0.279604,1.169014,[216  68] ; [33 15],[213.  71.] ; [36. 12.],0
n6,1,0.283588,1.149814,[266  28] ; [41  7],[263.9122807  30.0877193] ; [43.0877193  4.9122807],0
