Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,39.539843,[16 37] ; [112  31],[34.6122449 18.3877551] ; [93.3877551 49.6122449],1
p8,1,0.580693,0.305116,[38 15] ; [98 47],[36.4040404 16.5959596] ; [99.5959596 45.4040404],0
p5,1,0.625678,0.237967,[10 43] ; [ 32 113],[11.24242424 41.75757576] ; [ 30.75757576 114.24242424],0
s3,1,0.631984,0.22938,[46  7] ; [121  23],[44.92893401  8.07106599] ; [122.07106599  21.92893401],0
r3,1,0.745799,0.105095,[51  2] ; [137   7],[50.5786802  2.4213198] ; [137.4213198   6.5786802],0
b2,1,0.75495,0.097418,[21 21] ; [40 45],[20.17322835 21.82677165] ; [40.82677165 44.17322835],0
b3,1,0.75495,0.097418,[21 21] ; [40 45],[20.17322835 21.82677165] ; [40.82677165 44.17322835],0
n6,1,0.764718,0.089575,[47  6] ; [128  14],[47.56410256  5.43589744] ; [127.43589744  14.56410256],0
p2,1,0.777053,0.080181,[46  7] ; [128  17],[46.57575758  6.42424242] ; [127.42424242  17.57575758],0
n5,1,0.790759,0.070397,[45  8] ; [120  24],[44.39086294  8.60913706] ; [120.60913706  23.39086294],0
n2,1,0.808514,0.05873,[10  2] ; [20  5],[9.72972973 2.27027027] ; [20.27027027  4.72972973],0
p7,1,0.815403,0.054504,[44  9] ; [119  22],[44.53092784  8.46907216] ; [118.46907216  22.53092784],0
s4,1,0.86139,0.030487,[13 39] ; [ 37 104],[13.47150259 38.52849741] ; [ 36.52849741 104.47150259],0
a3,1,0.866727,0.028163,[41 12] ; [113  31],[41.43147208 11.56852792] ; [112.56852792  31.43147208],0
s5,1,0.893894,0.01779,[29 20] ; [79 57],[28.60540541 20.39459459] ; [79.39459459 56.60540541],0
u3,1,0.894876,0.01746,[8 4] ; [22 10],[8.18181818 3.81818182] ; [21.81818182 10.18181818],0
d2,1,0.914505,0.011526,[31 22] ; [83 61],[30.67005076 22.32994924] ; [83.32994924 60.67005076],0
n4,1,0.942774,0.005153,[44  9] ; [121  24],[44.16666667  8.83333333] ; [120.83333333  24.16666667],0
