Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.28487,[50 37] ; [268  13],[75.17934783 11.82065217] ; [242.82065217  38.17934783],1
r2,1,0.0,30.417609,[64 20] ; [266  12],[76.57458564  7.42541436] ; [253.42541436  24.57458564],1
r3,1,1e-06,24.478347,[74 12] ; [274   4],[82.21978022  3.78021978] ; [265.78021978  12.21978022],1
a5,1,2e-05,18.157134,[41 46] ; [202  79],[57.44836957 29.55163043] ; [185.55163043  95.44836957],1
v4,1,6.7e-05,15.896036,[71 14] ; [267  11],[79.14600551  5.85399449] ; [258.85399449  19.14600551],1
v1,1,0.000211,13.732636,[24 58] ; [144 130],[38.69662921 43.30337079] ; [129.30337079 144.69662921],1
d3,1,0.000572,11.864642,[46 41] ; [204  77],[59.10326087 27.89673913] ; [190.89673913  90.10326087],1
d1,1,0.001039,10.755902,[33 54] ; [163 118],[46.33695652 40.66304348] ; [149.66304348 131.33695652],0
a2,1,0.001041,10.752773,[ 5 82] ; [ 59 222],[15.13043478 71.86956522] ; [ 48.86956522 232.13043478],0
d4,1,0.002142,9.423871,[60 27] ; [235  45],[69.93188011 17.06811989] ; [225.06811989  54.93188011],0
d5,1,0.002208,9.368048,[55 32] ; [223  58],[65.72282609 21.27717391] ; [212.27717391  68.72282609],0
a6,1,0.002494,9.14468,[45 42] ; [195  86],[56.73913043 30.26086957] ; [183.26086957  97.73913043],0
a7,1,0.006619,7.373536,[50 37] ; [204  76],[60.21253406 26.78746594] ; [193.78746594  86.21253406],0
u1,1,0.007501,7.148842,[ 3 84] ; [ 39 242],[ 9.92934783 77.07065217] ; [ 32.07065217 248.92934783],0
n4,1,0.007553,7.136577,[53 34] ; [211  68],[62.75409836 24.24590164] ; [201.24590164  77.75409836],0
a4,1,0.007795,7.080037,[24 63] ; [122 158],[34.61035422 52.38964578] ; [111.38964578 168.61035422],0
p7,1,0.008897,6.843452,[33 50] ; [150 117],[43.39714286 39.60285714] ; [139.60285714 127.39714286],0
v2,1,0.010455,6.555735,[33 50] ; [148 117],[43.16954023 39.83045977] ; [137.83045977 127.16954023],0
p2,1,0.015452,5.864196,[61 24] ; [234  46],[68.69863014 16.30136986] ; [226.30136986  53.69863014],0
s8,1,0.019231,5.480381,[22 65] ; [109 170],[31.13934426 55.86065574] ; [ 99.86065574 179.13934426],0
s7,1,0.028268,4.811674,[24 60] ; [114 158],[32.56179775 51.43820225] ; [105.43820225 166.56179775],0
s3,1,0.031661,4.616753,[36 51] ; [148 123],[44.7150838 42.2849162] ; [139.2849162 131.7150838],0
v3,1,0.038031,4.303652,[19 65] ; [ 93 175],[26.72727273 57.27272727] ; [ 85.27272727 182.72727273],0
u3,1,0.04005,4.215763,[15 21] ; [55 34],[20.16 15.84] ; [49.84 39.16],0
n6,1,0.077019,3.126701,[66 21] ; [234  44],[71.50684932 15.49315068] ; [228.49315068  49.50684932],0
s6,1,0.083791,2.989788,[45 40] ; [175 101],[51.80055402 33.19944598] ; [168.19944598 107.80055402],0
s4,1,0.085363,2.959718,[18 69] ; [ 36 238],[13.01385042 73.98614958] ; [ 40.98614958 233.01385042],0
a3,1,0.094817,2.790625,[51 36] ; [192  89],[57.44836957 29.55163043] ; [185.55163043  95.44836957],0
n5,1,0.214032,1.543943,[57 30] ; [200  76],[61.59504132 25.40495868] ; [195.40495868  80.59504132],0
b2,1,0.218731,1.512675,[14 39] ; [ 58 105],[17.66666667 35.33333333] ; [ 54.33333333 108.66666667],0
b3,1,0.218731,1.512675,[14 39] ; [ 58 105],[17.66666667 35.33333333] ; [ 54.33333333 108.66666667],0
s2,1,0.245339,1.349651,[34 53] ; [127 148],[38.69337017 48.30662983] ; [122.30662983 152.69337017],0
