Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-05,19.54644,[44 23] ; [140 240],[27.57941834 39.42058166] ; [156.42058166 223.57941834],1
b5,1,0.000349,12.789352,[27 41] ; [240 142],[40.34666667 27.65333333] ; [226.65333333 155.34666667],1
d2,1,0.001422,10.177079,[40 27] ; [148 233],[28.11607143 38.88392857] ; [159.88392857 221.11607143],0
s8,1,0.010131,6.611718,[22 46] ; [ 71 310],[14.08463252 53.91536748] ; [ 78.91536748 302.08463252],0
r1,1,0.010202,6.59935,[58 10] ; [266 113],[49.2885906 18.7114094] ; [274.7114094 104.2885906],0
a7,1,0.011006,6.464268,[37 30] ; [270 111],[45.91294643 21.08705357] ; [261.08705357 119.91294643],0
s4,1,0.011717,6.353221,[13 55] ; [ 34 346],[ 7.13392857 60.86607143] ; [ 39.86607143 340.13392857],0
a6,1,0.01998,5.413651,[37 31] ; [263 119],[45.33333333 22.66666667] ; [254.66666667 127.33333333],0
p7,1,0.022436,5.211663,[46 22] ; [197 177],[37.38461538 30.61538462] ; [205.61538462 168.38461538],0
d4,1,0.032033,4.596753,[57 10] ; [277 104],[49.95089286 17.04910714] ; [284.04910714  96.95089286],0
u1,1,0.034252,4.48209,[13 55] ; [ 39 343],[ 7.85777778 60.14222222] ; [ 44.14222222 337.85777778],0
d1,1,0.049741,3.850158,[41 27] ; [181 201],[33.54666667 34.45333333] ; [188.45333333 193.54666667],0
s7,1,0.052501,3.759729,[22 45] ; [ 79 282],[15.81074766 51.18925234] ; [ 85.18925234 275.81074766],0
n1,1,0.065985,3.380186,[10  8] ; [35 71],[ 6.53225806 11.46774194] ; [38.46774194 67.53225806],0
p1,1,0.06945,3.295965,[ 8 60] ; [ 22 358],[ 4.55357143 63.44642857] ; [ 25.44642857 354.55357143],0
a4,1,0.096566,2.76136,[33 35] ; [143 235],[26.83408072 41.16591928] ; [149.16591928 228.83408072],0
p12,1,0.107867,2.5852,[ 4 63] ; [  9 369],[ 1.95730337 65.04269663] ; [ 11.04269663 366.95730337],0
p10,1,0.110304,2.549867,[52 16] ; [250 125],[46.35665914 21.64334086] ; [255.64334086 119.35665914],0
p6,1,0.116418,2.464857,[22 45] ; [ 89 285],[16.86394558 50.13605442] ; [ 94.13605442 279.86394558],0
a8,1,0.119007,2.430338,[10 53] ; [ 32 310],[ 6.53333333 56.46666667] ; [ 35.46666667 306.53333333],0
p3,1,0.142248,2.153473,[32 36] ; [143 237],[26.5625 41.4375] ; [148.4375 231.5625],0
d5,1,0.144993,2.124155,[56 12] ; [283  99],[51.22666667 16.77333333] ; [287.77333333  94.22666667],0
n6,1,0.208919,1.578902,[56 12] ; [287  94],[51.94654788 16.05345212] ; [291.05345212  89.94654788],0
p4,1,0.216652,1.52641,[36 32] ; [169 208],[31.3258427 36.6741573] ; [173.6741573 203.3258427],0
r4,1,0.254441,1.298753,[58 10] ; [303  79],[54.55111111 13.44888889] ; [306.44888889  75.55111111],0
v3,1,0.275173,1.190775,[17 50] ; [119 252],[20.80365297 46.19634703] ; [115.19634703 255.80365297],0
b1,1,0.277545,1.179071,[30 38] ; [142 240],[25.99111111 42.00888889] ; [146.00888889 235.99111111],0
r2,1,0.328808,0.953588,[62  5] ; [331  43],[59.70748299  7.29251701] ; [333.29251701  40.70748299],0
u2,1,0.358951,0.841558,[ 9 13] ; [72 68],[11. 11.] ; [70. 70.],0
v1,1,0.358991,0.841419,[26 40] ; [171 205],[29.41628959 36.58371041] ; [167.58371041 208.41628959],0
p2,1,0.461361,0.542591,[54 14] ; [286  94],[51.60714286 16.39285714] ; [288.39285714  91.60714286],0
a5,1,0.476655,0.506507,[47 21] ; [247 135],[44.42666667 23.57333333] ; [249.57333333 132.42666667],0
r3,1,0.529851,0.394677,[61  6] ; [336  44],[59.50559284  7.49440716] ; [337.49440716  42.50559284],0
b3,1,0.558701,0.341959,[15 24] ; [ 74 146],[13.4015444 25.5984556] ; [ 75.5984556 144.4015444],0
b2,1,0.558701,0.341959,[15 24] ; [ 74 146],[13.4015444 25.5984556] ; [ 75.5984556 144.4015444],0
a3,1,0.573748,0.316451,[45 22] ; [241 138],[42.96412556 24.03587444] ; [243.03587444 135.96412556],0
p8,1,0.610801,0.25901,[33 35] ; [169 205],[31.07692308 36.92307692] ; [170.92307692 203.07692308],0
s3,1,0.645445,0.211691,[14 53] ; [ 88 287],[15.46153846 51.53846154] ; [ 86.53846154 288.46153846],0
s1,1,0.725407,0.123371,[ 1 67] ; [  8 369],[ 1.3752809 66.6247191] ; [  7.6247191 369.3752809],0
n2,1,0.744,0.106642,[11  7] ; [69 37],[11.61290323  6.38709677] ; [68.38709677 37.61290323],0
a1,1,0.765998,0.088574,[ 3 65] ; [ 14 368],[ 2.56888889 65.43111111] ; [ 14.43111111 367.56888889],0
u3,1,0.792475,0.069221,[10 13] ; [65 75],[10.58282209 12.41717791] ; [64.41717791 75.58282209],0
n5,1,0.863292,0.029648,[46 22] ; [251 126],[45.38426966 22.61573034] ; [251.61573034 125.38426966],0
a2,1,0.876544,0.024134,[13 55] ; [ 70 312],[12.54222222 55.45777778] ; [ 70.45777778 311.54222222],0
v4,1,0.878412,0.023404,[60  7] ; [337  42],[59.63901345  7.36098655] ; [337.36098655  41.63901345],0
n4,1,0.883885,0.021329,[47 21] ; [266 114],[47.50892857 20.49107143] ; [265.49107143 114.50892857],0
p9,1,0.891177,0.018718,[50 18] ; [272 102],[49.53846154 18.46153846] ; [272.46153846 101.53846154],0
d3,1,0.898465,0.016282,[43 25] ; [244 137],[43.46547884 24.53452116] ; [243.53452116 137.46547884],0
n3,1,0.908707,0.013149,[11  5] ; [70 34],[10.8  5.2] ; [70.2 33.8],0
v2,1,0.938228,0.006006,[33 35] ; [179 186],[33.29330254 34.70669746] ; [178.70669746 186.29330254],0
p11,1,0.938427,0.005967,[49 19] ; [277 105],[49.26222222 18.73777778] ; [276.73777778 105.26222222],0
b4,1,0.938636,0.005927,[39 29] ; [221 161],[39.28888889 28.71111111] ; [220.71111111 161.28888889],0
