Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.558698,[12 38] ; [38  6],[26.59574468 23.40425532] ; [23.40425532 20.59574468],1
d2,1,0.0,30.466258,[12 38] ; [35  8],[25.2688172 24.7311828] ; [21.7311828 21.2688172],1
d5,1,0.0,28.268401,[24 26] ; [43  1],[35.63829787 14.36170213] ; [31.36170213 12.63829787],1
d4,1,0.0,28.268401,[24 26] ; [43  1],[35.63829787 14.36170213] ; [31.36170213 12.63829787],1
a4,1,5.9e-05,16.134292,[12 37] ; [29 15],[21.60215054 27.39784946] ; [19.39784946 24.60215054],1
a2,1,0.000149,14.390037,[ 3 47] ; [17 28],[10.52631579 39.47368421] ; [ 9.47368421 35.52631579],1
a5,1,0.00099,10.847046,[25 25] ; [37  8],[32.63157895 17.36842105] ; [29.36842105 15.63157895],1
a3,1,0.002062,9.49375,[25 23] ; [37  8],[32. 16.] ; [30. 15.],0
u1,1,0.0021,9.460017,[ 1 49] ; [10 35],[ 5.78947368 44.21052632] ; [ 5.21052632 39.78947368],0
s7,1,0.00499,7.882981,[ 7 40] ; [16 22],[12.71764706 34.28235294] ; [10.28235294 27.71764706],0
a6,1,0.03614,4.390465,[21 29] ; [28 16],[26.06382979 23.93617021] ; [22.93617021 21.06382979],0
r2,1,0.037983,4.305776,[36 13] ; [38  4],[39.84615385  9.15384615] ; [34.15384615  7.84615385],0
p10,1,0.044899,4.02241,[11 36] ; [19 25],[15.49450549 31.50549451] ; [14.50549451 29.49450549],0
v2,1,0.066992,3.355237,[14 34] ; [21 23],[18.26086957 29.73913043] ; [16.73913043 27.26086957],0
s4,1,0.068548,3.31746,[ 6 44] ; [12 33],[ 9.47368421 40.52631579] ; [ 8.52631579 36.47368421],0
p9,1,0.074863,3.173044,[13 33] ; [20 23],[17.05617978 28.94382022] ; [15.94382022 27.05617978],0
s8,1,0.075867,3.151283,[ 6 43] ; [12 33],[ 9.38297872 39.61702128] ; [ 8.61702128 36.38297872],0
v4,1,0.082601,3.012962,[30 19] ; [35 10],[33.88297872 15.11702128] ; [31.11702128 13.88297872],0
n2,1,0.106509,2.605275,[13  5] ; [14 15],[10.34042553  7.65957447] ; [16.65957447 12.34042553],0
r3,1,0.108739,2.57246,[27 22] ; [32 13],[30.75531915 18.24468085] ; [28.24468085 16.75531915],0
a7,1,0.116628,2.462031,[26 23] ; [31 14],[29.71276596 19.28723404] ; [27.28723404 17.71276596],0
r4,1,0.164364,1.933612,[24 26] ; [28 17],[27.36842105 22.63157895] ; [24.63157895 20.36842105],0
n6,1,0.20488,1.607243,[23 26] ; [27 18],[26.06382979 22.93617021] ; [23.93617021 21.06382979],0
n5,1,0.229473,1.444124,[30 19] ; [22 23],[27.10638298 21.89361702] ; [24.89361702 20.10638298],0
a8,1,0.247745,1.335976,[ 7 40] ; [ 3 39],[ 5.28089888 41.71910112] ; [ 4.71910112 37.28089888],0
r1,1,0.263152,1.252101,[26 23] ; [29 16],[28.67021277 20.32978723] ; [26.32978723 18.67021277],0
b4,1,0.269317,1.220222,[21 29] ; [24 21],[23.68421053 26.31578947] ; [21.31578947 23.68421053],0
p3,1,0.281485,1.159907,[ 9 41] ; [12 32],[11.17021277 38.82978723] ; [ 9.82978723 34.17021277],0
b2,1,0.291841,1.111111,[14 16] ; [10 20],[12. 18.] ; [12. 18.],0
b3,1,0.291841,1.111111,[14 16] ; [10 20],[12. 18.] ; [12. 18.],0
p7,1,0.391815,0.733302,[15 34] ; [10 34],[13.17204301 35.82795699] ; [11.82795699 32.17204301],0
s5,1,0.398025,0.714286,[ 8 40] ; [10 32],[ 9.6 38.4] ; [ 8.4 33.6],0
p6,1,0.424074,0.638997,[ 6 43] ; [ 8 36],[ 7.37634409 41.62365591] ; [ 6.62365591 37.37634409],0
b1,1,0.500601,0.453662,[29 21] ; [23 22],[27.36842105 22.63157895] ; [24.63157895 20.36842105],0
s3,1,0.500722,0.453405,[17 31] ; [19 26],[18.58064516 29.41935484] ; [17.41935484 27.58064516],0
p8,1,0.541449,0.372861,[10 39] ; [ 7 38],[ 8.86170213 40.13829787] ; [ 8.13829787 36.86170213],0
b5,1,0.555497,0.347561,[27 23] ; [27 18],[28.42105263 21.57894737] ; [25.57894737 19.42105263],0
s2,1,0.573018,0.317659,[14 36] ; [15 30],[15.26315789 34.73684211] ; [13.73684211 31.26315789],0
p5,1,0.60841,0.262497,[ 2 47] ; [ 1 44],[ 1.56382979 47.43617021] ; [ 1.43617021 43.56382979],0
u3,1,0.618402,0.24812,[10 15] ; [4 4],[10.60606061 14.39393939] ; [3.39393939 4.60606061],0
p1,1,0.621762,0.243399,[ 6 44] ; [ 4 41],[ 5.26315789 44.73684211] ; [ 4.73684211 40.26315789],0
s1,1,0.644982,0.212285,[ 7 42] ; [ 5 40],[ 6.25531915 42.74468085] ; [ 5.74468085 39.25531915],0
s6,1,0.666042,0.186267,[19 30] ; [19 25],[20.02150538 28.97849462] ; [17.97849462 26.02150538],0
a1,1,0.672143,0.179105,[ 7 43] ; [ 5 40],[ 6.31578947 43.68421053] ; [ 5.68421053 39.31578947],0
n1,1,0.707609,0.140677,[8 9] ; [12 17],[7.39130435 9.60869565] ; [12.60869565 16.39130435],0
v3,1,0.731959,0.117321,[15 32] ; [12 30],[14.25842697 32.74157303] ; [12.74157303 29.25842697],0
p4,1,0.785794,0.073862,[10 39] ; [10 34],[10.53763441 38.46236559] ; [ 9.46236559 34.53763441],0
v1,1,0.884285,0.021182,[14 36] ; [12 33],[13.68421053 36.31578947] ; [12.31578947 32.68421053],0
u2,1,0.938811,0.005893,[ 9 16] ; [3 5],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
n3,1,0.954133,0.003308,[9 7] ; [16 12],[9.09090909 6.90909091] ; [15.90909091 12.09090909],0
n4,1,0.96476,0.001952,[27 22] ; [25 20],[27.10638298 21.89361702] ; [24.89361702 20.10638298],0
