Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000185,13.976666,[22 44] ; [ 15 117],[12.33333333 53.66666667] ; [ 24.66666667 107.33333333],1
b5,1,0.577838,0.309743,[37 29] ; [69 64],[35.15577889 30.84422111] ; [70.84422111 62.15577889],0
n6,1,0.651529,0.203978,[43 21] ; [85 48],[41.58375635 22.41624365] ; [86.41624365 46.58375635],0
d3,1,0.65257,0.202675,[39 27] ; [73 58],[37.52284264 28.47715736] ; [74.47715736 56.52284264],0
a1,1,0.674858,0.175972,[ 5 61] ; [  8 125],[ 4.31155779 61.68844221] ; [  8.68844221 124.31155779],0
a7,1,0.707712,0.140573,[41 24] ; [79 52],[39.79591837 25.20408163] ; [80.20408163 50.79591837],0
a6,1,0.725492,0.123291,[41 25] ; [86 47],[42.12060302 23.87939698] ; [84.87939698 48.12060302],0
p6,1,0.764856,0.089467,[11 54] ; [ 20 111],[10.28061224 54.71938776] ; [ 20.71938776 110.28061224],0
a2,1,0.765434,0.089014,[11 55] ; [ 20 113],[10.28140704 55.71859296] ; [ 20.71859296 112.28140704],0
b1,1,0.795401,0.067239,[28 38] ; [59 74],[28.85427136 37.14572864] ; [58.14572864 74.85427136],0
n2,1,0.80725,0.059524,[8 6] ; [34 22],[8.4 5.6] ; [33.6 22.4],0
d5,1,0.914779,0.011452,[44 22] ; [89 43],[44.33333333 21.66666667] ; [88.66666667 43.33333333],0
d4,1,0.975334,0.000956,[48 18] ; [95 36],[47.90862944 18.09137056] ; [95.09137056 35.90862944],0
