Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.351719,[73 10] ; [28 29],[59.87857143 23.12142857] ; [41.12142857 15.87857143],1
v2,1,0.000364,12.708123,[40 38] ; [12 45],[30.04444444 47.95555556] ; [21.95555556 35.04444444],1
a3,1,0.003679,8.435739,[49 34] ; [19 37],[40.60431655 42.39568345] ; [27.39568345 28.60431655],0
s6,1,0.004508,8.066794,[48 34] ; [19 37],[39.8115942 42.1884058] ; [27.1884058 28.8115942],0
r2,1,0.004957,7.895226,[74  8] ; [41 16],[67.84172662 14.15827338] ; [47.15827338  9.84172662],0
v3,1,0.006772,7.332408,[24 55] ; [ 6 50],[17.55555556 61.44444444] ; [12.44444444 43.55555556],0
r3,1,0.009466,6.732687,[75  7] ; [43 14],[69.61151079 12.38848921] ; [48.38848921  8.61151079],0
a5,1,0.014441,5.983359,[42 41] ; [17 40],[34.97857143 48.02142857] ; [24.02142857 32.97857143],0
d4,1,0.015051,5.91054,[55 28] ; [26 31],[48.02142857 34.97857143] ; [32.97857143 24.02142857],0
a7,1,0.02672,4.908801,[57 26] ; [28 28],[50.75539568 32.24460432] ; [34.24460432 21.75539568],0
v1,1,0.029056,4.764305,[37 45] ; [15 41],[30.89855072 51.10144928] ; [21.10144928 34.89855072],0
n2,1,0.059839,3.541837,[25  4] ; [14  8],[22.17647059  6.82352941] ; [16.82352941  5.17647059],0
a6,1,0.077169,3.123549,[49 34] ; [25 32],[43.87142857 39.12857143] ; [30.12857143 26.87142857],0
a4,1,0.081698,3.030795,[20 63] ; [ 7 50],[16.00714286 66.99285714] ; [10.99285714 46.00714286],0
u3,1,0.088988,2.892587,[20 12] ; [16 22],[16.45714286 15.54285714] ; [19.54285714 18.45714286],0
p11,1,0.095546,2.778365,[58 25] ; [32 25],[53.35714286 29.64285714] ; [36.64285714 20.35714286],0
v4,1,0.101854,2.676273,[75  7] ; [46 10],[71.89855072 10.10144928] ; [49.10144928  6.89855072],0
s7,1,0.104515,2.635252,[27 53] ; [12 45],[22.77372263 57.22627737] ; [16.22627737 40.77372263],0
b1,1,0.12563,2.345687,[30 53] ; [28 29],[34.38571429 48.61428571] ; [23.61428571 33.38571429],0
d5,1,0.128345,2.312405,[45 38] ; [23 33],[40.60431655 42.39568345] ; [27.39568345 28.60431655],0
s8,1,0.13857,2.193763,[25 57] ; [11 46],[21.23741007 60.76258993] ; [14.76258993 42.23741007],0
d2,1,0.150353,2.068662,[10 73] ; [12 45],[13.04285714 69.95714286] ; [ 8.95714286 48.04285714],0
p10,1,0.173,1.856755,[57 25] ; [32 23],[53.27007299 28.72992701] ; [35.72992701 19.27007299],0
d3,1,0.272396,1.20464,[38 45] ; [20 35],[34.88405797 48.11594203] ; [23.11594203 31.88405797],0
p4,1,0.297346,1.086061,[36 46] ; [20 37],[33.03597122 48.96402878] ; [22.96402878 34.03597122],0
b2,1,0.3012,1.068874,[ 6 31] ; [ 7 19],[ 7.63492063 29.36507937] ; [ 5.36507937 20.63492063],0
b3,1,0.3012,1.068874,[ 6 31] ; [ 7 19],[ 7.63492063 29.36507937] ; [ 5.36507937 20.63492063],0
b4,1,0.309524,1.032704,[48 35] ; [28 29],[45.05714286 37.94285714] ; [30.94285714 26.05714286],0
u2,1,0.337199,0.921053,[18 14] ; [17 21],[16. 16.] ; [19. 19.],0
n6,1,0.340199,0.909682,[54 28] ; [33 24],[51.32374101 30.67625899] ; [35.67625899 21.32374101],0
n3,1,0.342614,0.900627,[22  7] ; [14  8],[20.47058824  8.52941176] ; [15.52941176  6.47058824],0
a1,1,0.364041,0.823905,[ 3 80] ; [ 4 53],[ 4.15 78.85] ; [ 2.85 54.15],0
s3,1,0.364545,0.822176,[38 44] ; [22 35],[35.39568345 46.60431655] ; [24.60431655 32.39568345],0
p6,1,0.383843,0.758356,[16 64] ; [15 42],[18.10218978 61.89781022] ; [12.89781022 44.10218978],0
a8,1,0.453196,0.562647,[ 7 70] ; [ 3 51],[ 5.8778626 71.1221374] ; [ 4.1221374 49.8778626],0
