Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.3e-05,18.945647,[111 159] ; [48 20],[127.01183432 142.98816568] ; [31.98816568 36.01183432],1
v4,1,0.324536,0.970579,[253  16] ; [66  2],[254.63204748  14.36795252] ; [64.36795252  3.63204748],0
a5,1,0.327777,0.957662,[185  87] ; [42 26],[181.6  90.4] ; [45.4 22.6],0
a3,1,0.363023,0.827408,[180  92] ; [41 27],[176.8  95.2] ; [44.2 23.8],0
a7,1,0.368799,0.807706,[197  74] ; [45 22],[194.0295858  76.9704142] ; [47.9704142 19.0295858],0
u2,1,0.398267,0.713554,[45 45] ; [16 11],[46.92307692 43.07692308] ; [14.07692308 12.92307692],0
s1,1,0.432063,0.617273,[  7 262] ; [ 3 65],[  7.98219585 261.01780415] ; [ 2.01780415 65.98219585],0
p7,1,0.45828,0.550091,[169  98] ; [45 21],[171.58558559  95.41441441] ; [42.41441441 23.58558559],0
v3,1,0.462348,0.540204,[ 70 195] ; [15 53],[ 67.64264264 197.35735736] ; [17.35735736 50.64264264],0
p12,1,0.502505,0.449642,[ 13 257] ; [ 2 66],[ 11.98224852 258.01775148] ; [ 3.01775148 64.98224852],0
u1,1,0.533285,0.388128,[ 40 232] ; [ 8 60],[ 38.4 233.6] ; [ 9.6 58.4],0
b5,1,0.548293,0.360384,[149 123] ; [40 28],[151.2 120.8] ; [37.8 30.2],0
a6,1,0.562166,0.335968,[182  90] ; [48 20],[184.  88.] ; [46. 22.],0
p3,1,0.563825,0.333125,[117 154] ; [32 36],[119.1120944 151.8879056] ; [29.8879056 38.1120944],0
n1,1,0.591335,0.288265,[24 53] ; [ 5 15],[23.02061856 53.97938144] ; [ 5.97938144 14.02061856],0
p8,1,0.603881,0.269182,[134 133] ; [36 31],[135.89820359 131.10179641] ; [34.10179641 32.89820359],0
p4,1,0.60592,0.266159,[150 121] ; [40 28],[151.8879056 119.1120944] ; [38.1120944 29.8879056],0
b4,1,0.621374,0.243941,[155 117] ; [41 27],[156.8 115.2] ; [39.2 28.8],0
p10,1,0.629538,0.232688,[207  63] ; [54 14],[208.49112426  61.50887574] ; [52.50887574 15.49112426],0
a4,1,0.656669,0.197595,[108 164] ; [25 43],[106.4 165.6] ; [26.6 41.4],0
r2,1,0.699384,0.149113,[245  24] ; [60  7],[244.18154762  24.81845238] ; [60.81845238  6.18154762],0
d2,1,0.766282,0.088353,[121 150] ; [29 39],[119.91150442 151.08849558] ; [30.08849558 37.91150442],0
d4,1,0.869242,0.0271,[209  61] ; [52 16],[208.49112426  61.50887574] ; [52.50887574 15.49112426],0
d1,1,0.870614,0.026529,[143 129] ; [35 33],[142.4 129.6] ; [35.6 32.4],0
a2,1,0.944696,0.004812,[ 51 221] ; [13 55],[ 51.2 220.8] ; [12.8 55.2],0
n5,1,0.953259,0.003436,[177  92] ; [45 23],[177.20474777  91.79525223] ; [44.79525223 23.20474777],0
p9,1,0.959606,0.002565,[220  48] ; [56 12],[220.14285714  47.85714286] ; [55.85714286 12.14285714],0
p1,1,0.987762,0.000235,[ 20 250] ; [ 5 63],[ 19.9704142 250.0295858] ; [ 5.0295858 62.9704142],0
