Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,60.815686,[ 14 139] ; [50 42],[ 39.96734694 113.03265306] ; [24.03265306 67.96734694],1
s6,1,0.0,28.718046,[ 48 103] ; [60 29],[67.95 83.05] ; [40.05 48.95],1
r4,1,0.005598,7.675364,[109  46] ; [79 13],[117.9757085  37.0242915] ; [70.0242915 21.9757085],0
p7,1,0.010396,6.565726,[65 86] ; [53 35],[74.55230126 76.44769874] ; [43.44769874 44.55230126],0
b3,1,0.02207,5.240235,[29 55] ; [ 7 38],[23.44186047 60.55813953] ; [12.55813953 32.44186047],0
b2,1,0.02207,5.240235,[29 55] ; [ 7 38],[23.44186047 60.55813953] ; [12.55813953 32.44186047],0
r3,1,0.037194,4.341529,[127  26] ; [85  7],[132.39183673  20.60816327] ; [79.60816327 12.39183673],0
a4,1,0.044607,4.033455,[ 43 112] ; [15 76],[ 36.54471545 118.45528455] ; [21.45528455 69.54471545],0
a2,1,0.048149,3.904771,[ 10 145] ; [ 1 91],[  6.90283401 148.09716599] ; [ 4.09716599 87.90283401],0
p1,1,0.066535,3.366511,[ 15 140] ; [ 3 87],[ 11.3877551 143.6122449] ; [ 6.6122449 83.3877551],0
a3,1,0.079813,3.068699,[77 77] ; [35 56],[70.4 83.6] ; [41.6 49.4],0
s8,1,0.089583,2.881845,[ 14 140] ; [15 77],[ 18.15447154 135.84552846] ; [10.84552846 81.15447154],0
n2,1,0.122713,2.382342,[33 13] ; [17  2],[35.38461538 10.61538462] ; [14.61538462  4.38461538],0
r2,1,0.151374,2.058347,[126  27] ; [82 10],[129.89387755  23.10612245] ; [78.10612245 13.89387755],0
s5,1,0.166096,1.917827,[ 21 127] ; [19 71],[ 24.87394958 123.12605042] ; [15.12605042 74.87394958],0
a5,1,0.169758,1.885081,[78 77] ; [38 54],[72.79352227 82.20647773] ; [43.20647773 48.79352227],0
p2,1,0.190661,1.712503,[103  52] ; [67 23],[107.55102041  47.44897959] ; [62.44897959 27.55102041],0
v4,1,0.207136,1.591329,[130  24] ; [82  9],[133.25714286  20.74285714] ; [78.74285714 12.25714286],0
d4,1,0.280037,1.166909,[80 75] ; [54 38],[84.08906883 70.91093117] ; [49.91093117 42.08906883],0
s4,1,0.364418,0.822612,[ 19 135] ; [15 76],[ 21.37142857 132.62857143] ; [12.62857143 78.37142857],0
p10,1,0.399039,0.711219,[93 57] ; [60 29],[96.0251046 53.9748954] ; [56.9748954 32.0251046],0
p9,1,0.400779,0.705987,[103  48] ; [66 24],[105.8879668  45.1120332] ; [63.1120332 26.8879668],0
n3,1,0.413533,0.668622,[31 14] ; [15  4],[32.34375 12.65625] ; [13.65625  5.34375],0
u1,1,0.420306,0.649458,[  4 151] ; [ 1 91],[  3.13765182 151.86234818] ; [ 1.86234818 90.13765182],0
r1,1,0.443554,0.58707,[94 60] ; [60 31],[96.8 57.2] ; [57.2 33.8],0
a7,1,0.464345,0.535402,[92 61] ; [59 32],[94.68442623 58.31557377] ; [56.31557377 34.68442623],0
p6,1,0.521224,0.411471,[ 34 118] ; [17 73],[ 32.03305785 119.96694215] ; [18.96694215 71.03305785],0
n4,1,0.539352,0.376742,[91 63] ; [58 34],[93.27642276 60.72357724] ; [55.72357724 36.27642276],0
b4,1,0.574423,0.315337,[87 68] ; [55 37],[89.10931174 65.89068826] ; [52.89068826 39.10931174],0
n1,1,0.580009,0.30622,[15 30] ; [ 5 14],[14.0625 30.9375] ; [ 5.9375 13.0625],0
d5,1,0.62187,0.243249,[82 72] ; [46 46],[80.1300813 73.8699187] ; [47.8699187 44.1300813],0
s1,1,0.64494,0.212339,[  7 147] ; [ 3 87],[  6.31147541 147.68852459] ; [ 3.68852459 86.31147541],0
p5,1,0.652358,0.20294,[  9 145] ; [ 4 85],[  8.23868313 145.76131687] ; [ 4.76131687 84.23868313],0
v2,1,0.663601,0.189178,[60 88] ; [32 53],[58.43776824 89.56223176] ; [33.56223176 51.43776824],0
p8,1,0.664382,0.188245,[60 92] ; [33 57],[58.41322314 93.58677686] ; [34.58677686 55.41322314],0
v1,1,0.692231,0.15668,[62 92] ; [32 53],[60.56903766 93.43096234] ; [33.43096234 51.56903766],0
a6,1,0.715722,0.132629,[89 66] ; [55 37],[90.36437247 64.63562753] ; [53.63562753 38.36437247],0
p4,1,0.717327,0.131068,[58 96] ; [36 54],[59.32786885 94.67213115] ; [34.67213115 55.32786885],0
u3,1,0.722918,0.125714,[34 43] ; [26 29],[35. 42.] ; [25. 30.],0
v3,1,0.727564,0.12136,[ 38 112] ; [21 69],[ 36.875 113.125] ; [22.125 67.875],0
n6,1,0.729159,0.119885,[111  43] ; [63 27],[109.81967213  44.18032787] ; [64.18032787 25.81967213],0
n5,1,0.790609,0.070501,[96 57] ; [58 32],[96.96296296 56.03703704] ; [57.03703704 32.96296296],0
d3,1,0.827572,0.047444,[57 96] ; [33 59],[56.20408163 96.79591837] ; [33.79591837 58.20408163],0
a8,1,0.835116,0.043324,[ 17 128] ; [11 76],[ 17.5 127.5] ; [10.5 76.5],0
p11,1,0.84676,0.037347,[106  49] ; [64 28],[106.68016194  48.31983806] ; [63.31983806 28.68016194],0
d2,1,0.862836,0.029848,[ 23 131] ; [13 79],[ 22.53658537 131.46341463] ; [13.46341463 78.53658537],0
b1,1,0.868297,0.027497,[64 91] ; [37 55],[63.3805668 91.6194332] ; [37.6194332 54.3805668],0
u2,1,0.881461,0.022236,[34 43] ; [24 32],[33.57894737 43.42105263] ; [24.42105263 31.57894737],0
b5,1,0.947707,0.004302,[95 60] ; [56 36],[94.75708502 60.24291498] ; [56.24291498 35.75708502],0
p12,1,0.956354,0.002995,[  7 147] ; [ 4 87],[  6.91428571 147.08571429] ; [ 4.08571429 86.91428571],0
a1,1,0.982729,0.000469,[ 10 145] ; [ 6 86],[ 10.04048583 144.95951417] ; [ 5.95951417 86.04048583],0
p3,1,0.983742,0.000415,[ 53 102] ; [31 60],[ 52.92682927 102.07317073] ; [31.07317073 59.92682927],0
