Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.612052,[ 24 361] ; [19 37],[ 37.53968254 347.46031746] ; [ 5.46031746 50.53968254],1
p8,1,0.0,30.347153,[184 198] ; [49  7],[203.21004566 178.78995434] ; [29.78995434 26.21004566],1
p12,1,0.0,30.00551,[ 30 356] ; [18 38],[ 41.91855204 344.08144796] ; [ 6.08144796 49.91855204],1
p4,1,2e-06,22.758165,[231 156] ; [51  4],[246.90950226 140.09049774] ; [35.09049774 19.90950226],1
p6,1,3e-06,21.688908,[151 232] ; [40 15],[167.01598174 215.98401826] ; [23.98401826 31.01598174],1
s5,1,5e-06,20.8876,[167 204] ; [41 11],[182.43026005 188.56973995] ; [25.56973995 26.43026005],1
p3,1,1.7e-05,18.461082,[190 197] ; [44 11],[204.88235294 182.11764706] ; [29.11764706 25.88235294],1
v1,1,0.000426,12.414667,[207 170] ; [44 11],[219.04398148 157.95601852] ; [31.95601852 23.04398148],1
a1,1,0.000496,12.130565,[ 17 371] ; [ 9 47],[ 22.72072072 365.27927928] ; [ 3.27927928 52.72072072],1
n5,1,0.001447,10.145015,[292  93] ; [53  3],[301.19047619  83.80952381] ; [43.80952381 12.19047619],0
n4,1,0.001485,10.097402,[293  93] ; [53  3],[302.16289593  83.83710407] ; [43.83710407 12.16289593],0
s7,1,0.003609,8.470762,[252 118] ; [48  7],[261.17647059 108.82352941] ; [38.82352941 16.17647059],0
n6,1,0.00563,7.665209,[324  60] ; [54  1],[330.64236902  53.35763098] ; [47.35763098  7.64236902],0
v3,1,0.008426,6.940518,[153 219] ; [33 22],[162.04215457 209.95784543] ; [23.95784543 31.04215457],0
b5,1,0.010104,6.616447,[243 145] ; [25 31],[234.1981982 153.8018018] ; [33.8018018 22.1981982],0
u4,1,0.013926,6.047458,[ 10 378] ; [ 5 51],[ 13.10810811 374.89189189] ; [ 1.89189189 54.10810811],0
s8,1,0.017267,5.669063,[231 156] ; [42 13],[239.02941176 147.97058824] ; [33.97058824 21.02941176],0
