Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,58.694963,[158  59] ; [176 254],[112.02163833 104.97836167] ; [221.97836167 208.02163833],1
p5,1,0.0,50.391178,[ 55 163] ; [ 25 405],[ 26.91358025 191.08641975] ; [ 53.08641975 376.91358025],1
s6,1,0.0,49.50066,[186  28] ; [257 174],[146.97984496  67.02015504] ; [296.02015504 134.97984496],1
s7,1,0.0,40.292603,[151  60] ; [183 226],[113.66774194  97.33225806] ; [220.33225806 188.66774194],1
s8,1,0.0,27.930721,[133  84] ; [170 262],[101.31124807 115.68875193] ; [201.68875193 230.31124807],1
s3,1,2e-06,22.184667,[150  64] ; [217 212],[122.14307932  91.85692068] ; [244.85692068 184.14307932],1
p7,1,5e-06,20.926114,[168  45] ; [259 167],[142.33333333  70.66666667] ; [284.66666667 141.33333333],1
p6,1,8e-06,20.016974,[111 104] ; [142 284],[ 84.85959438 130.14040562] ; [168.14040562 257.85959438],1
s4,1,5.4e-05,16.31225,[ 45 169] ; [ 41 389],[ 28.57763975 185.42236025] ; [ 57.42236025 372.57763975],1
p4,1,0.000367,12.690937,[157  58] ; [253 178],[136.45510836  78.54489164] ; [273.54489164 157.45510836],1
p12,1,0.000518,12.050294,[ 31 186] ; [ 26 402],[ 19.17674419 197.82325581] ; [ 37.82325581 390.17674419],1
n5,1,0.000525,12.024153,[201  16] ; [356  75],[186.52623457  30.47376543] ; [370.47376543  60.52623457],1
p10,1,0.000779,11.290218,[196  21] ; [342  86],[181.00155039  35.99844961] ; [356.99844961  71.00155039],1
p3,1,0.00096,10.902774,[134  83] ; [207 224],[114.19290123 102.80709877] ; [226.80709877 204.19290123],1
v1,1,0.000997,10.832962,[143  74] ; [219 200],[123.51257862  93.48742138] ; [238.48742138 180.51257862],1
p8,1,0.001482,10.101427,[135  80] ; [210 214],[116.07981221  98.92018779] ; [228.92018779 195.07981221],0
p9,1,0.00154,10.030268,[197  18] ; [353  76],[183.61801242  31.38198758] ; [366.38198758  62.61801242],0
r4,1,0.002867,8.890493,[213   6] ; [394  39],[203.88496933  15.11503067] ; [403.11503067  29.88496933],0
n6,1,0.00443,8.098616,[203  13] ; [374  58],[192.33333333  23.66666667] ; [384.66666667  47.33333333],0
r1,1,0.004596,8.031895,[195  23] ; [348  83],[182.394453  35.605547] ; [360.605547  70.394453],0
a3,1,0.005429,7.730724,[176  42] ; [305 127],[161.32  56.68] ; [319.68 112.32],0
a5,1,0.008369,6.952661,[182  37] ; [320 113],[168.61656442  50.38343558] ; [333.38343558  99.61656442],0
b5,1,0.013209,6.140944,[116 103] ; [273 160],[130.66104294  88.33895706] ; [258.33895706 174.66104294],0
u1,1,0.018657,5.533381,[ 55 164] ; [ 75 358],[ 43.66564417 175.33435583] ; [ 86.33435583 346.66564417],0
v3,1,0.045696,3.992749,[106 110] ; [170 247],[ 94.18009479 121.81990521] ; [181.81990521 235.18009479],0
b3,1,0.050042,3.840064,[63 75] ; [ 97 175],[53.85365854 84.14634146] ; [106.14634146 165.85365854],0
b2,1,0.050042,3.840064,[63 75] ; [ 97 175],[53.85365854 84.14634146] ; [106.14634146 165.85365854],0
d1,1,0.06171,3.490815,[145  74] ; [254 179],[134.01993865  84.98006135] ; [264.98006135 168.01993865],0
p1,1,0.066945,3.356386,[ 25 193] ; [ 31 400],[ 18.81047766 199.18952234] ; [ 37.18952234 393.81047766],0
d4,1,0.066963,3.355944,[190  27] ; [354  78],[181.89214176  35.10785824] ; [362.10785824  69.89214176],0
n2,1,0.068746,3.312717,[32  5] ; [59 24],[28.05833333  8.94166667] ; [62.94166667 20.05833333],0
a2,1,0.092823,2.824718,[ 66 153] ; [104 329],[ 57.10122699 161.89877301] ; [112.89877301 320.10122699],0
d2,1,0.096259,2.766456,[121  96] ; [211 221],[111.00770416 105.99229584] ; [220.99229584 211.00770416],0
a4,1,0.112438,2.519617,[114 105] ; [196 235],[104.44615385 114.55384615] ; [205.55384615 225.44615385],0
v2,1,0.12774,2.319761,[135  80] ; [235 181],[126.06973059  88.93026941] ; [243.93026941 172.06973059],0
d5,1,0.128625,2.309025,[188  29] ; [354  78],[181.22342065  35.77657935] ; [360.77657935  71.22342065],0
a7,1,0.135582,2.227402,[149  70] ; [318 114],[157.10138249  61.89861751] ; [309.89861751 122.10138249],0
p2,1,0.161238,1.962573,[192  26] ; [361  69],[186.04012346  31.95987654] ; [366.95987654  63.04012346],0
v4,1,0.163647,1.940197,[212   6] ; [409  22],[208.59476117   9.40523883] ; [412.40523883  18.59476117],0
a6,1,0.164456,1.932765,[140  77] ; [302 130],[147.78736518  69.21263482] ; [294.21263482 137.78736518],0
n1,1,0.164945,1.928292,[19 17] ; [32 50],[15.55932203 20.44067797] ; [35.44067797 46.55932203],0
r2,1,0.174085,1.847407,[211   7] ; [402  24],[207.50621118  10.49378882] ; [405.49378882  20.50621118],0
d3,1,0.202712,1.62273,[158  60] ; [292 140],[150.92307692  67.07692308] ; [299.07692308 132.92307692],0
u4,1,0.259585,1.270969,[  3 216] ; [ 12 421],[  5.03834356 213.96165644] ; [  9.96165644 423.03834356],0
u3,1,0.333486,0.935315,[27 16] ; [69 58],[24.28235294 18.71764706] ; [71.71764706 55.28235294],0
b4,1,0.463242,0.53805,[132  87] ; [248 185],[127.63803681  91.36196319] ; [252.36196319 180.63803681],0
b1,1,0.495692,0.464147,[ 90 129] ; [166 267],[ 85.98773006 133.01226994] ; [170.01226994 262.98773006],0
a1,1,0.536216,0.382598,[ 12 207] ; [ 19 414],[ 10.41257669 208.58742331] ; [ 20.58742331 412.41257669],0
n3,1,0.716118,0.132242,[29  8] ; [61 20],[28.22033898  8.77966102] ; [61.77966102 19.22033898],0
a8,1,0.729009,0.120023,[ 33 165] ; [ 61 331],[ 31.54576271 166.45423729] ; [ 62.45423729 329.54576271],0
u2,1,0.757499,0.095337,[22 20] ; [70 57],[22.86390533 19.13609467] ; [69.13609467 57.86390533],0
s1,1,0.76717,0.087663,[  8 207] ; [ 14 414],[  7.35614308 207.64385692] ; [ 14.64385692 413.35614308],0
p11,1,0.815791,0.054272,[181  38] ; [361  72],[182.05214724  36.94785276] ; [359.94785276  73.05214724],0
