Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,156.085644,[562  13] ; [35 26],[539.74056604  35.25943396] ; [57.25943396  3.74056604],1
r1,1,0.0,108.086713,[496  78] ; [22 44],[464.58125 109.41875] ; [53.41875 12.58125],1
r3,1,0.0,107.897546,[570   8] ; [45 18],[554.55538222  23.44461778] ; [60.44461778  2.55538222],1
v4,1,0.0,64.322479,[564  13] ; [47 15],[551.71674491  25.28325509] ; [59.28325509  2.71674491],1
a5,1,2e-06,22.538491,[441 137] ; [33 34],[424.7627907 153.2372093] ; [49.2372093 17.7627907],1
a7,1,6e-06,20.640204,[439 138] ; [33 33],[423.55209953 153.44790047] ; [48.44790047 17.55209953],1
d1,1,4.4e-05,16.693513,[349 229] ; [23 44],[333.35813953 244.64186047] ; [38.64186047 28.35813953],1
a6,1,5.5e-05,16.251175,[407 170] ; [31 36],[392.43167702 184.56832298] ; [45.56832298 21.43167702],1
p8,1,7.4e-05,15.709675,[331 237] ; [22 45],[315.75433071 252.24566929] ; [37.24566929 29.75433071],1
n4,1,0.000109,14.971325,[469 107] ; [41 26],[456.85847589 119.14152411] ; [53.14152411 13.85847589],1
d5,1,0.000112,14.930711,[482  95] ; [43 24],[470.38043478 106.61956522] ; [54.61956522 12.38043478],1
p7,1,0.000228,13.588466,[394 173] ; [31 35],[380.68720379 186.31279621] ; [44.31279621 21.68720379],1
n5,1,0.000313,12.991339,[442 133] ; [36 28],[430.12519562 144.87480438] ; [47.87480438 16.12519562],1
d4,1,0.000472,12.221308,[484  92] ; [44 22],[473.71962617 102.28037383] ; [54.28037383 11.71962617],1
d2,1,0.000485,12.171832,[288 289] ; [18 48],[274.59097978 302.40902022] ; [31.40902022 34.59097978],1
p10,1,0.000523,12.032862,[484  89] ; [43 21],[474.05180534  98.94819466] ; [52.94819466 11.05180534],1
d3,1,0.000573,11.860167,[409 169] ; [33 33],[396.70186335 181.29813665] ; [45.29813665 20.70186335],1
