Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,35.362052,[26 51] ; [ 24 276],[10.21220159 66.78779841] ; [ 39.78779841 260.21220159],1
s5,1,0.0,32.735189,[47 20] ; [ 95 199],[26.35457064 40.64542936] ; [115.64542936 178.35457064],1
p12,1,0.0,30.337841,[22 54] ; [ 20 280],[ 8.4893617 67.5106383] ; [ 33.5106383 266.4893617],1
p6,1,2.5e-05,17.735796,[55 20] ; [138 161],[38.70320856 36.29679144] ; [154.29679144 144.70320856],1
a1,1,4.1e-05,16.819383,[12 65] ; [ 10 291],[ 4.48148148 72.51851852] ; [ 17.51851852 283.48148148],1
s7,1,6.1e-05,16.083947,[56 16] ; [147 138],[40.94117647 31.05882353] ; [162.05882353 122.94117647],1
s6,1,0.000228,13.588932,[62  8] ; [194  99],[49.36639118 20.63360882] ; [206.63360882  86.36639118],1
p3,1,0.000486,12.169762,[63 13] ; [185 115],[50.12765957 25.87234043] ; [197.87234043 102.12765957],1
s8,1,0.000648,11.633442,[52 23] ; [141 157],[38.80697051 36.19302949] ; [154.19302949 143.80697051],1
v3,1,0.001026,10.780259,[47 27] ; [125 171],[34.4 39.6] ; [137.6 158.4],0
s1,1,0.002412,9.206274,[ 7 70] ; [  6 293],[ 2.66223404 74.33776596] ; [ 10.33776596 288.66223404],0
p4,1,0.002993,8.811979,[68  8] ; [220  80],[58.21276596 17.78723404] ; [229.78723404  70.21276596],0
b3,1,0.009896,6.653444,[28 26] ; [ 61 126],[19.94190871 34.05809129] ; [ 69.05809129 117.94190871],0
b2,1,0.009896,6.653444,[28 26] ; [ 61 126],[19.94190871 34.05809129] ; [ 69.05809129 117.94190871],0
u4,1,0.033807,4.504416,[ 5 71] ; [  6 295],[ 2.21750663 73.78249337] ; [  8.78249337 292.21750663],0
n3,1,0.037532,4.326112,[8 8] ; [32  9],[11.22807018  4.77192982] ; [28.77192982 12.22807018],0
b5,1,0.041137,4.170344,[34 43] ; [172 129],[41.96296296 35.03703704] ; [164.03703704 136.96296296],0
s2,1,0.041211,4.167328,[48 27] ; [151 146],[40.12096774 34.87903226] ; [158.87903226 138.12096774],0
n6,1,0.077039,3.126287,[73  2] ; [274  26],[69.4  5.6] ; [277.6  22.4],0
v1,1,0.081106,3.042607,[52 21] ; [180 119],[45.52688172 27.47311828] ; [186.47311828 112.52688172],0
s3,1,0.081536,3.03402,[50 24] ; [167 129],[43.4 30.6] ; [173.6 122.4],0
n5,1,0.094729,2.792124,[73  4] ; [264  35],[69.01329787  7.98670213] ; [267.98670213  31.01329787],0
a3,1,0.151134,2.06077,[62 15] ; [216  82],[57.08266667 19.91733333] ; [220.91733333  77.08266667],0
p9,1,0.161389,1.96116,[73  4] ; [267  31],[69.81333333  7.18666667] ; [270.18666667  27.81333333],0
p7,1,0.209904,1.572089,[66  9] ; [245  54],[62.36631016 12.63368984] ; [248.63368984  50.36631016],0
