Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,25.249464,[136 203] ; [57 23],[156.150358 182.849642] ; [36.849642 43.150358],1
s3,1,6e-06,20.619729,[169 170] ; [63 18],[187.25714286 151.74285714] ; [44.74285714 36.25714286],1
s6,1,3.4e-05,17.168592,[209 126] ; [67 10],[224.41747573 110.58252427] ; [51.58252427 25.41747573],1
s5,1,9.6e-05,15.219161,[ 93 240] ; [38 36],[107.18181818 225.81818182] ; [23.81818182 50.18181818],1
b2,1,0.007121,7.2422,[ 84 127] ; [ 7 33],[ 76.49800797 134.50199203] ; [14.50199203 25.49800797],0
b3,1,0.007121,7.2422,[ 84 127] ; [ 7 33],[ 76.49800797 134.50199203] ; [14.50199203 25.49800797],0
s7,1,0.011029,6.46071,[137 191] ; [45 33],[147.03448276 180.96551724] ; [34.96551724 43.03448276],0
a8,1,0.011618,6.368176,[ 51 260] ; [ 4 73],[ 44.08505155 266.91494845] ; [10.91494845 66.08505155],0
d3,1,0.040371,4.202212,[225 116] ; [63 18],[232.72037915 108.27962085] ; [55.27962085 25.72037915],0
u2,1,0.049507,3.858087,[58 43] ; [ 8 15],[53.75806452 47.24193548] ; [12.24193548 10.75806452],0
p4,1,0.054734,3.690159,[177 161] ; [52 29],[184.73031026 153.26968974] ; [44.26968974 36.73031026],0
s8,1,0.061664,3.492068,[125 214] ; [39 42],[132.37142857 206.62857143] ; [31.62857143 49.37142857],0
p6,1,0.092803,2.825068,[113 222] ; [35 45],[119.46987952 215.53012048] ; [28.53012048 51.46987952],0
n3,1,0.10893,2.569671,[63 30] ; [14  2],[65.69724771 27.30275229] ; [11.30275229  4.69724771],0
p11,1,0.117496,2.450388,[264  77] ; [56 25],[258.57819905  82.42180095] ; [61.42180095 19.57819905],0
p10,1,0.139665,2.181642,[257  82] ; [66 13],[261.95454545  77.04545455] ; [61.04545455 17.95454545],0
p9,1,0.153926,2.032903,[267  71] ; [68 11],[271.53477218  66.46522782] ; [63.46522782 15.53477218],0
u3,1,0.189642,1.720395,[61 42] ; [17  6],[63.76190476 39.23809524] ; [14.23809524  8.76190476],0
n4,1,0.192555,1.697958,[255  85] ; [55 26],[250.35629454  89.64370546] ; [59.64370546 21.35629454],0
