Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.6e-05,17.723827,[26 11] ; [16 44],[16.02061856 20.97938144] ; [25.97938144 34.02061856],1
s6,1,0.000323,12.934266,[28  8] ; [24 36],[19.5 16.5] ; [32.5 27.5],1
s3,1,0.000735,11.399201,[26 11] ; [21 39],[17.92783505 19.07216495] ; [29.07216495 30.92783505],1
p6,1,0.001326,10.305931,[14 21] ; [ 7 53],[ 7.73684211 27.26315789] ; [13.26315789 46.73684211],0
p11,1,0.030395,4.686821,[25 12] ; [27 33],[19.83505155 17.16494845] ; [32.16494845 27.83505155],0
s7,1,0.034454,4.47205,[22 13] ; [22 33],[17.11111111 17.88888889] ; [26.88888889 28.11111111],0
s5,1,0.03516,4.437377,[14 20] ; [12 46],[ 9.60869565 24.39130435] ; [16.39130435 41.60869565],0
s8,1,0.040589,4.193103,[19 17] ; [19 41],[14.25 21.75] ; [23.75 36.25],0
u3,1,0.044888,4.022857,[9 1] ; [6 6],[6.81818182 3.18181818] ; [8.18181818 3.81818182],0
p5,1,0.048722,3.884895,[ 5 30] ; [ 2 58],[ 2.57894737 32.42105263] ; [ 4.42105263 55.57894737],0
p4,1,0.055085,3.679511,[16 20] ; [15 44],[11.74736842 24.25263158] ; [19.25263158 39.74736842],0
v4,1,0.055387,3.670399,[34  3] ; [46 14],[30.51546392  6.48453608] ; [49.48453608 10.51546392],0
p3,1,0.125668,2.345219,[14 21] ; [15 45],[10.68421053 24.31578947] ; [18.31578947 41.68421053],0
p9,1,0.152528,2.04679,[26 10] ; [34 25],[22.73684211 13.26315789] ; [37.26315789 21.73684211],0
p7,1,0.162512,1.950691,[14 20] ; [16 43],[10.96774194 23.03225806] ; [19.03225806 39.96774194],0
r4,1,0.168565,1.895658,[30  7] ; [41 19],[27.08247423  9.91752577] ; [43.91752577 16.08247423],0
r3,1,0.171933,1.86601,[33  4] ; [47 13],[30.51546392  6.48453608] ; [49.48453608 10.51546392],0
b1,1,0.184641,1.759866,[14 23] ; [31 29],[17.16494845 19.83505155] ; [27.83505155 32.16494845],0
b3,1,0.189245,1.723485,[13 15] ; [13 29],[10.4 17.6] ; [15.6 26.4],0
b2,1,0.189245,1.723485,[13 15] ; [13 29],[10.4 17.6] ; [15.6 26.4],0
p8,1,0.19294,1.695024,[11 26] ; [11 49],[ 8.39175258 28.60824742] ; [13.60824742 46.39175258],0
