Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.006953,7.285127,[27  3] ; [53 30],[21.23893805  8.76106195] ; [58.76106195 24.23893805],0
r3,1,0.698942,0.149575,[28  2] ; [79  4],[28.40707965  1.59292035] ; [78.59292035  4.40707965],0
b4,1,0.708029,0.140254,[18 12] ; [53 30],[18.84955752 11.15044248] ; [52.15044248 30.84955752],0
p5,1,0.717304,0.13109,[ 1 29] ; [ 4 77],[ 1.35135135 28.64864865] ; [ 3.64864865 77.35135135],0
r2,1,0.759319,0.093866,[28  2] ; [76  7],[27.61061947  2.38938053] ; [76.38938053  6.61061947],0
d3,1,0.759319,0.093866,[28  2] ; [76  7],[27.61061947  2.38938053] ; [76.38938053  6.61061947],0
s5,1,0.772727,0.083411,[10 19] ; [30 50],[10.64220183 18.35779817] ; [29.35779817 50.64220183],0
s4,1,0.830573,0.045782,[ 7 23] ; [21 62],[ 7.43362832 22.56637168] ; [20.56637168 62.43362832],0
p3,1,0.868154,0.027557,[12 18] ; [31 50],[11.62162162 18.37837838] ; [31.37837838 49.62162162],0
v2,1,0.886099,0.020518,[15 12] ; [44 33],[15.31730769 11.68269231] ; [43.68269231 33.31730769],0
u1,1,0.897524,0.016587,[ 5 25] ; [13 70],[ 4.77876106 25.22123894] ; [13.22123894 69.77876106],0
r1,1,0.907808,0.013411,[23  7] ; [62 20],[22.76785714  7.23214286] ; [62.23214286 19.76785714],0
p12,1,0.925921,0.008645,[ 1 29] ; [ 3 78],[ 1.08108108 28.91891892] ; [ 2.91891892 78.08108108],0
n2,1,0.955176,0.003159,[8 6] ; [18 14],[7.91304348 6.08695652] ; [18.08695652 13.91304348],0
