Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00071,11.462016,[8 4] ; [ 4 25],[3.51219512 8.48780488] ; [ 8.48780488 20.51219512],1
r1,1,0.307375,1.041923,[6 7] ; [ 9 21],[4.53488372 8.46511628] ; [10.46511628 19.53488372],0
a2,1,0.36605,0.817028,[ 2 11] ; [ 2 28],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
d5,1,0.370252,0.802819,[8 5] ; [14 16],[6.65116279 6.34883721] ; [15.34883721 14.65116279],0
d3,1,0.424415,0.638058,[6 7] ; [10 20],[4.8372093 8.1627907] ; [11.1627907 18.8372093],0
d1,1,0.442663,0.589371,[4 9] ; [ 6 24],[3.02325581 9.97674419] ; [ 6.97674419 23.02325581],0
a7,1,0.525588,0.402915,[7 6] ; [13 17],[6.04651163 6.95348837] ; [13.95348837 16.04651163],0
p12,1,0.533043,0.388587,[ 1 12] ; [ 1 29],[ 0.60465116 12.39534884] ; [ 1.39534884 28.60465116],0
u1,1,0.533043,0.388587,[ 1 12] ; [ 1 29],[ 0.60465116 12.39534884] ; [ 1.39534884 28.60465116],0
u3,1,0.562591,0.335238,[1 6] ; [ 1 14],[0.63636364 6.36363636] ; [ 1.36363636 13.63636364],0
n3,1,0.576999,0.311111,[4 2] ; [8 7],[3.42857143 2.57142857] ; [8.57142857 6.42857143],0
d2,1,0.607777,0.263425,[4 9] ; [ 7 23],[3.3255814 9.6744186] ; [ 7.6744186 22.3255814],0
n1,1,0.626928,0.23625,[1 5] ; [ 4 11],[1.42857143 4.57142857] ; [ 3.57142857 11.42857143],0
n4,1,0.66534,0.187102,[7 6] ; [14 16],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
u2,1,0.665362,0.187075,[3 4] ; [ 5 10],[2.54545455 4.45454545] ; [5.45454545 9.54545455],0
b2,1,0.702195,0.146199,[2 4] ; [ 8 11],[2.4 3.6] ; [ 7.6 11.4],0
b3,1,0.702195,0.146199,[2 4] ; [ 8 11],[2.4 3.6] ; [ 7.6 11.4],0
a3,1,0.738549,0.111406,[6 7] ; [15 14],[6.5 6.5] ; [14.5 14.5],0
p1,1,0.810899,0.057249,[ 1 12] ; [ 3 27],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
b5,1,0.816752,0.053696,[6 7] ; [15 15],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
a5,1,0.864188,0.029257,[6 7] ; [13 17],[5.74418605 7.25581395] ; [13.25581395 16.74418605],0
s2,1,0.867978,0.027632,[ 1 11] ; [ 3 27],[ 1.14285714 10.85714286] ; [ 2.85714286 27.14285714],0
s1,1,0.903495,0.014701,[ 1 12] ; [ 2 28],[ 0.90697674 12.09302326] ; [ 2.09302326 27.90697674],0
d4,1,0.924503,0.00898,[8 5] ; [18 12],[7.86046512 5.13953488] ; [18.13953488 11.86046512],0
a6,1,0.924503,0.00898,[5 8] ; [12 18],[5.13953488 7.86046512] ; [11.86046512 18.13953488],0
