Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,33.290476,[73 71] ; [ 30 127],[49.27574751 94.72425249] ; [ 53.72425249 103.27574751],1
p3,1,0.0,30.70228,[53 94] ; [ 15 142],[ 32.88157895 114.11842105] ; [ 35.11842105 121.88157895],1
p2,1,4e-06,21.052167,[123  24] ; [94 63],[104.93092105  42.06907895] ; [112.06907895  44.93092105],1
p6,1,1.8e-05,18.371976,[ 39 105] ; [ 13 143],[ 24.96 119.04] ; [ 27.04 128.96],1
r4,1,2.5e-05,17.751028,[139   8] ; [122  35],[126.20723684  20.79276316] ; [134.79276316  22.20723684],1
r3,1,0.000589,11.811618,[145   2] ; [138  17],[137.75165563   9.24834437] ; [145.24834437   9.75165563],1
r2,1,0.003687,8.431786,[141   3] ; [140  16],[134.88   9.12] ; [146.12   9.88],0
v2,1,0.006616,7.374257,[85 57] ; [65 83],[73.44827586 68.55172414] ; [76.55172414 71.44827586],0
p10,1,0.01171,6.354222,[117  28] ; [106  50],[107.42524917  37.57475083] ; [115.57475083  40.42524917],0
v4,1,0.013083,6.157789,[141   5] ; [140  17],[135.39933993  10.60066007] ; [145.60066007  11.39933993],0
n3,1,0.013229,6.138282,[34  6] ; [32 20],[28.69565217 11.30434783] ; [37.30434783 14.69565217],0
b4,1,0.01381,6.062238,[76 71] ; [103  54],[86.55592105 60.44407895] ; [92.44407895 64.55592105],0
s8,1,0.014737,5.947664,[61 84] ; [ 45 112],[50.89403974 94.10596026] ; [ 55.10596026 101.89403974],0
v1,1,0.016509,5.747841,[69 75] ; [ 52 100],[58.86486486 85.13513514] ; [62.13513514 89.86486486],0
s5,1,0.028812,4.778805,[47 97] ; [ 32 118],[ 38.69387755 105.30612245] ; [ 40.30612245 109.69387755],0
a8,1,0.028833,4.777532,[ 25 110] ; [ 14 133],[ 18.67021277 116.32978723] ; [ 20.32978723 126.67021277],0
r1,1,0.03017,4.699557,[114  31] ; [106  51],[105.62913907  39.37086093] ; [114.37086093  42.62913907],0
s2,1,0.036193,4.387975,[68 79] ; [ 53 101],[59.09302326 87.90697674] ; [61.90697674 92.09302326],0
s3,1,0.051866,3.78009,[78 68] ; [65 89],[69.59333333 76.40666667] ; [73.40666667 80.59333333],0
s7,1,0.058568,3.577487,[61 82] ; [ 49 104],[53.14189189 89.85810811] ; [56.85810811 96.14189189],0
p9,1,0.088643,2.898847,[118  25] ; [113  39],[111.97627119  31.02372881] ; [119.02372881  32.97627119],0
v3,1,0.119745,2.420653,[56 90] ; [ 45 106],[49.64983165 96.35016835] ; [51.35016835 99.64983165],0
a6,1,0.120032,2.416909,[86 60] ; [106  51],[92.51485149 53.48514851] ; [99.48514851 57.51485149],0
s6,1,0.132458,2.263464,[88 55] ; [82 73],[81.57718121 61.42281879] ; [88.42281879 66.57718121],0
d5,1,0.141984,2.156323,[114  32] ; [111  46],[108.41584158  37.58415842] ; [116.58415842  40.41584158],0
n4,1,0.242622,1.365297,[110  37] ; [108  49],[105.41447368  41.58552632] ; [112.58552632  44.41447368],0
b5,1,0.298678,1.080089,[87 60] ; [102  55],[91.39144737 55.60855263] ; [97.60855263 59.39144737],0
s4,1,0.387289,0.747438,[ 21 125] ; [ 28 127],[ 23.76744186 122.23255814] ; [ 25.23255814 129.76744186],0
u3,1,0.395416,0.722222,[20 28] ; [28 28],[22.15384615 25.84615385] ; [25.84615385 30.15384615],0
a4,1,0.41736,0.657738,[54 93] ; [64 91],[57.43708609 89.56291391] ; [60.56291391 94.43708609],0
a2,1,0.451153,0.567753,[ 25 122] ; [ 32 125],[ 27.5625 119.4375] ; [ 29.4375 127.5625],0
p11,1,0.456725,0.553908,[114  33] ; [116  41],[111.21710526  35.78289474] ; [118.78289474  38.21710526],0
a3,1,0.516663,0.420548,[99 46] ; [101  55],[96.34551495 48.65448505] ; [103.65448505  52.34551495],0
u4,1,0.600804,0.273785,[  1 146] ; [  2 155],[  1.45065789 145.54934211] ; [  1.54934211 155.45065789],0
u1,1,0.648623,0.207641,[ 18 129] ; [ 22 135],[ 19.34210526 127.65789474] ; [ 20.65789474 136.34210526],0
d1,1,0.659617,0.193989,[73 74] ; [74 83],[71.08223684 75.91776316] ; [75.91776316 81.08223684],0
s1,1,0.659772,0.193801,[  5 140] ; [  4 151],[  4.35 140.65] ; [  4.65 150.35],0
d4,1,0.685943,0.163512,[115  32] ; [119  37],[113.52475248  33.47524752] ; [120.47524752  35.52475248],0
u2,1,0.693539,0.155281,[20 27] ; [26 30],[20.99029126 26.00970874] ; [25.00970874 30.99029126],0
b2,1,0.736481,0.113244,[34 54] ; [30 53],[32.93567251 55.06432749] ; [31.06432749 51.93567251],0
b3,1,0.736481,0.113244,[34 54] ; [30 53],[32.93567251 55.06432749] ; [31.06432749 51.93567251],0
n5,1,0.736693,0.113055,[102  45] ; [111  45],[103.33663366  43.66336634] ; [109.66336634  46.33663366],0
p1,1,0.743315,0.107234,[  8 138] ; [ 10 147],[  8.67326733 137.32673267] ; [  9.32673267 147.67326733],0
d3,1,0.773729,0.082657,[87 59] ; [91 66],[85.7689769 60.2310231] ; [92.2310231 64.7689769],0
d2,1,0.806545,0.059969,[60 87] ; [65 89],[61.04651163 85.95348837] ; [63.95348837 90.04651163],0
a1,1,0.844535,0.038454,[  5 142] ; [  6 151],[  5.31907895 141.68092105] ; [  5.68092105 151.31907895],0
b1,1,0.852315,0.034658,[53 94] ; [ 55 102],[52.22368421 94.77631579] ; [ 55.77631579 101.22368421],0
a5,1,0.858831,0.031635,[96 51] ; [101  56],[95.25986842 51.74013158] ; [101.74013158  55.25986842],0
a7,1,0.861132,0.030602,[95 51] ; [103  53],[95.7218543 50.2781457] ; [102.2781457  53.7218543],0
n2,1,0.862787,0.029869,[29 10] ; [41 13],[29.35483871  9.64516129] ; [40.64516129 13.35483871],0
p12,1,0.880507,0.022598,[  8 137] ; [  8 148],[  7.7076412 137.2923588] ; [  8.2923588 147.7076412],0
p5,1,0.90739,0.013533,[  6 141] ; [  6 151],[  5.80263158 141.19736842] ; [  6.19736842 150.80263158],0
n1,1,0.984783,0.000364,[14 24] ; [20 34],[14.04347826 23.95652174] ; [19.95652174 34.04347826],0
