Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,180.03648,[ 22 159] ; [234  79],[93.79757085 87.20242915] ; [162.20242915 150.79757085],1
d5,1,0.0,126.363814,[108  73] ; [308   6],[152.11313131  28.88686869] ; [263.88686869  50.11313131],1
d4,1,0.0,123.732525,[113  67] ; [311   3],[154.49392713  25.50607287] ; [269.50607287  44.49392713],1
d3,1,0.0,94.752799,[83 97] ; [273  41],[129.71659919  50.28340081] ; [226.28340081  87.71659919],1
a2,1,0.0,54.426753,[ 11 170] ; [113 202],[ 45.25 135.75] ; [ 78.75 236.25],1
a4,1,0.0,53.425436,[ 42 138] ; [180 134],[80.89068826 99.10931174] ; [141.10931174 172.89068826],1
u1,1,0.0,34.380488,[ 11 170] ; [ 88 227],[ 36.12701613 144.87298387] ; [ 62.87298387 252.12701613],1
a5,1,0.0,34.144898,[114  66] ; [271  44],[140.  40.] ; [245.  70.],1
a3,1,0.0,26.057384,[112  68] ; [260  54],[135.5465587  44.4534413] ; [236.4534413  77.5465587],1
a6,1,0.000288,13.148622,[107  73] ; [235  78],[124.86815416  55.13184584] ; [217.13184584  95.86815416],1
p4,1,0.00524,7.794682,[95 82] ; [206 104],[109.39835729  67.60164271] ; [191.60164271 118.39835729],0
s2,1,0.005611,7.671249,[79 99] ; [179 133],[93.72244898 84.27755102] ; [164.27755102 147.72244898],0
a7,1,0.007128,7.2404,[122  57] ; [249  66],[134.43117409  44.56882591] ; [236.56882591  78.43117409],0
s8,1,0.016521,5.746506,[ 73 107] ; [161 150],[85.78411405 94.21588595] ; [148.21588595 162.78411405],0
n4,1,0.026016,4.954926,[132  48] ; [257  57],[141.74089069  38.25910931] ; [247.25910931  66.74089069],0
u4,1,0.040248,4.207402,[  1 180] ; [ 11 304],[  4.37903226 176.62096774] ; [  7.62096774 307.37903226],0
b5,1,0.045396,4.003859,[96 85] ; [196 119],[106.55645161  74.44354839] ; [185.44354839 129.55645161],0
