Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,33.205988,[16 30] ; [38  2],[28.88372093 17.11627907] ; [25.11627907 14.88372093],1
d5,1,1.4e-05,18.908397,[25 22] ; [38  2],[34.03448276 12.96551724] ; [28.96551724 11.03448276],1
d2,1,1.4e-05,18.893158,[ 9 38] ; [26 14],[18.90804598 28.09195402] ; [16.09195402 23.90804598],1
a2,1,0.000287,13.15205,[ 2 45] ; [14 27],[ 8.54545455 38.45454545] ; [ 7.45454545 33.54545455],1
r2,1,0.000708,11.467278,[30 16] ; [38  2],[36.37209302  9.62790698] ; [31.62790698  8.37209302],1
a5,1,0.010363,6.571349,[23 24] ; [31 10],[28.84090909 18.15909091] ; [25.15909091 15.84090909],0
s8,1,0.012921,6.17991,[11 36] ; [20 21],[16.55681818 30.44318182] ; [14.44318182 26.55681818],0
b4,1,0.015564,5.851444,[20 27] ; [28 13],[25.63636364 21.36363636] ; [22.36363636 18.63636364],0
r4,1,0.016614,5.736684,[28 19] ; [34  7],[33.11363636 13.88636364] ; [28.88636364 12.11363636],0
a4,1,0.023551,5.127389,[11 36] ; [19 22],[16.02272727 30.97727273] ; [13.97727273 27.02272727],0
r3,1,0.024321,5.071588,[39  8] ; [40  1],[42.19318182  4.80681818] ; [36.80681818  4.19318182],0
u3,1,0.032097,4.593301,[10 10] ; [9 1],[12.66666667  7.33333333] ; [6.33333333 3.66666667],0
a3,1,0.046841,3.951099,[26 21] ; [31 10],[30.44318182 16.55681818] ; [26.55681818 14.44318182],0
r1,1,0.05401,3.712385,[29 18] ; [33  8],[33.11363636 13.88636364] ; [28.88636364 12.11363636],0
b3,1,0.064671,3.413342,[ 2 23] ; [ 8 21],[ 4.62962963 20.37037037] ; [ 5.37037037 23.62962963],0
b2,1,0.064671,3.413342,[ 2 23] ; [ 8 21],[ 4.62962963 20.37037037] ; [ 5.37037037 23.62962963],0
p4,1,0.072634,3.222478,[24 23] ; [28 12],[28.09195402 18.90804598] ; [23.90804598 16.09195402],0
a7,1,0.082465,3.015642,[26 21] ; [30 11],[29.90909091 17.09090909] ; [26.09090909 14.90909091],0
p10,1,0.086032,2.947088,[27 20] ; [30 10],[30.79310345 16.20689655] ; [26.20689655 13.79310345],0
v4,1,0.122602,2.383763,[39  7] ; [38  2],[41.18604651  4.81395349] ; [35.81395349  4.18604651],0
b5,1,0.12347,2.372737,[27 20] ; [30 11],[30.44318182 16.55681818] ; [26.55681818 14.44318182],0
n4,1,0.126859,2.330522,[21 26] ; [25 16],[24.56818182 22.43181818] ; [21.43181818 19.56818182],0
a6,1,0.128228,2.31383,[28 19] ; [30 10],[31.33333333 15.66666667] ; [26.66666667 13.33333333],0
p3,1,0.174701,1.842132,[19 28] ; [22 18],[22.14942529 24.85057471] ; [18.85057471 21.14942529],0
v2,1,0.183934,1.76555,[19 25] ; [22 16],[22. 22.] ; [19. 19.],0
s6,1,0.228149,1.452362,[25 22] ; [27 14],[27.77272727 19.22727273] ; [24.22727273 16.77272727],0
v3,1,0.228499,1.45018,[ 9 38] ; [11 25],[11.3253012 35.6746988] ; [ 8.6746988 27.3253012],0
p9,1,0.231967,1.428759,[30 17] ; [31 10],[32.57954545 14.42045455] ; [28.42045455 12.57954545],0
n5,1,0.239922,1.381053,[26 20] ; [18 23],[23.26436782 22.73563218] ; [20.73563218 20.26436782],0
b1,1,0.257883,1.280086,[34 13] ; [25 16],[31.51136364 15.48863636] ; [27.48863636 13.51136364],0
n3,1,0.266217,1.236135,[15  4] ; [4 3],[13.88461538  5.11538462] ; [5.11538462 1.88461538],0
p5,1,0.320352,0.98751,[ 2 44] ; [ 4 37],[ 3.17241379 42.82758621] ; [ 2.82758621 38.17241379],0
n1,1,0.340904,0.907029,[ 6 12] ; [1 6],[ 5.04 12.96] ; [1.96 5.04],0
p2,1,0.352534,0.864316,[36 11] ; [33  6],[37.70930233  9.29069767] ; [31.29069767  7.70930233],0
a1,1,0.375606,0.785035,[ 3 44] ; [ 1 40],[ 2.13636364 44.86363636] ; [ 1.86363636 39.13636364],0
p1,1,0.375606,0.785035,[ 3 44] ; [ 1 40],[ 2.13636364 44.86363636] ; [ 1.86363636 39.13636364],0
s7,1,0.398568,0.712642,[15 29] ; [16 21],[16.83950617 27.16049383] ; [14.16049383 22.83950617],0
p8,1,0.419125,0.652767,[27 19] ; [20 20],[25.13953488 20.86046512] ; [21.86046512 18.13953488],0
a8,1,0.503702,0.447127,[ 6 39] ; [ 3 32],[ 5.0625 39.9375] ; [ 3.9375 31.0625],0
s2,1,0.546478,0.363664,[17 30] ; [17 23],[18.36781609 28.63218391] ; [15.63218391 24.36781609],0
v1,1,0.573518,0.316831,[20 26] ; [15 25],[18.72093023 27.27906977] ; [16.27906977 23.72093023],0
p6,1,0.684609,0.164984,[15 31] ; [14 24],[15.88095238 30.11904762] ; [13.11904762 24.88095238],0
n2,1,0.697767,0.150806,[15  4] ; [6 1],[15.34615385  3.65384615] ; [5.65384615 1.34615385],0
s4,1,0.762488,0.091334,[ 8 39] ; [ 8 33],[ 8.54545455 38.45454545] ; [ 7.45454545 33.54545455],0
p11,1,0.788277,0.072119,[32 15] ; [29 12],[32.57954545 14.42045455] ; [28.42045455 12.57954545],0
