Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,30.788572,[ 7 28] ; [59 19],[20.44247788 14.55752212] ; [45.55752212 32.44247788],1
b3,1,0.54429,0.367647,[ 4 12] ; [ 6 28],[ 3.2 12.8] ; [ 6.8 27.2],0
b2,1,0.54429,0.367647,[ 4 12] ; [ 6 28],[ 3.2 12.8] ; [ 6.8 27.2],0
p8,1,0.554964,0.348498,[13 21] ; [25 52],[11.63963964 22.36036036] ; [26.36036036 50.63963964],0
d2,1,0.570099,0.322517,[ 6 29] ; [17 61],[ 7.12389381 27.87610619] ; [15.87610619 62.12389381],0
b4,1,0.605347,0.267006,[22 13] ; [45 33],[20.75221239 14.24778761] ; [46.24778761 31.75221239],0
p10,1,0.628294,0.234382,[19 15] ; [45 29],[20.14814815 13.85185185] ; [43.85185185 30.14814815],0
b5,1,0.676477,0.174118,[21 14] ; [50 28],[21.99115044 13.00884956] ; [49.00884956 28.99115044],0
p4,1,0.680101,0.170012,[10 25] ; [25 52],[10.9375 24.0625] ; [24.0625 52.9375],0
n5,1,0.706363,0.141937,[11 24] ; [27 50],[11.875 23.125] ; [26.125 50.875],0
p2,1,0.745233,0.105581,[25  9] ; [55 23],[24.28571429  9.71428571] ; [55.71428571 22.28571429],0
s4,1,0.761136,0.09241,[ 9 26] ; [18 60],[ 8.36283186 26.63716814] ; [18.63716814 59.36283186],0
a8,1,0.766736,0.088,[ 1 33] ; [ 3 70],[ 1.27102804 32.72897196] ; [ 2.72897196 70.27102804],0
s5,1,0.834521,0.043642,[ 7 27] ; [17 59],[ 7.41818182 26.58181818] ; [16.58181818 59.41818182],0
p1,1,0.870537,0.026561,[ 2 32] ; [ 4 74],[ 1.82142857 32.17857143] ; [ 4.17857143 73.82142857],0
v1,1,0.87969,0.022911,[10 24] ; [21 54],[ 9.66972477 24.33027523] ; [21.33027523 53.66972477],0
a1,1,0.928608,0.008028,[ 1 34] ; [ 2 76],[ 0.92920354 34.07079646] ; [ 2.07079646 75.92920354],0
u1,1,0.928608,0.008028,[ 1 34] ; [ 2 76],[ 0.92920354 34.07079646] ; [ 2.07079646 75.92920354],0
