Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.021873,5.255834,[31 10] ; [33 29],[25.47572816 15.52427184] ; [38.52427184 23.47572816],0
p5,1,0.670948,0.180495,[ 2 39] ; [ 2 60],[ 1.59223301 39.40776699] ; [ 2.40776699 59.59223301],0
d3,1,0.676507,0.174085,[30 11] ; [43 19],[29.05825243 11.94174757] ; [43.94174757 18.05825243],0
d5,1,0.709938,0.138339,[33  8] ; [48 14],[32.24271845  8.75728155] ; [48.75728155 13.24271845],0
n2,1,0.735039,0.114535,[4 2] ; [10  7],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
r3,1,0.738564,0.111393,[39  2] ; [58  4],[38.61165049  2.38834951] ; [58.38834951  3.61165049],0
a2,1,0.748852,0.102498,[ 9 32] ; [12 50],[ 8.3592233 32.6407767] ; [12.6407767 49.3592233],0
n3,1,0.799782,0.064327,[5 1] ; [14  2],[5.18181818 0.81818182] ; [13.81818182  2.18181818],0
r4,1,0.801881,0.062958,[35  6] ; [54  8],[35.42718447  5.57281553] ; [53.57281553  8.42718447],0
s7,1,0.818581,0.052611,[17 21] ; [25 34],[16.45360825 21.54639175] ; [25.54639175 33.45360825],0
u1,1,0.888579,0.019629,[ 5 36] ; [ 7 55],[ 4.77669903 36.22330097] ; [ 7.22330097 54.77669903],0
p8,1,0.893048,0.018076,[16 25] ; [23 38],[15.67647059 25.32352941] ; [23.32352941 37.67647059],0
s4,1,0.899456,0.015964,[ 7 34] ; [10 52],[ 6.76699029 34.23300971] ; [10.23300971 51.76699029],0
d2,1,0.899894,0.015824,[18 23] ; [28 34],[18.31067961 22.68932039] ; [27.68932039 34.31067961],0
s3,1,0.912416,0.012098,[19 22] ; [28 31],[19.27 21.73] ; [27.73 31.27],0
p9,1,0.953243,0.003438,[28 13] ; [42 20],[27.86407767 13.13592233] ; [42.13592233 19.86407767],0
p3,1,0.971712,0.001257,[18 23] ; [27 35],[17.91262136 23.08737864] ; [27.08737864 34.91262136],0
b1,1,0.971712,0.001257,[18 23] ; [27 35],[17.91262136 23.08737864] ; [27.08737864 34.91262136],0
