Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.007835,7.070707,[4 3] ; [ 2 19],[1.5 5.5] ; [ 4.5 16.5],0
p4,1,0.015717,5.834266,[4 3] ; [ 3 20],[1.63333333 5.36666667] ; [ 5.36666667 17.63333333],0
s1,1,0.061407,3.498965,[2 5] ; [ 1 22],[0.7 6.3] ; [ 2.3 20.7],0
n6,1,0.086679,2.934993,[5 2] ; [ 8 15],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
s6,1,0.096451,2.763269,[3 4] ; [ 3 19],[1.44827586 5.55172414] ; [ 4.55172414 17.44827586],0
p7,1,0.126968,2.329193,[4 3] ; [ 6 17],[2.33333333 4.66666667] ; [ 7.66666667 15.33333333],0
a3,1,0.1593,1.98086,[5 2] ; [ 9 13],[3.37931034 3.62068966] ; [10.62068966 11.37931034],0
a4,1,0.16307,1.945527,[3 4] ; [ 4 19],[1.63333333 5.36666667] ; [ 5.36666667 17.63333333],0
p3,1,0.175575,1.834687,[2 5] ; [ 2 21],[0.93333333 6.06666667] ; [ 3.06666667 19.93333333],0
s8,1,0.192969,1.694805,[2 5] ; [ 2 20],[0.96551724 6.03448276] ; [ 3.03448276 18.96551724],0
p2,1,0.195321,1.677019,[5 2] ; [10 13],[3.5 3.5] ; [11.5 11.5],0
u3,1,0.226104,1.465201,[1 1] ; [ 2 12],[0.375 1.625] ; [ 2.625 11.375],0
b5,1,0.290347,1.118012,[4 3] ; [ 8 15],[2.8 4.2] ; [ 9.2 13.8],0
b3,1,0.329114,0.952381,[2 4] ; [8 6],[3. 3.] ; [7. 7.],0
n3,1,0.329114,0.952381,[4 2] ; [6 8],[3. 3.] ; [7. 7.],0
b2,1,0.329114,0.952381,[2 4] ; [8 6],[3. 3.] ; [7. 7.],0
s4,1,0.334428,0.931677,[2 5] ; [ 3 20],[1.16666667 5.83333333] ; [ 3.83333333 19.16666667],0
p6,1,0.362232,0.830141,[2 5] ; [ 3 19],[1.20689655 5.79310345] ; [ 3.79310345 18.20689655],0
a6,1,0.368042,0.810264,[2 5] ; [11 12],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
r2,1,0.396563,0.718722,[4 3] ; [17  6],[4.9 2.1] ; [16.1  6.9],0
d5,1,0.397559,0.715697,[1 6] ; [ 7 16],[1.86666667 5.13333333] ; [ 6.13333333 16.86666667],0
a5,1,0.399747,0.709086,[4 3] ; [ 9 14],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
p11,1,0.541552,0.372671,[3 4] ; [ 7 16],[2.33333333 4.66666667] ; [ 7.66666667 15.33333333],0
n2,1,0.576999,0.311111,[4 2] ; [8 7],[3.42857143 2.57142857] ; [8.57142857 6.42857143],0
s5,1,0.665984,0.186335,[1 6] ; [ 2 21],[0.7 6.3] ; [ 2.3 20.7],0
b1,1,0.665984,0.186335,[4 3] ; [11 12],[3.5 3.5] ; [11.5 11.5],0
b4,1,0.665984,0.186335,[4 3] ; [11 12],[3.5 3.5] ; [11.5 11.5],0
n1,1,0.675706,0.175,[3 3] ; [9 6],[3.42857143 2.57142857] ; [8.57142857 6.42857143],0
d2,1,0.697893,0.150673,[3 4] ; [ 8 15],[2.56666667 4.43333333] ; [ 8.43333333 14.56666667],0
d3,1,0.70824,0.140041,[2 5] ; [ 5 18],[1.63333333 5.36666667] ; [ 5.36666667 17.63333333],0
v1,1,0.70824,0.140041,[2 5] ; [ 5 18],[1.63333333 5.36666667] ; [ 5.36666667 17.63333333],0
p8,1,0.74844,0.102847,[1 5] ; [ 5 17],[1.28571429 4.71428571] ; [ 4.71428571 17.28571429],0
v3,1,0.752976,0.099047,[2 5] ; [ 5 17],[1.68965517 5.31034483] ; [ 5.31034483 16.68965517],0
p9,1,0.756158,0.096429,[2 5] ; [ 7 13],[2.33333333 4.66666667] ; [ 6.66666667 13.33333333],0
v4,1,0.817521,0.053239,[4 3] ; [12 11],[3.73333333 3.26666667] ; [12.26666667 10.73333333],0
p10,1,0.871524,0.026154,[2 5] ; [ 7 15],[2.17241379 4.82758621] ; [ 6.82758621 15.17241379],0
n4,1,0.896446,0.01694,[5 2] ; [17  6],[5.13333333 1.86666667] ; [16.86666667  6.13333333],0
r1,1,0.924953,0.008873,[2 5] ; [ 7 16],[2.1 4.9] ; [ 6.9 16.1],0
a7,1,0.924953,0.008873,[2 5] ; [ 7 16],[2.1 4.9] ; [ 6.9 16.1],0
p1,1,0.932534,0.007167,[1 6] ; [ 3 20],[0.93333333 6.06666667] ; [ 3.06666667 19.93333333],0
r4,1,0.932534,0.007167,[1 6] ; [ 3 20],[0.93333333 6.06666667] ; [ 3.06666667 19.93333333],0
n5,1,0.932534,0.007167,[6 1] ; [20  3],[6.06666667 0.93333333] ; [19.93333333  3.06666667],0
v2,1,1.0,0.0,[1 6] ; [ 3 18],[1. 6.] ; [ 3. 18.],0
