Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,77.981128,[28 57] ; [136  18],[58.32635983 26.67364017] ; [105.67364017  48.32635983],1
v2,1,0.082009,3.024625,[44 40] ; [96 54],[50.25641026 33.74358974] ; [89.74358974 60.25641026],0
n4,1,0.091585,2.8463,[63 22] ; [129  26],[68. 17.] ; [124.  31.],0
s1,1,0.103945,2.643943,[ 6 79] ; [  4 148],[ 3.58649789 81.41350211] ; [  6.41350211 145.58649789],0
s3,1,0.104325,2.638155,[53 30] ; [111  39],[58.42060086 24.57939914] ; [105.57939914  44.42060086],0
p3,1,0.106122,2.611037,[45 39] ; [99 55],[50.82352941 33.17647059] ; [93.17647059 60.82352941],0
u3,1,0.113871,2.499663,[20 13] ; [20  5],[22.75862069 10.24137931] ; [17.24137931  7.75862069],0
r4,1,0.117038,2.456512,[76  9] ; [147   8],[78.97916667  6.02083333] ; [144.02083333  10.97916667],0
b2,1,0.123263,2.375366,[18 31] ; [53 53],[22.44516129 26.55483871] ; [48.55483871 57.44516129],0
b3,1,0.123263,2.375366,[18 31] ; [53 53],[22.44516129 26.55483871] ; [48.55483871 57.44516129],0
n6,1,0.146538,2.107923,[73 10] ; [143  10],[75.96610169  7.03389831] ; [140.03389831  12.96610169],0
s2,1,0.158034,1.992941,[56 29] ; [114  39],[60.71428571 24.28571429] ; [109.28571429  43.71428571],0
p2,1,0.230046,1.440577,[70 13] ; [139  16],[72.88655462 10.11344538] ; [136.11344538  18.88655462],0
a8,1,0.309198,1.0341,[12 70] ; [ 14 125],[ 9.64705882 72.35294118] ; [ 16.35294118 122.64705882],0
r1,1,0.339617,0.911877,[70 15] ; [133  20],[72.5 12.5] ; [130.5  22.5],0
b5,1,0.344774,0.8926,[39 46] ; [81 74],[42.5 42.5] ; [77.5 77.5],0
u2,1,0.35176,0.867097,[16 16] ; [15  9],[17.71428571 14.28571429] ; [13.28571429 10.71428571],0
s7,1,0.385308,0.753699,[49 32] ; [100  51],[52.02155172 28.97844828] ; [96.97844828 54.02155172],0
n2,1,0.436577,0.605263,[20  3] ; [18  5],[19.  4.] ; [19.  4.],0
b1,1,0.445169,0.582922,[31 54] ; [ 49 106],[28.33333333 56.66666667] ; [ 51.66666667 103.33333333],0
a1,1,0.606459,0.265364,[ 7 78] ; [ 10 145],[ 6.02083333 78.97916667] ; [ 10.97916667 144.02083333],0
p7,1,0.630667,0.231157,[62 20] ; [116  32],[63.46086957 18.53913043] ; [114.53913043  33.46086957],0
p6,1,0.670406,0.181128,[38 45] ; [74 78],[39.55744681 43.44255319] ; [72.44255319 79.55744681],0
p8,1,0.715453,0.132892,[53 30] ; [100  51],[54.26923077 28.73076923] ; [98.73076923 52.26923077],0
s6,1,0.736812,0.112948,[71 11] ; [130  23],[70.13617021 11.86382979] ; [130.86382979  22.13617021],0
n1,1,0.768083,0.086957,[12 11] ; [11 12],[11.5 11.5] ; [11.5 11.5],0
b4,1,0.768487,0.086644,[51 34] ; [96 59],[52.0625 32.9375] ; [94.9375 60.0625],0
n3,1,0.815032,0.054728,[16  7] ; [16  6],[16.35555556  6.64444444] ; [15.64444444  6.35555556],0
p1,1,0.849778,0.035873,[10 73] ; [ 20 135],[10.46218487 72.53781513] ; [ 19.53781513 135.46218487],0
v4,1,0.867804,0.027705,[79  3] ; [149   5],[79.22033898  2.77966102] ; [148.77966102   5.22033898],0
s4,1,0.922129,0.009556,[19 65] ; [ 35 116],[19.30212766 64.69787234] ; [ 34.69787234 116.30212766],0
p5,1,0.942695,0.005167,[20 63] ; [ 38 117],[20.22689076 62.77310924] ; [ 37.77310924 117.22689076],0
p12,1,1.0,0.0,[12 72] ; [ 22 132],[12. 72.] ; [ 22. 132.],0
