Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,114.077218,[20 77] ; [157  27],[61.09964413 35.90035587] ; [115.90035587  68.09964413],1
p11,1,0.0,36.816567,[44 53] ; [150  36],[66.49469965 30.50530035] ; [127.50530035  58.49469965],1
p2,1,0.0,26.831164,[49 48] ; [147  36],[67.9 29.1] ; [128.1  54.9],1
r3,1,3e-06,22.04275,[67 28] ; [170  15],[80.41071429 14.58928571] ; [156.58928571  28.41071429],1
r4,1,3.1e-05,17.35748,[55 42] ; [149  37],[69.92226148 27.07773852] ; [134.07773852  51.92226148],1
n6,1,3.8e-05,16.951593,[50 45] ; [142  43],[65.14285714 29.85714286] ; [126.85714286  58.14285714],1
p8,1,5.1e-05,16.422791,[21 75] ; [85 97],[36.60431655 59.39568345] ; [ 69.39568345 112.60431655],1
v4,1,5.4e-05,16.310799,[68 26] ; [168  17],[79.5125448 14.4874552] ; [156.4874552  28.5125448],1
n5,1,0.000703,11.480507,[46 50] ; [127  58],[59.10320285 36.89679715] ; [113.89679715  71.10320285],1
p4,1,0.001653,9.899876,[25 71] ; [ 83 100],[37.16129032 58.83870968] ; [ 70.83870968 112.16129032],0
p7,1,0.008054,7.02143,[36 59] ; [100  83],[46.47482014 48.52517986] ; [89.52517986 93.47482014],0
p3,1,0.008189,6.991678,[22 73] ; [ 72 113],[31.89285714 63.10714286] ; [ 62.10714286 122.89285714],0
n3,1,0.010857,6.488546,[20 19] ; [35 10],[25.53571429 13.46428571] ; [29.46428571 15.53571429],0
v1,1,0.012377,6.256112,[27 70] ; [ 78 103],[36.63669065 60.36330935] ; [ 68.36330935 112.63669065],0
n2,1,0.014715,5.950248,[19 21] ; [33 12],[24.47058824 15.52941176] ; [27.52941176 17.47058824],0
s1,1,0.015246,5.887771,[ 8 88] ; [  4 181],[ 4.09964413 91.90035587] ; [  7.90035587 177.09964413],0
a3,1,0.015805,5.824441,[50 46] ; [123  61],[59.31428571 36.68571429] ; [113.68571429  70.31428571],0
a7,1,0.015906,5.813202,[53 42] ; [130  55],[62.08928571 32.91071429] ; [120.91071429  64.08928571],0
v2,1,0.021528,5.283546,[32 62] ; [86 91],[40.9298893 53.0701107] ; [77.0701107 99.9298893],0
b5,1,0.037207,4.340934,[48 49] ; [116  70],[56.21201413 40.78798587] ; [107.78798587  78.21201413],0
p6,1,0.0442,4.048903,[13 81] ; [ 44 138],[19.41304348 74.58695652] ; [ 37.58695652 144.41304348],0
d2,1,0.059978,3.537997,[46 49] ; [ 68 117],[38.67857143 56.32142857] ; [ 75.32142857 109.67857143],0
d4,1,0.061897,3.485819,[62 33] ; [141  45],[68.62989324 26.37010676] ; [134.37010676  51.62989324],0
p5,1,0.073651,3.199708,[ 1 95] ; [ 10 175],[ 3.75800712 92.24199288] ; [  7.24199288 177.75800712],0
a5,1,0.09041,2.86705,[52 45] ; [119  67],[58.61130742 38.38869258] ; [112.38869258  73.61130742],0
r2,1,0.093828,2.807434,[77 17] ; [164  20],[81.48920863 12.51079137] ; [159.51079137  24.48920863],0
d3,1,0.107764,2.586711,[51 46] ; [115  69],[57.3024911 39.6975089] ; [108.6975089  75.3024911],0
d5,1,0.109711,2.558385,[63 34] ; [137  48],[68.79432624 28.20567376] ; [131.20567376  53.79432624],0
b1,1,0.136902,2.212443,[47 50] ; [ 73 113],[41.13074205 55.86925795] ; [ 78.86925795 107.13074205],0
a6,1,0.15443,2.027936,[58 39] ; [127  59],[63.40989399 33.59010601] ; [121.59010601  64.40989399],0
a2,1,0.240924,1.375181,[12 85] ; [ 33 153],[15.42402827 81.57597173] ; [ 29.57597173 156.42402827],0
v3,1,0.282709,1.154019,[21 72] ; [ 51 127],[24.70848708 68.29151292] ; [ 47.29151292 130.70848708],0
d1,1,0.289111,1.123756,[40 57] ; [89 97],[44.2155477 52.7844523] ; [ 84.7844523 101.2155477],0
s2,1,0.291708,1.111722,[11 85] ; [ 30 156],[13.95744681 82.04255319] ; [ 27.04255319 158.95744681],0
u3,1,0.329488,0.95091,[18 29] ; [30 33],[20.50909091 26.49090909] ; [27.49090909 35.50909091],0
a1,1,0.35559,0.85341,[ 6 91] ; [  7 179],[ 4.45583039 92.54416961] ; [  8.54416961 177.45583039],0
a8,1,0.360751,0.835276,[ 6 84] ; [ 17 152],[ 7.99227799 82.00772201] ; [ 15.00772201 153.99227799],0
n4,1,0.430682,0.620983,[60 36] ; [125  61],[62.9787234 33.0212766] ; [122.0212766  63.9787234],0
b4,1,0.524067,0.405882,[56 41] ; [100  86],[53.46996466 43.53003534] ; [102.53003534  83.46996466],0
s4,1,0.608802,0.261924,[ 9 88] ; [ 14 172],[ 7.88339223 89.11660777] ; [ 15.11660777 170.88339223],0
a4,1,0.64571,0.211352,[36 60] ; [ 75 111],[37.78723404 58.21276596] ; [ 73.21276596 112.78723404],0
u2,1,0.668299,0.183598,[20 26] ; [30 33],[21.10091743 24.89908257] ; [28.89908257 34.10091743],0
s5,1,0.758531,0.094501,[ 9 88] ; [ 19 163],[ 9.73476703 87.26523297] ; [ 18.26523297 163.73476703],0
b2,1,0.760437,0.092969,[20 40] ; [35 63],[20.88607595 39.11392405] ; [34.11392405 63.88607595],0
b3,1,0.760437,0.092969,[20 40] ; [35 63],[20.88607595 39.11392405] ; [34.11392405 63.88607595],0
s3,1,0.761487,0.09213,[24 72] ; [ 43 141],[22.97142857 73.02857143] ; [ 44.02857143 139.97142857],0
p12,1,0.785909,0.073781,[ 2 94] ; [  3 181],[ 1.71428571 94.28571429] ; [  3.28571429 180.71428571],0
u1,1,0.801759,0.063037,[ 8 89] ; [ 17 169],[ 8.56890459 88.43109541] ; [ 16.43109541 169.56890459],0
p1,1,0.839268,0.04114,[ 9 87] ; [ 16 169],[ 8.54092527 87.45907473] ; [ 16.45907473 168.54092527],0
r1,1,0.860787,0.030756,[63 33] ; [124  62],[63.65957447 32.34042553] ; [123.34042553  62.65957447],0
s7,1,0.929695,0.007784,[13 76] ; [ 25 151],[12.76226415 76.23773585] ; [ 25.23773585 150.76226415],0
n1,1,0.991247,0.00012,[13 28] ; [14 30],[13.02352941 27.97647059] ; [13.97647059 30.02352941],0
