Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001398,10.208425,[11  4] ; [ 2 12],[6.72413793 8.27586207] ; [6.27586207 7.72413793],0
s8,1,0.00442,8.102679,[9 7] ; [ 1 13],[ 5.33333333 10.66666667] ; [4.66666667 9.33333333],0
r3,1,0.015534,5.854832,[12  3] ; [5 9],[8.79310345 6.20689655] ; [8.20689655 5.79310345],0
s3,1,0.01796,5.6,[8 6] ; [ 2 12],[5. 9.] ; [5. 9.],0
n6,1,0.025347,5.0,[14  2] ; [7 7],[11.2  4.8] ; [9.8 4.2],0
p6,1,0.031154,4.644478,[ 7 10] ; [ 1 13],[ 4.38709677 12.61290323] ; [ 3.61290323 10.38709677],0
s7,1,0.031308,4.635989,[9 5] ; [ 3 10],[6.22222222 7.77777778] ; [5.77777778 7.22222222],0
p7,1,0.034405,4.474442,[9 8] ; [ 2 11],[ 6.23333333 10.76666667] ; [4.76666667 8.23333333],0
p11,1,0.052174,3.770196,[12  5] ; [5 9],[9.32258065 7.67741935] ; [7.67741935 6.32258065],0
p4,1,0.068201,3.325792,[8 9] ; [ 2 11],[ 5.66666667 11.33333333] ; [4.33333333 8.66666667],0
v2,1,0.087725,2.915629,[13  4] ; [6 7],[10.76666667  6.23333333] ; [8.23333333 4.76666667],0
v4,1,0.089423,2.884737,[12  3] ; [7 7],[9.82758621 5.17241379] ; [9.17241379 4.82758621],0
d4,1,0.101707,2.678571,[15  1] ; [10  4],[13.33333333  2.66666667] ; [11.66666667  2.33333333],0
b5,1,0.107957,2.583876,[11  6] ; [5 9],[8.77419355 8.22580645] ; [7.22580645 6.77419355],0
a3,1,0.118337,2.439188,[12  5] ; [13  1],[13.70967742  3.29032258] ; [11.29032258  2.70967742],0
p10,1,0.153348,2.038623,[11  5] ; [6 8],[9.06666667 6.93333333] ; [7.93333333 6.06666667],0
p9,1,0.15631,2.009569,[12  4] ; [7 7],[10.13333333  5.86666667] ; [8.86666667 5.13333333],0
s2,1,0.176076,1.830439,[8 7] ; [ 4 10],[6.20689655 8.79310345] ; [5.79310345 8.20689655],0
a1,1,0.198814,1.651066,[ 1 16] ; [ 3 11],[ 2.19354839 14.80645161] ; [ 1.80645161 12.19354839],0
r1,1,0.231998,1.428571,[8 8] ; [ 4 10],[6.4 9.6] ; [5.6 8.4],0
d5,1,0.238514,1.389356,[15  2] ; [10  4],[13.70967742  3.29032258] ; [11.29032258  2.70967742],0
p1,1,0.238514,1.389356,[ 2 15] ; [ 4 10],[ 3.29032258 13.70967742] ; [ 2.70967742 11.29032258],0
a6,1,0.241529,1.371646,[12  5] ; [7 7],[10.41935484  6.58064516] ; [8.58064516 5.41935484],0
p3,1,0.24179,1.370128,[ 7 10] ; [ 3 11],[ 5.48387097 11.51612903] ; [4.51612903 9.48387097],0
v1,1,0.260679,1.265147,[9 7] ; [5 9],[7.46666667 8.53333333] ; [6.53333333 7.46666667],0
b4,1,0.292953,1.106,[9 8] ; [10  4],[10.41935484  6.58064516] ; [8.58064516 5.41935484],0
a7,1,0.295642,1.09375,[11  5] ; [7 7],[9.6 6.4] ; [8.4 5.6],0
a2,1,0.397332,0.716387,[ 6 11] ; [ 3 11],[ 4.93548387 12.06451613] ; [4.06451613 9.93548387],0
a5,1,0.408942,0.681875,[11  6] ; [7 7],[9.87096774 7.12903226] ; [8.12903226 5.87096774],0
d2,1,0.430841,0.620556,[8 8] ; [9 5],[9.06666667 6.93333333] ; [7.93333333 6.06666667],0
n4,1,0.456996,0.553243,[13  4] ; [9 5],[12.06451613  4.93548387] ; [9.93548387 4.06451613],0
r2,1,0.469313,0.523594,[11  6] ; [10  3],[11.9  5.1] ; [9.1 3.9],0
n5,1,0.522903,0.408163,[12  4] ; [9 5],[11.2  4.8] ; [9.8 4.2],0
a4,1,0.576086,0.312605,[9 8] ; [6 8],[8.22580645 8.77419355] ; [6.77419355 7.22580645],0
d1,1,0.623233,0.241349,[10  7] ; [7 7],[9.32258065 7.67741935] ; [7.67741935 6.32258065],0
p8,1,0.690279,0.158784,[ 6 11] ; [ 4 10],[ 5.48387097 11.51612903] ; [4.51612903 9.48387097],0
n1,1,0.69627,0.152381,[3 6] ; [3 4],[3.375 5.625] ; [2.625 4.375],0
b2,1,0.69627,0.152381,[6 4] ; [3 3],[5.625 4.375] ; [3.375 2.625],0
b3,1,0.69627,0.152381,[6 4] ; [3 3],[5.625 4.375] ; [3.375 2.625],0
b1,1,0.756014,0.096547,[ 7 10] ; [5 9],[ 6.58064516 10.41935484] ; [5.41935484 8.58064516],0
n2,1,0.838464,0.041558,[6 3] ; [5 2],[6.1875 2.8125] ; [4.8125 2.1875],0
n3,1,0.949375,0.004031,[5 4] ; [4 3],[5.0625 3.9375] ; [3.9375 3.0625],0
d3,1,0.980588,0.000592,[11  6] ; [9 5],[10.96774194  6.03225806] ; [9.03225806 4.96774194],0
