Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,309.036709,[ 50 264] ; [339  77],[167.32328767 146.67671233] ; [221.67671233 194.32328767],1
s6,1,0.0,138.915658,[139 172] ; [351  57],[211.94714882  99.05285118] ; [278.05285118 129.94714882],1
s7,1,0.0,91.329617,[ 86 212] ; [264 140],[148.57549858 149.42450142] ; [201.42450142 202.57549858],1
s8,1,0.0,73.72202,[ 85 229] ; [245 170],[142.1399177 171.8600823] ; [187.8600823 227.1399177],1
s5,1,0.0,34.840274,[ 71 238] ; [174 218],[107.9957204 201.0042796] ; [137.0042796 254.9957204],1
s4,1,1.6e-05,18.572782,[ 30 282] ; [ 89 323],[ 51.28176796 260.71823204] ; [ 67.71823204 344.28176796],1
p12,1,0.0001,15.128593,[ 11 302] ; [ 47 364],[ 25.07458564 287.92541436] ; [ 32.92541436 378.07458564],1
p9,1,0.006573,7.386104,[251  62] ; [360  51],[264.14779006  48.85220994] ; [346.85220994  64.14779006],0
u3,1,0.007355,7.18416,[48 46] ; [64 27],[56.90810811 37.09189189] ; [55.09189189 35.90810811],0
p7,1,0.00772,7.097412,[181 133] ; [270 131],[198.06153846 115.93846154] ; [252.93846154 148.06153846],0
p3,1,0.011738,6.350081,[140 175] ; [223 191],[156.85185185 158.14814815] ; [206.14814815 207.85185185],0
u4,1,0.014375,5.991497,[  3 314] ; [ 16 400],[  8.21691678 308.78308322] ; [ 10.78308322 405.21691678],0
p6,1,0.014393,5.989264,[100 210] ; [168 240],[115.71030641 194.28969359] ; [152.28969359 255.71030641],0
p4,1,0.014537,5.971707,[171 143] ; [262 151],[187.01788171 126.98211829] ; [245.98211829 167.01788171],0
r2,1,0.015951,5.808317,[291  22] ; [399  13],[297.88965517  15.11034483] ; [392.11034483  19.88965517],0
p10,1,0.016657,5.732131,[240  72] ; [346  66],[252.53038674  59.46961326] ; [333.46961326  78.53038674],0
a3,1,0.016841,5.712874,[222  94] ; [323  91],[235.91780822  80.08219178] ; [309.08219178 104.91780822],0
