Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,5e-06,20.844978,[60 16] ; [31 42],[46.41610738 29.58389262] ; [44.58389262 28.41610738],1
r3,1,0.000608,11.750145,[49 26] ; [65  8],[57.77027027 17.22972973] ; [56.22972973 16.77027027],1
v2,1,0.001219,10.460654,[17 57] ; [35 37],[26.35616438 47.64383562] ; [25.64383562 46.35616438],0
d4,1,0.00188,9.662836,[41 33] ; [58 15],[49.83673469 24.16326531] ; [49.16326531 23.83673469],0
a2,1,0.013223,6.139084,[19 57] ; [ 7 66],[13.26174497 62.73825503] ; [12.73825503 60.26174497],0
n1,1,0.015063,5.909091,[18 15] ; [ 8 24],[13.2 19.8] ; [12.8 19.2],0
n6,1,0.020954,5.330645,[51 24] ; [36 37],[44.08783784 30.91216216] ; [42.91216216 30.08783784],0
a4,1,0.050173,3.835684,[35 39] ; [23 50],[29.19727891 44.80272109] ; [28.80272109 44.19727891],0
p2,1,0.078361,3.098575,[37 39] ; [46 27],[42.33557047 33.66442953] ; [40.66442953 32.33557047],0
a1,1,0.082931,3.00651,[ 9 67] ; [ 3 70],[ 6.12080537 69.87919463] ; [ 5.87919463 67.12080537],0
n3,1,0.101596,2.680308,[18 15] ; [23  8],[21.140625 11.859375] ; [19.859375 11.140625],0
d3,1,0.111907,2.52708,[37 39] ; [45 28],[41.82550336 34.17449664] ; [40.17449664 32.82550336],0
p11,1,0.122388,2.386496,[31 45] ; [39 34],[35.70469799 40.29530201] ; [34.29530201 38.70469799],0
r1,1,0.224293,1.476691,[42 33] ; [48 25],[45.60810811 29.39189189] ; [44.39189189 28.60810811],0
r4,1,0.224917,1.47272,[47 29] ; [52 21],[50.4966443 25.5033557] ; [48.5033557 24.4966443],0
a6,1,0.22848,1.450298,[49 27] ; [40 33],[45.39597315 30.60402685] ; [43.60402685 29.39597315],0
a8,1,0.271353,1.209896,[ 9 59] ; [ 5 62],[ 7.05185185 60.94814815] ; [ 6.94814815 60.05185185],0
d2,1,0.278459,1.174595,[37 37] ; [30 43],[33.72789116 40.27210884] ; [33.27210884 39.72789116],0
a5,1,0.293748,1.102363,[44 32] ; [36 37],[40.80536913 35.19463087] ; [39.19463087 33.80536913],0
p8,1,0.2947,1.098026,[16 58] ; [21 51],[18.75342466 55.24657534] ; [18.24657534 53.75342466],0
u1,1,0.296404,1.090304,[ 9 67] ; [ 5 68],[ 7.1409396 68.8590604] ; [ 6.8590604 66.1409396],0
s6,1,0.347654,0.882,[24 51] ; [18 54],[21.42857143 53.57142857] ; [20.57142857 51.42857143],0
d1,1,0.382957,0.761189,[29 47] ; [33 40],[31.62416107 44.37583893] ; [30.37583893 42.62416107],0
u2,1,0.406769,0.688225,[12 21] ; [14 16],[13.61904762 19.38095238] ; [12.38095238 17.61904762],0
s4,1,0.412073,0.672811,[ 8 67] ; [ 5 68],[ 6.58783784 68.41216216] ; [ 6.41216216 66.58783784],0
u3,1,0.437299,0.60336,[13 22] ; [14 16],[14.53846154 20.46153846] ; [12.46153846 17.53846154],0
p4,1,0.451041,0.568035,[21 55] ; [24 48],[23.10810811 52.89189189] ; [21.89189189 50.10810811],0
b1,1,0.463767,0.536787,[35 41] ; [38 35],[37.23489933 38.76510067] ; [35.76510067 37.23489933],0
s1,1,0.479318,0.500415,[ 5 69] ; [ 3 70],[ 4.02721088 69.97278912] ; [ 3.97278912 69.02721088],0
p6,1,0.504549,0.445354,[13 62] ; [15 54],[14.58333333 60.41666667] ; [13.41666667 55.58333333],0
s7,1,0.516284,0.421311,[10 62] ; [12 55],[11.39568345 60.60431655] ; [10.60431655 56.39568345],0
p3,1,0.568815,0.324669,[17 59] ; [19 53],[18.48648649 57.51351351] ; [17.51351351 54.48648649],0
p1,1,0.57094,0.321112,[ 6 70] ; [ 4 68],[ 5.13513514 70.86486486] ; [ 4.86486486 67.13513514],0
p12,1,0.591824,0.287504,[ 2 74] ; [ 1 71],[ 1.54054054 74.45945946] ; [ 1.45945946 70.54054054],0
a3,1,0.597792,0.278339,[41 33] ; [43 29],[42.57534247 31.42465753] ; [41.42465753 30.57534247],0
v4,1,0.613964,0.254442,[57 18] ; [58 15],[58.27702703 16.72297297] ; [56.72297297 16.27702703],0
v1,1,0.65045,0.205333,[22 54] ; [23 48],[23.26530612 52.73469388] ; [21.73469388 49.26530612],0
s3,1,0.70538,0.142936,[20 55] ; [17 54],[19.00684932 55.99315068] ; [17.99315068 53.00684932],0
a7,1,0.711507,0.136776,[44 31] ; [45 28],[45.10135135 29.89864865] ; [43.89864865 29.10135135],0
p7,1,0.713935,0.134379,[29 47] ; [30 43],[30.09395973 45.90604027] ; [28.90604027 44.09395973],0
n2,1,0.732334,0.11698,[20 15] ; [19 12],[20.68181818 14.31818182] ; [18.31818182 12.68181818],0
p9,1,0.76835,0.08675,[25 48] ; [23 49],[24.16551724 48.83448276] ; [23.83448276 48.16551724],0
b5,1,0.84872,0.036386,[48 28] ; [45 28],[47.43624161 28.56375839] ; [45.56375839 27.43624161],0
s8,1,0.866218,0.02838,[ 9 66] ; [ 8 64],[ 8.67346939 66.32653061] ; [ 8.32653061 63.67346939],0
b4,1,0.894736,0.017507,[45 31] ; [44 29],[45.39597315 30.60402685] ; [43.60402685 29.39597315],0
s5,1,0.914884,0.011423,[ 9 66] ; [ 8 62],[ 8.79310345 66.20689655] ; [ 8.20689655 61.79310345],0
b3,1,0.925852,0.008661,[16 34] ; [14 31],[15.78947368 34.21052632] ; [14.21052632 30.78947368],0
b2,1,0.925852,0.008661,[16 34] ; [14 31],[15.78947368 34.21052632] ; [14.21052632 30.78947368],0
u4,1,0.977125,0.000822,[ 1 75] ; [ 1 72],[ 1.02013423 74.97986577] ; [ 0.97986577 72.02013423],0
v3,1,0.982579,0.000477,[18 58] ; [16 52],[17.94444444 58.05555556] ; [16.05555556 51.94444444],0
r2,1,0.986119,0.000303,[62 14] ; [58 13],[62.04081633 13.95918367] ; [57.95918367 13.04081633],0
d5,1,0.996301,2.1e-05,[50 26] ; [48 25],[49.98657718 26.01342282] ; [48.01342282 24.98657718],0
