Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,6e-05,16.112074,[7 4] ; [272  16],[10.26421405  0.73578595] ; [268.73578595  19.26421405],1
s5,1,0.006713,7.348099,[7 4] ; [ 74 207],[3.05136986 7.94863014] ; [ 77.94863014 203.05136986],0
s1,1,0.031729,4.613055,[2 9] ; [ 12 274],[ 0.51851852 10.48148148] ; [ 13.48148148 272.51851852],0
s7,1,0.054217,3.706009,[7 3] ; [110 168],[4.0625 5.9375] ; [112.9375 165.0625],0
v2,1,0.06199,3.483322,[3 8] ; [153 121],[6.02105263 4.97894737] ; [149.97894737 124.02105263],0
b4,1,0.097972,2.738257,[9 2] ; [165 126],[6.33774834 4.66225166] ; [167.66225166 123.33774834],0
n4,1,0.119839,2.41942,[10  1] ; [200  90],[7.6744186 3.3255814] ; [202.3255814  87.6744186],0
p11,1,0.141282,2.163945,[10  1] ; [205  86],[7.83112583 3.16887417] ; [207.16887417  83.83112583],0
n1,1,0.167971,1.900962,[3 1] ; [35 52],[1.67032967 2.32967033] ; [36.32967033 50.67032967],0
p9,1,0.232448,1.425822,[9 1] ; [209  77],[7.36486486 2.63513514] ; [210.63513514  75.36486486],0
p8,1,0.248194,1.333443,[5 5] ; [ 93 193],[3.31081081 6.68918919] ; [ 94.68918919 191.31081081],0
p3,1,0.248931,1.329292,[4 7] ; [ 63 228],[2.44039735 8.55960265] ; [ 64.55960265 226.44039735],0
s2,1,0.269278,1.220423,[3 8] ; [127 161],[4.7826087 6.2173913] ; [125.2173913 162.7826087],0
r4,1,0.273808,1.197572,[9 2] ; [266  25],[10.01655629  0.98344371] ; [264.98344371  26.01655629],0
p6,1,0.326539,0.962577,[3 8] ; [ 46 240],[1.81481481 9.18518519] ; [ 47.18518519 238.81481481],0
d2,1,0.364597,0.821995,[6 5] ; [118 171],[4.54666667 6.45333333] ; [119.45333333 169.54666667],0
s8,1,0.373512,0.791949,[5 5] ; [105 185],[3.66666667 6.33333333] ; [106.33333333 183.66666667],0
p10,1,0.3799,0.771027,[9 2] ; [200  88],[7.68896321 3.31103679] ; [201.31103679  86.68896321],0
p1,1,0.380006,0.770683,[ 1 10] ; [ 11 278],[ 0.44 10.56] ; [ 11.56 277.44],0
a3,1,0.3919,0.733038,[9 2] ; [201  87],[7.72575251 3.27424749] ; [202.27424749  85.72575251],0
s3,1,0.407178,0.687027,[4 6] ; [153 134],[5.28619529 4.71380471] ; [151.71380471 135.28619529],0
s6,1,0.418695,0.653974,[7 3] ; [164 123],[5.75757576 4.24242424] ; [165.24242424 121.75757576],0
r2,1,0.429766,0.623455,[10  1] ; [277  12],[10.52333333  0.47666667] ; [276.47666667  12.52333333],0
d4,1,0.459279,0.547652,[8 3] ; [235  53],[8.93979933 2.06020067] ; [234.06020067  53.93979933],0
p12,1,0.530549,0.393339,[ 1 10] ; [ 14 273],[ 0.55369128 10.44630872] ; [ 14.44630872 272.55369128],0
n5,1,0.548407,0.360178,[8 3] ; [184 104],[7.06354515 3.93645485] ; [184.93645485 103.06354515],0
p2,1,0.554887,0.348636,[7 4] ; [209  82],[7.86754967 3.13245033] ; [208.13245033  82.86754967],0
v1,1,0.5682,0.325704,[6 5] ; [131 155],[5.07407407 5.92592593] ; [131.92592593 154.07407407],0
d5,1,0.615349,0.252458,[9 2] ; [218  72],[8.29568106 2.70431894] ; [218.70431894  71.29568106],0
n6,1,0.658581,0.195252,[9 2] ; [219  69],[8.38795987 2.61204013] ; [219.61204013  68.38795987],0
p7,1,0.664964,0.18755,[5 4] ; [136 146],[4.36082474 4.63917526] ; [136.63917526 145.36082474],0
b1,1,0.675679,0.175031,[5 6] ; [114 177],[4.33443709 6.66556291] ; [114.66556291 176.33443709],0
a8,1,0.704521,0.143811,[2 8] ; [ 42 228],[1.57142857 8.42857143] ; [ 42.42857143 227.57142857],0
a6,1,0.714669,0.133658,[8 3] ; [195  94],[7.44333333 3.55666667] ; [195.55666667  93.44333333],0
v4,1,0.747917,0.103289,[10  1] ; [268  19],[10.26174497  0.73825503] ; [267.73825503  19.26174497],0
n3,1,0.775848,0.081073,[3 1] ; [58 27],[2.74157303 1.25842697] ; [58.25842697 26.74157303],0
a7,1,0.790986,0.070241,[8 3] ; [200  90],[7.6013289 3.3986711] ; [200.3986711  89.6013289],0
a4,1,0.823403,0.049805,[5 6] ; [122 168],[4.64119601 6.35880399] ; [122.35880399 167.64119601],0
a2,1,0.823705,0.049632,[2 9] ; [ 61 230],[2.29470199 8.70529801] ; [ 60.70529801 230.29470199],0
d1,1,0.845091,0.038176,[6 5] ; [150 141],[5.68211921 5.31788079] ; [150.31788079 140.68211921],0
v3,1,0.860561,0.030856,[4 7] ; [ 95 186],[3.72945205 7.27054795] ; [ 95.27054795 185.72945205],0
b5,1,0.868996,0.027203,[7 4] ; [178 113],[6.7384106 4.2615894] ; [178.2615894 112.7384106],0
n2,1,0.882267,0.021933,[3 1] ; [63 25],[2.86956522 1.13043478] ; [63.13043478 24.86956522],0
d3,1,0.916223,0.011065,[7 4] ; [180 110],[6.83388704 4.16611296] ; [180.16611296 109.83388704],0
b2,1,0.947994,0.004254,[3 6] ; [ 54 103],[3.09036145 5.90963855] ; [ 53.90963855 103.09036145],0
b3,1,0.947994,0.004254,[3 6] ; [ 54 103],[3.09036145 5.90963855] ; [ 53.90963855 103.09036145],0
