Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00084,11.150601,[23  6] ; [25 35],[15.64044944 13.35955056] ; [32.35955056 27.64044944],1
s3,1,0.605761,0.266393,[15 15] ; [27 34],[13.84615385 16.15384615] ; [28.15384615 32.84615385],0
p7,1,0.627275,0.235774,[10 18] ; [18 41],[ 9.01149425 18.98850575] ; [18.98850575 40.01149425],0
a4,1,0.648077,0.208333,[17 13] ; [37 23],[18. 12.] ; [36. 24.],0
a8,1,0.66176,0.191392,[ 1 23] ; [ 4 56],[ 1.42857143 22.57142857] ; [ 3.57142857 56.42857143],0
u4,1,0.728847,0.120173,[ 1 29] ; [ 3 58],[ 1.31868132 28.68131868] ; [ 2.68131868 58.31868132],0
n3,1,0.728886,0.120137,[5 5] ; [18 14],[5.47619048 4.52380952] ; [17.52380952 14.47619048],0
p6,1,0.744515,0.106198,[ 7 23] ; [12 47],[ 6.40449438 23.59550562] ; [12.59550562 46.40449438],0
s1,1,0.744882,0.105882,[ 2 28] ; [ 3 57],[ 1.66666667 28.33333333] ; [ 3.33333333 56.66666667],0
p4,1,0.786168,0.073598,[10 18] ; [20 41],[ 9.43820225 18.56179775] ; [20.56179775 40.43820225],0
b5,1,0.811486,0.056887,[18 12] ; [35 26],[17.47252747 12.52747253] ; [35.52747253 25.47252747],0
a5,1,0.826686,0.047941,[23  7] ; [48 13],[23.40659341  6.59340659] ; [47.59340659 13.40659341],0
s4,1,0.939486,0.005763,[ 6 23] ; [12 48],[ 5.86516854 23.13483146] ; [12.13483146 47.86516854],0
p3,1,0.951999,0.003624,[ 9 20] ; [19 41],[ 9.12359551 19.87640449] ; [18.87640449 41.12359551],0
a3,1,0.967525,0.001658,[23  7] ; [47 14],[23.07692308  6.92307692] ; [46.92307692 14.07692308],0
