Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000253,13.391352,[21 25] ; [87 28],[30.85714286 15.14285714] ; [77.14285714 37.85714286],1
s3,1,0.006361,7.445118,[16 27] ; [19 94],[ 9.6474359 33.3525641] ; [25.3525641 87.6474359],0
a6,1,0.007491,7.151312,[19 27] ; [74 41],[26.57142857 19.42857143] ; [66.42857143 48.57142857],0
d5,1,0.011851,6.333042,[27 19] ; [90 25],[33.42857143 12.57142857] ; [83.57142857 31.42857143],0
p10,1,0.015742,5.831418,[18 28] ; [68 45],[24.88050314 21.11949686] ; [61.11949686 51.88050314],0
b1,1,0.022268,5.22476,[25 21] ; [40 75],[18.57142857 27.42857143] ; [46.42857143 68.57142857],0
a2,1,0.028551,4.794485,[ 1 45] ; [16 99],[ 4.85714286 41.14285714] ; [ 12.14285714 102.85714286],0
d4,1,0.048199,3.90303,[32 14] ; [96 19],[36.57142857  9.42857143] ; [91.42857143 23.57142857],0
n6,1,0.068116,3.327847,[22 24] ; [73 42],[27.14285714 18.85714286] ; [67.85714286 47.14285714],0
p9,1,0.07424,3.186698,[24 22] ; [76 37],[28.93081761 17.06918239] ; [71.06918239 41.93081761],0
b3,1,0.10928,2.564605,[13 15] ; [19 46],[ 9.6344086 18.3655914] ; [22.3655914 42.6344086],0
b2,1,0.10928,2.564605,[13 15] ; [19 46],[ 9.6344086 18.3655914] ; [22.3655914 42.6344086],0
s6,1,0.111342,2.535076,[11 34] ; [43 71],[15.28301887 29.71698113] ; [38.71698113 75.28301887],0
v2,1,0.139085,2.188052,[17 27] ; [58 54],[21.15384615 22.84615385] ; [53.84615385 58.15384615],0
n2,1,0.140918,2.167905,[13  5] ; [19 18],[10.47272727  7.52727273] ; [21.52727273 15.47272727],0
n4,1,0.14169,2.159506,[23 23] ; [43 72],[18.85714286 27.14285714] ; [47.14285714 67.85714286],0
p8,1,0.151092,2.061192,[14 31] ; [50 65],[18. 27.] ; [46. 69.],0
p2,1,0.151784,2.054229,[30 16] ; [87 27],[33.6375 12.3625] ; [83.3625 30.6375],0
v4,1,0.157307,1.999925,[36  9] ; [101  13],[38.77358491  6.22641509] ; [98.22641509 15.77358491],0
d1,1,0.162424,1.951515,[18 28] ; [59 56],[22. 24.] ; [55. 60.],0
r3,1,0.223809,1.479779,[39  7] ; [105  10],[41.14285714  4.85714286] ; [102.85714286  12.14285714],0
v3,1,0.246987,1.340264,[ 8 33] ; [32 79],[10.78947368 30.21052632] ; [29.21052632 81.78947368],0
u3,1,0.269154,1.221053,[ 8 12] ; [21 17],[10. 10.] ; [19. 19.],0
s8,1,0.272166,1.205797,[ 6 39] ; [24 91],[ 8.4375 36.5625] ; [21.5625 93.4375],0
a3,1,0.275696,1.188187,[26 19] ; [77 38],[28.96875 16.03125] ; [74.03125 40.96875],0
p5,1,0.301977,1.065441,[ 1 45] ; [  7 108],[ 2.28571429 43.71428571] ; [  5.71428571 109.28571429],0
a4,1,0.322088,0.980449,[19 27] ; [38 77],[16.28571429 29.71428571] ; [40.71428571 74.28571429],0
a1,1,0.336707,0.92293,[ 2 44] ; [  2 113],[ 1.14285714 44.85714286] ; [  2.85714286 112.14285714],0
v1,1,0.357262,0.847495,[13 32] ; [41 71],[15.47770701 29.52229299] ; [38.52229299 73.47770701],0
u2,1,0.365952,0.817365,[13  7] ; [20 18],[11.37931034  8.62068966] ; [21.62068966 16.37931034],0
r4,1,0.378665,0.775032,[33 13] ; [90 25],[35.14285714 10.85714286] ; [87.85714286 27.14285714],0
s1,1,0.392294,0.731818,[ 3 43] ; [  4 111],[ 2. 44.] ; [  5. 110.],0
p4,1,0.397637,0.715459,[14 31] ; [44 71],[16.3125 28.6875] ; [41.6875 73.3125],0
a8,1,0.398737,0.712133,[ 2 42] ; [ 9 97],[ 3.22666667 40.77333333] ; [ 7.77333333 98.22666667],0
r1,1,0.404819,0.693966,[31 15] ; [85 30],[33.14285714 12.85714286] ; [82.85714286 32.14285714],0
s4,1,0.404819,0.693966,[ 6 40] ; [ 10 105],[ 4.57142857 41.42857143] ; [ 11.42857143 103.57142857],0
n1,1,0.425482,0.635123,[ 5 13] ; [ 7 31],[ 3.85714286 14.14285714] ; [ 8.14285714 29.85714286],0
d2,1,0.437837,0.601944,[19 27] ; [40 75],[16.85714286 29.14285714] ; [42.14285714 72.85714286],0
a5,1,0.481535,0.495385,[24 22] ; [67 48],[26. 20.] ; [65. 50.],0
p11,1,0.490536,0.475349,[29 17] ; [79 36],[30.85714286 15.14285714] ; [77.14285714 37.85714286],0
s5,1,0.546974,0.362767,[ 8 34] ; [17 96],[ 6.77419355 35.22580645] ; [18.22580645 94.77419355],0
p1,1,0.573092,0.317536,[ 4 42] ; [  7 106],[ 3.18238994 42.81761006] ; [  7.81761006 105.18238994],0
r2,1,0.611033,0.258674,[38  7] ; [98 14],[38.98089172  6.01910828] ; [97.01910828 14.98089172],0
n3,1,0.628775,0.233726,[12  4] ; [26 12],[11.25925926  4.74074074] ; [26.74074074 11.25925926],0
p3,1,0.765085,0.089288,[15 31] ; [40 74],[15.8125 30.1875] ; [39.1875 74.8125],0
b4,1,0.797892,0.065575,[29 17] ; [70 45],[28.28571429 17.71428571] ; [70.71428571 44.28571429],0
b5,1,0.79901,0.064836,[27 19] ; [70 45],[27.71428571 18.28571429] ; [69.28571429 45.71428571],0
p7,1,0.803096,0.062172,[23 23] ; [60 55],[23.71428571 22.28571429] ; [59.28571429 55.71428571],0
p6,1,0.925264,0.008799,[ 9 34] ; [24 87],[ 9.21428571 33.78571429] ; [23.78571429 87.21428571],0
s7,1,1.0,0.0,[10 34] ; [25 85],[10. 34.] ; [25. 85.],0
