Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,43.948536,[208  53] ; [45 57],[181.90909091  79.09090909] ; [71.09090909 30.90909091],1
a6,1,0.0,43.299484,[197  63] ; [40 62],[170.22099448  89.77900552] ; [66.77900552 35.22099448],1
a2,1,2.5e-05,17.735806,[ 85 177] ; [11 91],[ 69.0989011 192.9010989] ; [26.9010989 75.0989011],1
b5,1,3.5e-05,17.143393,[175  87] ; [44 58],[157.63186813 104.36813187] ; [61.36813187 40.63186813],1
u1,1,0.000326,12.917512,[ 68 194] ; [ 9 93],[ 55.42307692 206.57692308] ; [21.57692308 80.42307692],1
d1,1,0.000448,12.318758,[187  75] ; [53 49],[172.74725275  89.25274725] ; [67.25274725 34.74725275],1
s8,1,0.003631,8.459601,[151 109] ; [76 26],[163.03867403  96.96132597] ; [63.96132597 38.03867403],0
b4,1,0.004142,8.220357,[164  98] ; [47 55],[151.87362637 110.12637363] ; [59.12637363 42.87362637],0
s7,1,0.012074,6.299959,[168  88] ; [80 21],[177.83753501  78.16246499] ; [70.16246499 30.83753501],0
r2,1,0.013474,6.105836,[253   6] ; [93  8],[248.92777778  10.07222222] ; [97.07222222  3.92777778],0
r4,1,0.017606,5.63492,[246  16] ; [88 14],[240.40659341  21.59340659] ; [93.59340659  8.40659341],0
d4,1,0.03005,4.706414,[234  27] ; [82 19],[227.83425414  33.16574586] ; [88.16574586 12.83425414],0
p4,1,0.043022,4.094548,[181  79] ; [59 42],[172.8531856  87.1468144] ; [67.1468144 33.8531856],0
p2,1,0.047377,3.931937,[230  31] ; [80 20],[224.12742382  36.87257618] ; [85.87257618 14.12742382],0
v4,1,0.062928,3.458495,[255   4] ; [96  5],[252.525   6.475] ; [98.475  2.525],0
r1,1,0.065538,3.39139,[218  42] ; [77 25],[211.87845304  48.12154696] ; [83.12154696 18.87845304],0
n3,1,0.084885,2.968794,[32 10] ; [14 11],[28.8358209 13.1641791] ; [17.1641791  7.8358209],0
b1,1,0.088763,2.896672,[ 88 174] ; [44 58],[ 95.01098901 166.98901099] ; [36.98901099 65.01098901],0
a3,1,0.090421,2.866869,[193  68] ; [84 18],[199.16528926  61.83471074] ; [77.83471074 24.16528926],0
p10,1,0.093109,2.81978,[240  21] ; [87 14],[235.76519337  25.23480663] ; [91.23480663  9.76519337],0
p8,1,0.118443,2.437784,[157 102] ; [51 48],[150.48044693 108.51955307] ; [57.51955307 41.48044693],0
p1,1,0.149487,2.077473,[ 25 235] ; [ 5 96],[ 21.6066482 238.3933518] ; [ 8.3933518 92.6066482],0
a1,1,0.164976,1.928016,[ 13 249] ; [ 9 93],[ 15.83516484 246.16483516] ; [ 6.16483516 95.83516484],0
p12,1,0.190745,1.711857,[ 37 225] ; [ 9 91],[ 33.29281768 228.70718232] ; [12.70718232 87.29281768],0
n6,1,0.200979,1.635246,[232  26] ; [86 15],[228.53481894  29.46518106] ; [89.46518106 11.53481894],0
p9,1,0.207879,1.586138,[237  22] ; [88 13],[233.81944444  25.18055556] ; [91.18055556  9.81944444],0
n1,1,0.27306,1.201308,[16 26] ; [12 11],[18.09230769 23.90769231] ; [ 9.90769231 13.09230769],0
