Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,80.025035,[208  89] ; [ 37 110],[163.88513514 133.11486486] ; [81.11486486 65.88513514],1
d4,1,0.175546,1.834931,[264  33] ; [124  23],[259.54054054  37.45945946] ; [128.45945946  18.54054054],0
a3,1,0.206065,1.598862,[245  54] ; [113  34],[240.0044843  58.9955157] ; [117.9955157  29.0044843],0
a7,1,0.235436,1.407717,[226  74] ; [103  44],[220.80536913  79.19463087] ; [108.19463087  38.80536913],0
n5,1,0.237619,1.394667,[235  62] ; [109  38],[230.10810811  66.89189189] ; [113.89189189  33.10810811],0
n6,1,0.251266,1.316253,[263  33] ; [125  22],[259.25056433  36.74943567] ; [128.74943567  18.25056433],0
r1,1,0.293554,1.103252,[259  40] ; [121  25],[255.3258427  43.6741573] ; [124.6741573  21.3258427],0
b3,1,0.303181,1.06015,[ 80 108] ; [34 60],[ 76. 112.] ; [38. 56.],0
b2,1,0.303181,1.06015,[ 80 108] ; [34 60],[ 76. 112.] ; [38. 56.],0
r4,1,0.31404,1.013606,[283  17] ; [135  12],[280.53691275  19.46308725] ; [137.46308725   9.53691275],0
b4,1,0.320057,0.988714,[173 127] ; [92 55],[177.85234899 122.14765101] ; [87.14765101 59.85234899],0
n1,1,0.332767,0.938099,[20 34] ; [21 24],[22.36363636 31.63636364] ; [18.63636364 26.36363636],0
s3,1,0.348483,0.878973,[207  89] ; [95 50],[202.70294785  93.29705215] ; [99.29705215 45.70294785],0
v1,1,0.349336,0.875869,[178 118] ; [77 62],[173.51724138 122.48275862] ; [81.48275862 57.51724138],0
s1,1,0.353136,0.862157,[  9 287] ; [  7 139],[ 10.71493213 285.28506787] ; [  5.28506787 140.71493213],0
n3,1,0.384742,0.755494,[42 11] ; [33 13],[40.15151515 12.84848485] ; [34.84848485 11.15151515],0
a2,1,0.392949,0.729796,[104 196] ; [ 45 102],[100. 200.] ; [49. 98.],0
u2,1,0.395279,0.722641,[30 24] ; [22 12],[31.90909091 22.09090909] ; [20.09090909 13.90909091],0
n2,1,0.413512,0.66868,[41 13] ; [38  8],[42.66 11.34] ; [36.34  9.66],0
v4,1,0.4667,0.529779,[288  10] ; [140   7],[286.61573034  11.38426966] ; [141.38426966   5.61573034],0
s4,1,0.49582,0.463872,[ 64 233] ; [ 27 117],[ 61.28571429 235.71428571] ; [ 29.71428571 114.28571429],0
v2,1,0.503618,0.447304,[179 112] ; [82 59],[175.8125 115.1875] ; [85.1875 55.8125],0
u3,1,0.508734,0.436669,[34 20] ; [19 15],[32.52272727 21.47727273] ; [20.47727273 13.52272727],0
v3,1,0.54793,0.361039,[124 166] ; [56 85],[121.1136891 168.8863109] ; [58.8863109 82.1136891],0
u1,1,0.565213,0.330758,[ 79 221] ; [ 35 112],[ 76.51006711 223.48993289] ; [ 37.48993289 109.51006711],0
r2,1,0.614361,0.253874,[282  13] ; [142   5],[282.98642534  12.01357466] ; [141.01357466   5.98642534],0
d1,1,0.618647,0.247773,[209  91] ; [99 48],[206.7114094  93.2885906] ; [101.2885906  45.7114094],0
u4,1,0.689096,0.160066,[ 10 290] ; [  6 141],[ 10.73825503 289.26174497] ; [  5.26174497 141.73825503],0
p1,1,0.752927,0.099088,[ 27 271] ; [ 12 135],[ 26.11685393 271.88314607] ; [ 12.88314607 134.11685393],0
a6,1,0.831618,0.04521,[215  82] ; [105  42],[214.05405405  82.94594595] ; [105.94594595  41.05405405],0
p12,1,0.868091,0.027584,[ 33 266] ; [ 17 130],[ 33.52017937 265.47982063] ; [ 16.47982063 130.52017937],0
n4,1,0.880087,0.022759,[241  57] ; [118  29],[240.40898876  57.59101124] ; [118.59101124  28.40898876],0
a4,1,0.93732,0.006184,[161 137] ; [80 67],[161.38876404 136.61123596] ; [79.61123596 67.38876404],0
s2,1,0.960757,0.002421,[200  99] ; [98 48],[200.22921348  98.77078652] ; [97.77078652 48.22921348],0
