Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,80.037259,[387   4] ; [27 11],[377.32867133  13.67132867] ; [36.67132867  1.32867133],1
r1,1,0.0,76.445615,[347  45] ; [15 27],[326.96774194  65.03225806] ; [35.03225806  6.96774194],1
v4,1,0.0,55.098716,[383  10] ; [29 12],[373.07834101  19.92165899] ; [38.92165899  2.07834101],1
r3,1,0.0,54.352653,[385   6] ; [31 10],[376.51851852  14.48148148] ; [39.48148148  1.51851852],1
n6,1,0.0,30.137903,[333  56] ; [21 20],[320.24651163  68.75348837] ; [33.75348837  7.24651163],1
s6,1,0.0,26.763137,[337  48] ; [24 18],[325.49180328  59.50819672] ; [35.50819672  6.49180328],1
p4,1,2e-06,22.484376,[257 133] ; [12 30],[242.84722222 147.15277778] ; [26.15277778 15.84722222],1
p10,1,8e-06,19.865245,[334  55] ; [24 17],[323.86511628  65.13488372] ; [34.13488372  6.86511628],1
p2,1,0.000135,14.569263,[339  52] ; [27 15],[330.49884527  60.50115473] ; [35.50115473  6.49884527],1
p9,1,0.000215,13.694968,[345  42] ; [29 13],[337.38461538  49.61538462] ; [36.61538462  5.38461538],1
s2,1,0.000256,13.366243,[326  67] ; [25 17],[317.11034483  75.88965517] ; [33.88965517  8.11034483],1
p8,1,0.000299,13.076364,[219 169] ; [11 30],[208.01864802 179.98135198] ; [21.98135198 19.01864802],1
n5,1,0.000396,12.549406,[306  84] ; [22 19],[296.79814385  93.20185615] ; [31.20185615  9.79814385],1
a5,1,0.001276,10.376734,[304  89] ; [23 19],[295.42758621  97.57241379] ; [31.57241379 10.42758621],0
n4,1,0.002175,9.395456,[314  78] ; [25 17],[306.19354839  85.80645161] ; [32.80645161  9.19354839],0
p11,1,0.004665,8.005111,[317  76] ; [26 16],[309.88275862  83.11724138] ; [33.11724138  8.88275862],0
s8,1,0.004688,7.995903,[238 154] ; [16 26],[229.41935484 162.58064516] ; [24.58064516 17.41935484],0
v3,1,0.009064,6.810079,[158 216] ; [ 9 33],[150.13942308 223.86057692] ; [16.86057692 25.13942308],0
p3,1,0.009589,6.709785,[217 175] ; [14 27],[209.12702079 182.87297921] ; [21.87297921 19.12702079],0
a7,1,0.016336,5.766359,[292 100] ; [24 18],[285.41935484 106.58064516] ; [30.58064516 11.41935484],0
a2,1,0.016746,5.722751,[115 278] ; [ 5 37],[108.4137931 284.5862069] ; [11.5862069 30.4137931],0
u1,1,0.017904,5.605561,[ 90 303] ; [ 3 39],[ 84.02068966 308.97931034] ; [ 8.97931034 33.02068966],0
s5,1,0.018559,5.542636,[172 200] ; [10 28],[165.13170732 206.86829268] ; [16.86829268 21.13170732],0
p7,1,0.022848,5.180051,[256 121] ; [20 20],[249.52517986 127.47482014] ; [26.47482014 13.52517986],0
p6,1,0.034692,4.460247,[163 223] ; [10 30],[156.75586854 229.24413146] ; [16.24413146 23.75586854],0
d1,1,0.040486,4.197417,[284 109] ; [24 18],[278.26206897 114.73793103] ; [29.73793103 12.26206897],0
u3,1,0.045909,3.984933,[61 22] ; [6 7],[57.92708333 25.07291667] ; [9.07291667 3.92708333],0
d3,1,0.059119,3.561938,[304  89] ; [27 15],[299.04137931  93.95862069] ; [31.95862069 10.04137931],0
s1,1,0.069005,3.306525,[ 14 374] ; [ 4 38],[ 16.24186047 371.75813953] ; [ 1.75813953 40.24186047],0
n3,1,0.088763,2.896668,[59 21] ; [9 8],[56.08247423 23.91752577] ; [11.91752577  5.08247423],0
a1,1,0.107368,2.592537,[ 22 371] ; [ 5 37],[ 24.39310345 368.60689655] ; [ 2.60689655 39.39310345],0
d5,1,0.117291,2.453133,[343  50] ; [33  9],[339.69655172  53.30344828] ; [36.30344828  5.69655172],0
v1,1,0.120186,2.414892,[215 165] ; [17 22],[210.40572792 169.59427208] ; [21.59427208 17.40572792],0
a4,1,0.138169,2.198231,[197 196] ; [16 26],[192.43448276 200.56551724] ; [20.56551724 21.43448276],0
a8,1,0.156659,2.006186,[ 59 311] ; [ 3 37],[ 55.95121951 314.04878049] ; [ 6.04878049 33.95121951],0
v2,1,0.158076,1.992537,[221 153] ; [19 21],[216.8115942 157.1884058] ; [23.1884058 16.8115942],0
p12,1,0.165517,1.923085,[ 46 342] ; [ 2 40],[ 43.31162791 344.68837209] ; [ 4.68837209 37.31162791],0
a3,1,0.250219,1.322081,[308  84] ; [29 12],[305.09006928  86.90993072] ; [31.90993072  9.09006928],0
s7,1,0.279953,1.167317,[251 129] ; [23 17],[247.9047619 132.0952381] ; [26.0952381 13.9047619],0
n2,1,0.287524,1.131179,[62 17] ; [12  6],[60.26804124 18.73195876] ; [13.73195876  4.26804124],0
b4,1,0.304219,1.05561,[238 155] ; [22 20],[234.89655172 158.10344828] ; [25.10344828 16.89655172],0
b2,1,0.33566,0.926939,[104 138] ; [ 9 18],[101.65799257 140.34200743] ; [11.34200743 15.65799257],0
b3,1,0.33566,0.926939,[104 138] ; [ 9 18],[101.65799257 140.34200743] ; [11.34200743 15.65799257],0
p1,1,0.378114,0.776823,[ 34 356] ; [ 2 40],[ 32.5 357.5] ; [ 3.5 38.5],0
u2,1,0.42123,0.646882,[58 25] ; [7 5],[56.78947368 26.21052632] ; [8.21052632 3.78947368],0
b1,1,0.527852,0.398526,[158 235] ; [19 23],[159.91034483 233.08965517] ; [17.08965517 24.91034483],0
d2,1,0.587993,0.29349,[223 170] ; [22 20],[221.34482759 171.65517241] ; [23.65517241 18.34482759],0
s4,1,0.771121,0.084628,[ 85 304] ; [10 32],[ 85.7424594 303.2575406] ; [ 9.2575406 32.7424594],0
n1,1,0.844386,0.038528,[37 41] ; [9 9],[37.375 40.625] ; [8.625 9.375],0
a6,1,0.848663,0.036414,[267 125] ; [28 14],[266.4516129 125.5483871] ; [28.5483871 13.4516129],0
p5,1,0.888325,0.019719,[ 49 338] ; [ 5 37],[ 48.71328671 338.28671329] ; [ 5.28671329 36.71328671],0
b5,1,0.947159,0.004392,[236 157] ; [25 17],[235.8 157.2] ; [25.2 16.8],0
