Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,118.970269,[33 91] ; [237  51],[81.26213592 42.73786408] ; [188.73786408  99.26213592],1
a5,1,0.0,32.044556,[59 66] ; [218  70],[83.8377724 41.1622276] ; [193.1622276  94.8377724],1
n6,1,1e-06,24.044705,[80 45] ; [246  42],[98.66828087 26.33171913] ; [227.33171913  60.66828087],1
a4,1,1e-06,23.551241,[29 96] ; [140 147],[51.27427184 73.72572816] ; [117.72572816 169.27427184],1
s7,1,3.5e-05,17.14633,[33 88] ; [136 138],[51.76962025 69.23037975] ; [117.23037975 156.76962025],1
a2,1,0.000102,15.104214,[ 11 114] ; [ 74 215],[25.66425121 99.33574879] ; [ 59.33574879 229.66425121],1
a3,1,0.000307,13.029183,[68 57] ; [209  79],[83.8377724 41.1622276] ; [193.1622276  94.8377724],1
r1,1,0.000842,11.145567,[81 43] ; [233  56],[94.27602906 29.72397094] ; [219.72397094  69.27602906],1
s4,1,0.001192,10.50275,[36 89] ; [ 43 242],[ 24.08536585 100.91463415] ; [ 54.91463415 230.08536585],0
p11,1,0.001519,10.055668,[76 49] ; [220  69],[89.37198068 35.62801932] ; [206.62801932  82.37198068],0
p10,1,0.001696,9.852765,[76 47] ; [220  66],[89.01711491 33.98288509] ; [206.98288509  79.01711491],0
p3,1,0.001699,9.849451,[36 89] ; [130 157],[50.36407767 74.63592233] ; [115.63592233 171.36407767],0
d2,1,0.001777,9.767058,[44 81] ; [148 137],[58.53658537 66.46341463] ; [133.46341463 151.53658537],0
p9,1,0.004395,8.113115,[81 42] ; [224  59],[92.40147783 30.59852217] ; [212.59852217  70.40147783],0
a8,1,0.006676,7.358171,[  4 112] ; [ 33 234],[ 11.20626632 104.79373368] ; [ 25.79373368 241.20626632],0
r4,1,0.00942,6.741363,[102  23] ; [262  27],[109.90338164  15.09661836] ; [254.09661836  34.90338164],0
d1,1,0.010317,6.579272,[56 69] ; [169 120],[67.93478261 57.06521739] ; [157.06521739 131.93478261],0
u1,1,0.011009,6.463883,[ 10 115] ; [ 51 238],[ 18.4178744 106.5821256] ; [ 42.5821256 246.4178744],0
v3,1,0.016324,5.767626,[23 96] ; [ 87 193],[32.80701754 86.19298246] ; [ 77.19298246 202.80701754],0
p12,1,0.032665,4.56324,[  2 123] ; [ 19 267],[  6.38686131 118.61313869] ; [ 14.61313869 271.38686131],0
p4,1,0.035227,4.434131,[51 73] ; [150 136],[60.7902439 63.2097561] ; [140.2097561 145.7902439],0
p5,1,0.036909,4.354584,[  4 120] ; [ 26 261],[  9.05109489 114.94890511] ; [ 20.94890511 266.05109489],0
s8,1,0.044035,4.055204,[33 92] ; [105 182],[41.86893204 83.13106796] ; [ 96.13106796 190.86893204],0
p6,1,0.047952,3.911684,[28 97] ; [ 91 193],[36.36919315 88.63080685] ; [ 82.63080685 201.36919315],0
p1,1,0.060778,3.516022,[  5 119] ; [ 27 259],[  9.67804878 114.32195122] ; [ 22.32195122 263.67804878],0
a6,1,0.067831,3.334733,[77 48] ; [203  84],[84.95145631 40.04854369] ; [195.04854369  91.95145631],0
p2,1,0.072206,3.232157,[86 38] ; [223  64],[93.22627737 30.77372263] ; [215.77372263  71.22627737],0
s3,1,0.078533,3.095001,[58 67] ; [158 125],[66.17647059 58.82352941] ; [149.82352941 133.17647059],0
d5,1,0.102257,2.66998,[89 35] ; [228  60],[95.40776699 28.59223301] ; [221.59223301  66.40776699],0
u3,1,0.134367,2.241312,[34 21] ; [39 41],[29.74074074 25.25925926] ; [43.25925926 36.74074074],0
d4,1,0.156367,2.009017,[91 33] ; [228  58],[96.47804878 27.52195122] ; [222.52195122  63.47804878],0
s6,1,0.162276,1.952886,[67 58] ; [172 110],[73.4029484 51.5970516] ; [165.5970516 116.4029484],0
b1,1,0.173269,1.854431,[43 82] ; [120 169],[49.21497585 75.78502415] ; [113.78502415 175.21497585],0
b3,1,0.202045,1.627531,[15 47] ; [ 55 112],[18.95196507 43.04803493] ; [ 51.04803493 115.95196507],0
