Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000186,13.968254,[25 10] ; [25 50],[15.90909091 19.09090909] ; [34.09090909 40.90909091],1
p7,1,0.003425,8.565896,[22 12] ; [26 49],[14.97247706 19.02752294] ; [33.02752294 41.97247706],0
n2,1,0.026883,4.898337,[10  1] ; [16 14],[6.97560976 4.02439024] ; [19.02439024 10.97560976],0
u2,1,0.039016,4.260161,[ 4 11] ; [14  9],[7.10526316 7.89473684] ; [10.89473684 12.10526316],0
n3,1,0.040496,4.196962,[10  1] ; [17 13],[7.24390244 3.75609756] ; [19.75609756 10.24390244],0
v1,1,0.044188,4.049349,[17 18] ; [22 54],[12.2972973 22.7027027] ; [26.7027027 49.2972973],0
v2,1,0.050008,3.841185,[20 14] ; [29 46],[15.28440367 18.71559633] ; [33.71559633 41.28440367],0
p5,1,0.058909,3.567835,[ 3 32] ; [ 1 74],[ 1.27272727 33.72727273] ; [ 2.72727273 72.27272727],0
r2,1,0.067049,3.353836,[34  1] ; [65 11],[31.21621622  3.78378378] ; [67.78378378  8.21621622],0
p2,1,0.073892,3.194367,[26  9] ; [43 33],[21.75675676 13.24324324] ; [47.24324324 28.75675676],0
v4,1,0.076563,3.136398,[33  2] ; [62 14],[29.95495495  5.04504505] ; [65.04504505 10.95495495],0
a3,1,0.092407,2.831941,[19 16] ; [53 22],[22.90909091 12.09090909] ; [49.09090909 25.90909091],0
p8,1,0.092407,2.831941,[16 19] ; [22 53],[12.09090909 22.90909091] ; [25.90909091 49.09090909],0
p6,1,0.120771,2.407291,[10 23] ; [13 63],[ 6.96330275 26.03669725] ; [16.03669725 59.96330275],0
r4,1,0.122928,2.37961,[30  5] ; [55 21],[26.8018018  8.1981982] ; [58.1981982 17.8018018],0
p1,1,0.137116,2.210026,[ 4 31] ; [ 3 72],[ 2.22727273 32.77272727] ; [ 4.77272727 70.22727273],0
r3,1,0.137382,2.207045,[33  2] ; [64 12],[30.58558559  4.41441441] ; [66.41441441  9.58558559],0
s4,1,0.163617,1.940476,[ 7 27] ; [ 8 67],[ 4.67889908 29.32110092] ; [10.32110092 64.67889908],0
a8,1,0.168216,1.898773,[ 1 28] ; [ 9 63],[ 2.87128713 26.12871287] ; [ 7.12871287 64.87128713],0
n6,1,0.211892,1.558455,[26  8] ; [49 27],[23.18181818 10.81818182] ; [51.81818182 24.18181818],0
n4,1,0.304856,1.052831,[26  9] ; [49 27],[23.64864865 11.35135135] ; [51.35135135 24.64864865],0
d3,1,0.312456,1.020264,[22 13] ; [55 21],[24.27927928 10.72072072] ; [52.72072072 23.27927928],0
d2,1,0.33856,0.915877,[15 20] ; [40 36],[17.34234234 17.65765766] ; [37.65765766 38.34234234],0
u3,1,0.341947,0.903119,[8 8] ; [15  8],[9.43589744 6.56410256] ; [13.56410256  9.43589744],0
d1,1,0.349355,0.8758,[16 19] ; [42 34],[18.28828829 16.71171171] ; [39.71171171 36.28828829],0
s2,1,0.361951,0.831112,[12 21] ; [21 55],[ 9.99082569 23.00917431] ; [23.00917431 52.99082569],0
d4,1,0.36801,0.810374,[27  8] ; [64 12],[28.69369369  6.30630631] ; [62.30630631 13.69369369],0
s3,1,0.38025,0.769892,[16 18] ; [29 47],[13.90909091 20.09090909] ; [31.09090909 44.90909091],0
v3,1,0.412747,0.670875,[13 22] ; [22 53],[11.13636364 23.86363636] ; [23.86363636 51.13636364],0
n5,1,0.451827,0.566065,[22 13] ; [42 34],[20.18018018 14.81981982] ; [43.81981982 32.18018018],0
p11,1,0.498233,0.458697,[19 16] ; [36 40],[17.34234234 17.65765766] ; [37.65765766 38.34234234],0
r1,1,0.563311,0.334005,[28  7] ; [57 19],[26.8018018  8.1981982] ; [58.1981982 17.8018018],0
b5,1,0.578815,0.308155,[24 11] ; [48 28],[22.7027027 12.2972973] ; [49.2972973 26.7027027],0
b1,1,0.639743,0.219079,[21 14] ; [42 34],[19.86486486 15.13513514] ; [43.13513514 32.86486486],0
a4,1,0.650001,0.205899,[14 21] ; [27 49],[12.92792793 22.07207207] ; [28.07207207 47.92792793],0
a1,1,0.679791,0.170361,[ 2 33] ; [ 6 70],[ 2.52252252 32.47747748] ; [ 5.47747748 70.52252252],0
s8,1,0.771317,0.084479,[ 8 26] ; [16 60],[ 7.41818182 26.58181818] ; [16.58181818 59.41818182],0
a6,1,0.790438,0.070619,[24 11] ; [54 22],[24.59459459 10.40540541] ; [53.40540541 22.59459459],0
p10,1,0.802036,0.062857,[ 9 26] ; [21 54],[ 9.54545455 25.45454545] ; [20.45454545 54.54545455],0
a2,1,0.806846,0.059779,[ 8 27] ; [19 57],[ 8.51351351 26.48648649] ; [18.48648649 57.51351351],0
n1,1,0.815914,0.054198,[5 6] ; [12 17],[4.675 6.325] ; [12.325 16.675],0
a5,1,0.853143,0.034265,[21 14] ; [47 29],[21.44144144 13.55855856] ; [46.55855856 29.44144144],0
s6,1,0.898492,0.016273,[17 17] ; [37 39],[16.69090909 17.30909091] ; [37.30909091 38.69090909],0
b4,1,0.898771,0.016183,[23 12] ; [49 27],[22.7027027 12.2972973] ; [49.2972973 26.7027027],0
b2,1,0.907731,0.013433,[ 7 16] ; [14 30],[ 7.20895522 15.79104478] ; [13.79104478 30.20895522],0
b3,1,0.907731,0.013433,[ 7 16] ; [14 30],[ 7.20895522 15.79104478] ; [13.79104478 30.20895522],0
s1,1,0.934688,0.006716,[ 2 33] ; [ 4 71],[ 1.90909091 33.09090909] ; [ 4.09090909 70.90909091],0
s7,1,0.939984,0.005669,[10 23] ; [21 50],[ 9.83653846 23.16346154] ; [21.16346154 49.83653846],0
s5,1,0.947907,0.004269,[ 5 28] ; [11 64],[ 4.88888889 28.11111111] ; [11.11111111 63.88888889],0
d5,1,0.954328,0.00328,[27  8] ; [59 17],[27.11711712  7.88288288] ; [58.88288288 17.11711712],0
u1,1,0.996102,2.4e-05,[ 6 29] ; [13 63],[ 5.99099099 29.00900901] ; [13.00900901 62.99099099],0
