Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,52.127019,[431  76] ; [87 64],[399.12765957 107.87234043] ; [118.87234043  32.12765957],1
a6,1,0.047993,3.91022,[366 144] ; [97 56],[356.15384615 153.84615385] ; [106.84615385  46.15384615],0
a5,1,0.05437,3.701316,[394 117] ; [107  47],[384.97894737 126.02105263] ; [116.02105263  37.97894737],0
v2,1,0.075438,3.160542,[297 193] ; [77 70],[287.69230769 202.30769231] ; [86.30769231 60.69230769],0
b3,1,0.07662,3.135173,[116 192] ; [21 57],[109.31606218 198.68393782] ; [27.68393782 50.31606218],0
b2,1,0.07662,3.135173,[116 192] ; [21 57],[109.31606218 198.68393782] ; [27.68393782 50.31606218],0
s4,1,0.102778,2.661903,[ 77 426] ; [ 32 121],[ 83.5777439 419.4222561] ; [ 25.4222561 127.5777439],0
a8,1,0.113308,2.507459,[ 69 392] ; [ 13 122],[ 63.4261745 397.5738255] ; [ 18.5738255 116.4261745],0
d3,1,0.241743,1.370403,[369 142] ; [103  50],[363.24096386 147.75903614] ; [108.75903614  44.24096386],0
u2,1,0.251466,1.315144,[89 57] ; [22 21],[85.74603175 60.25396825] ; [25.25396825 17.74603175],0
n1,1,0.272297,1.205137,[29 60] ; [26 37],[32.20394737 56.79605263] ; [22.79605263 40.20394737],0
s8,1,0.274499,1.194128,[223 286] ; [59 93],[217.15279879 291.84720121] ; [64.84720121 87.15279879],0
v3,1,0.296704,1.088948,[194 300] ; [50 95],[188.63223787 305.36776213] ; [55.36776213 89.63223787],0
b5,1,0.37926,0.7731,[305 206] ; [98 56],[309.67368421 201.32631579] ; [93.32631579 60.67368421],0
a1,1,0.399797,0.708937,[ 16 495] ; [  7 147],[ 17.67368421 493.32631579] ; [  5.32631579 148.67368421],0
d2,1,0.422456,0.643472,[244 265] ; [79 74],[248.3489426 260.6510574] ; [74.6510574 78.3489426],0
u1,1,0.471648,0.518111,[103 408] ; [ 27 127],[ 99.89473684 411.10526316] ; [ 30.10526316 123.89473684],0
p6,1,0.479147,0.500805,[168 336] ; [ 46 106],[164.41463415 339.58536585] ; [ 49.58536585 102.41463415],0
s2,1,0.490604,0.475202,[247 256] ; [80 73],[250.73323171 252.26676829] ; [76.26676829 76.73323171],0
d5,1,0.519202,0.415477,[415  95] ; [128  25],[417.69230769  92.30769231] ; [125.30769231  27.69230769],0
s3,1,0.541,0.37369,[282 218] ; [82 71],[278.7136294 221.2863706] ; [85.2863706 67.7136294],0
s7,1,0.556736,0.345388,[229 264] ; [68 70],[232.0459588 260.9540412] ; [64.9540412 73.0459588],0
d1,1,0.560683,0.338524,[312 199] ; [90 64],[308.90526316 202.09473684] ; [93.09473684 60.90526316],0
a4,1,0.564069,0.332707,[236 273] ; [75 78],[239.1223565 269.8776435] ; [71.8776435 81.1223565],0
n2,1,0.593461,0.284971,[64 24] ; [44 20],[62.52631579 25.47368421] ; [45.47368421 18.52631579],0
a2,1,0.605573,0.266672,[132 379] ; [ 43 111],[134.47368421 376.52631579] ; [ 40.52631579 113.47368421],0
n3,1,0.650426,0.205364,[65 23] ; [43 18],[63.7852349 24.2147651] ; [44.2147651 16.7852349],0
a7,1,0.682164,0.1677,[375 134] ; [116  38],[376.95173454 132.04826546] ; [114.04826546  39.95173454],0
s6,1,0.691683,0.15727,[333 173] ; [102  49],[335.02283105 170.97716895] ; [99.97716895 51.02283105],0
u4,1,0.744252,0.106425,[  8 503] ; [  3 151],[  8.45263158 502.54736842] ; [  2.54736842 151.45263158],0
u3,1,0.777475,0.079869,[93 55] ; [26 17],[92.20942408 55.79057592] ; [26.79057592 16.20942408],0
p1,1,0.790343,0.070685,[ 27 480] ; [  9 144],[ 27.65454545 479.34545455] ; [  8.34545455 144.65454545],0
s5,1,0.798562,0.065131,[152 348] ; [ 46 100],[153.25077399 346.74922601] ; [ 44.74922601 101.25077399],0
a3,1,0.809543,0.058089,[363 147] ; [109  42],[364.17549168 145.82450832] ; [107.82450832  43.17549168],0
d4,1,0.924705,0.008932,[427  82] ; [128  24],[427.37518911  81.62481089] ; [127.62481089  24.37518911],0
b4,1,0.987465,0.000247,[299 212] ; [90 64],[298.91578947 212.08421053] ; [90.08421053 63.91578947],0
