Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,109.171997,[210  45] ; [153 225],[146.23222749 108.76777251] ; [216.76777251 161.23222749],1
v1,1,0.0,41.482674,[184  71] ; [175 203],[144.62085308 110.37914692] ; [214.37914692 163.62085308],1
s8,1,8e-06,19.848963,[147 108] ; [155 235],[119.39534884 135.60465116] ; [182.60465116 207.39534884],1
d1,1,7.4e-05,15.704191,[176  82] ; [205 185],[151.69444444 106.30555556] ; [229.30555556 160.69444444],1
p3,1,9.4e-05,15.254593,[164  94] ; [187 203],[139.75 118.25] ; [211.25 178.75],1
p12,1,0.000178,14.051515,[ 36 222] ; [ 21 367],[ 22.76470588 235.23529412] ; [ 34.23529412 353.76470588],1
s7,1,0.000199,13.842889,[151  95] ; [173 202],[128.34782609 117.65217391] ; [195.65217391 179.34782609],1
n5,1,0.000534,11.99358,[218  39] ; [282 103],[200.15576324  56.84423676] ; [299.84423676  85.15576324],1
r4,1,0.000539,11.976917,[246  12] ; [340  50],[233.31481481  24.68518519] ; [352.68518519  37.31481481],1
p7,1,0.000721,11.433662,[196  58] ; [246 135],[176.8  77.2] ; [265.2 115.8],1
n4,1,0.001586,9.975617,[219  39] ; [289  99],[202.88544892  55.11455108] ; [305.11455108  82.88544892],0
p5,1,0.002544,9.10871,[ 47 211] ; [ 39 351],[ 34.24074074 223.75925926] ; [ 51.75925926 338.24074074],0
p8,1,0.002545,9.108025,[168  86] ; [209 177],[149.621875 104.378125] ; [227.378125 158.621875],0
d2,1,0.007038,7.263356,[139 119] ; [168 222],[122.23148148 135.76851852] ; [184.76851852 205.23148148],0
p1,1,0.007983,7.037331,[ 32 225] ; [ 25 365],[ 22.64142195 234.35857805] ; [ 34.35857805 355.64142195],0
n6,1,0.008085,7.014539,[235  21] ; [328  59],[224.14930016  31.85069984] ; [338.85069984  48.14930016],0
a3,1,0.008198,6.989663,[203  53] ; [272 117],[188.52713178  67.47286822] ; [286.47286822 102.52713178],0
u4,1,0.008891,6.844661,[  8 250] ; [  2 388],[  3.98148148 254.01851852] ; [  6.01851852 383.98148148],0
p10,1,0.012573,6.228223,[245  13] ; [346  41],[236.4  21.6] ; [354.6  32.4],0
d4,1,0.012866,6.187402,[226  31] ; [314  76],[214.49768161  42.50231839] ; [325.50231839  64.49768161],0
v4,1,0.013099,6.155671,[252   4] ; [366  21],[246.0466563   9.9533437] ; [371.9533437  15.0466563],0
p4,1,0.013373,6.119076,[181  76] ; [237 152],[166.29411765  90.70588235] ; [251.70588235 137.29411765],0
d5,1,0.013537,6.097551,[223  34] ; [308  81],[211.24922601  45.75077399] ; [319.75077399  69.24922601],0
r1,1,0.014114,6.023884,[217  40] ; [296  91],[204.72204969  52.27795031] ; [308.27795031  78.72204969],0
s4,1,0.024486,5.059889,[ 32 225] ; [ 74 312],[ 42.36702955 214.63297045] ; [ 63.63297045 322.36702955],0
s2,1,0.032838,4.554182,[147 109] ; [190 199],[133.75503876 122.24496124] ; [203.24496124 185.75503876],0
a4,1,0.032937,4.549042,[130 127] ; [164 226],[116.7820711 140.2179289] ; [177.2179289 212.7820711],0
a1,1,0.034282,4.480589,[ 17 241] ; [ 12 378],[ 11.5462963 246.4537037] ; [ 17.4537037 372.5462963],0
r3,1,0.038157,4.298008,[252   5] ; [367  20],[247.02329193   9.97670807] ; [371.97670807  15.02329193],0
a5,1,0.03923,4.250859,[205  53] ; [282 108],[193.89814815  64.10185185] ; [293.10185185  96.89814815],0
s3,1,0.050369,3.82912,[158  95] ; [212 176],[146.0374415 106.9625585] ; [223.9625585 164.0374415],0
u1,1,0.052976,3.744677,[ 55 203] ; [ 60 330],[ 45.78703704 212.21296296] ; [ 69.21296296 320.78703704],0
a2,1,0.067848,3.334332,[ 71 187] ; [ 83 307],[ 61.31481481 196.68518519] ; [ 92.68518519 297.31481481],0
p11,1,0.105348,2.622654,[224  34] ; [320  70],[216.59259259  41.40740741] ; [327.40740741  62.59259259],0
p6,1,0.108198,2.580346,[114 140] ; [149 238],[104.21528861 149.78471139] ; [158.78471139 228.21528861],0
d3,1,0.111005,2.539859,[190  68] ; [263 125],[180.91950464  77.08049536] ; [272.08049536 115.91950464],0
b2,1,0.117901,2.44499,[72 92] ; [ 80 142],[64.58031088 99.41968912] ; [ 87.41968912 134.58031088],0
b3,1,0.117901,2.44499,[72 92] ; [ 80 142],[64.58031088 99.41968912] ; [ 87.41968912 134.58031088],0
s5,1,0.130193,2.290207,[101 147] ; [131 246],[ 92.0576 155.9424] ; [139.9424 237.0576],0
r2,1,0.151444,2.05765,[246  10] ; [357  25],[241.95611285  14.04388715] ; [361.04388715  20.95611285],0
s1,1,0.299109,1.078162,[  4 250] ; [ 11 376],[  5.94383775 248.05616225] ; [  9.05616225 377.94383775],0
u2,1,0.30287,1.061513,[34 21] ; [62 54],[30.87719298 24.12280702] ; [65.12280702 50.87719298],0
b5,1,0.335415,0.927879,[149 109] ; [240 150],[154.87962963 103.12037037] ; [234.12037037 155.87962963],0
s6,1,0.539192,0.37704,[179  70] ; [268 117],[175.55678233  73.44321767] ; [271.44321767 113.55678233],0
n3,1,0.546631,0.363387,[35 10] ; [62 23],[33.57692308 11.42307692] ; [63.42307692 21.57692308],0
b4,1,0.615401,0.252385,[152 106] ; [222 168],[148.90740741 109.09259259] ; [225.09259259 164.90740741],0
n2,1,0.670604,0.180897,[34 11] ; [62 24],[32.97709924 12.02290076] ; [63.02290076 22.97709924],0
a8,1,0.704052,0.144291,[ 36 195] ; [ 52 308],[ 34.39593909 196.60406091] ; [ 53.60406091 306.39593909],0
n1,1,0.825363,0.048688,[15 29] ; [31 55],[15.56923077 28.43076923] ; [30.43076923 55.56923077],0
a7,1,0.831104,0.045491,[187  70] ; [286 103],[188.1749226  68.8250774] ; [284.8250774 104.1749226],0
a6,1,0.86713,0.027991,[175  82] ; [268 122],[175.9675425  81.0324575] ; [267.0324575 122.9675425],0
b1,1,0.868732,0.027314,[ 89 169] ; [137 253],[ 89.98148148 168.01851852] ; [136.01851852 253.98148148],0
