Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.945819,[68  6] ; [11 18],[56.75728155 17.24271845] ; [22.24271845  6.75728155],1
a6,1,0.007053,7.259456,[54 20] ; [13 16],[48.13592233 25.86407767] ; [18.86407767 10.13592233],0
n5,1,0.007332,7.1898,[39 34] ; [ 7 22],[32.92156863 40.07843137] ; [13.07843137 15.92156863],0
u2,1,0.011669,6.360476,[22  3] ; [6 6],[18.91891892  6.08108108] ; [9.08108108 2.91891892],0
v4,1,0.027718,4.845552,[69  3] ; [24  5],[66.2970297  5.7029703] ; [26.7029703  2.2970297],0
d3,1,0.033194,4.535724,[50 24] ; [13 16],[45.26213592 28.73786408] ; [17.73786408 11.26213592],0
a7,1,0.036391,4.378707,[52 22] ; [14 15],[47.41747573 26.58252427] ; [18.58252427 10.41747573],0
s7,1,0.036496,4.373792,[30 41] ; [ 5 21],[25.6185567 45.3814433] ; [ 9.3814433 16.6185567],0
p8,1,0.054708,3.690955,[38 35] ; [ 9 20],[33.6372549 39.3627451] ; [13.3627451 15.6372549],0
s8,1,0.055381,3.670591,[33 41] ; [ 7 22],[28.73786408 45.26213592] ; [11.26213592 17.73786408],0
p7,1,0.072158,3.233245,[46 22] ; [14 15],[42.06185567 25.93814433] ; [17.93814433 11.06185567],0
s6,1,0.074405,3.183075,[45 29] ; [12 17],[40.95145631 33.04854369] ; [16.04854369 12.95145631],0
r3,1,0.077345,3.119829,[71  3] ; [25  4],[68.97087379  5.02912621] ; [27.02912621  1.97087379],0
d1,1,0.081625,3.03224,[37 37] ; [ 9 20],[33.04854369 40.95145631] ; [12.95145631 16.04854369],0
p3,1,0.093054,2.820723,[31 43] ; [ 7 22],[27.30097087 46.69902913] ; [10.69902913 18.30097087],0
s2,1,0.101597,2.680299,[33 40] ; [ 8 21],[29.34313725 43.65686275] ; [11.65686275 17.34313725],0
a5,1,0.10186,2.676175,[51 23] ; [15 14],[47.41747573 26.58252427] ; [18.58252427 10.41747573],0
p4,1,0.124411,2.360888,[40 33] ; [11 18],[36.5 36.5] ; [14.5 14.5],0
v2,1,0.177895,1.815126,[37 31] ; [11 17],[34. 34.] ; [14. 14.],0
r2,1,0.207532,1.58856,[64  8] ; [23  6],[62.01980198  9.98019802] ; [24.98019802  4.01980198],0
s3,1,0.217553,1.520438,[42 30] ; [13 16],[39.20792079 32.79207921] ; [15.79207921 13.20792079],0
a8,1,0.243157,1.362198,[ 8 60] ; [ 1 25],[ 6.5106383 61.4893617] ; [ 2.4893617 23.5106383],0
u3,1,0.271067,1.21134,[19  6] ; [7 5],[17.56756757  7.43243243] ; [8.43243243 3.56756757],0
a2,1,0.273414,1.199538,[11 63] ; [ 2 27],[ 9.33980583 64.66019417] ; [ 3.66019417 25.33980583],0
n2,1,0.278664,1.173595,[17  1] ; [9 2],[16.13793103  1.86206897] ; [9.86206897 1.13793103],0
v3,1,0.279354,1.170228,[19 50] ; [ 5 24],[16.89795918 52.10204082] ; [ 7.10204082 21.89795918],0
d5,1,0.297319,1.086178,[56 18] ; [19 10],[53.88349515 20.11650485] ; [21.11650485  7.88349515],0
p12,1,0.30255,1.062919,[ 2 72] ; [ 2 26],[ 2.90196078 71.09803922] ; [ 1.09803922 26.90196078],0
p6,1,0.321704,0.982005,[16 55] ; [ 9 19],[17.92929293 53.07070707] ; [ 7.07070707 20.92929293],0
p1,1,0.41865,0.654101,[ 6 68] ; [ 1 27],[ 5.07843137 68.92156863] ; [ 1.92156863 26.07843137],0
b2,1,0.421399,0.64641,[11 33] ; [ 6 11],[12.26229508 31.73770492] ; [ 4.73770492 12.26229508],0
b3,1,0.421399,0.64641,[11 33] ; [ 6 11],[12.26229508 31.73770492] ; [ 4.73770492 12.26229508],0
r4,1,0.448347,0.574828,[61 13] ; [22  7],[59.63106796 14.36893204] ; [23.36893204  5.63106796],0
b4,1,0.460767,0.544031,[40 34] ; [18 11],[41.66990291 32.33009709] ; [16.33009709 12.66990291],0
a3,1,0.469905,0.5222,[49 25] ; [17 12],[47.41747573 26.58252427] ; [18.58252427 10.41747573],0
