Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,121.592603,[280  46] ; [101 140],[219.05820106 106.94179894] ; [161.94179894  79.05820106],1
p4,1,0.0,57.810334,[258  70] ; [118 127],[215.23211169 112.76788831] ; [160.76788831  84.23211169],1
p3,1,0.0,49.644908,[221 106] ; [ 93 152],[179.50699301 147.49300699] ; [134.49300699 110.50699301],1
p6,1,0.0,45.904861,[170 156] ; [ 58 184],[130.85915493 195.14084507] ; [ 97.14084507 144.85915493],1
p2,1,0.0,35.633727,[308  21] ; [186  58],[283.64048866  45.35951134] ; [210.35951134  33.64048866],1
p5,1,0.0,25.839094,[ 67 262] ; [ 13 228],[ 46.1754386 282.8245614] ; [ 33.8245614 207.1754386],1
p10,1,1.1e-05,19.303579,[303  23] ; [197  47],[285.96491228  40.03508772] ; [214.03508772  29.96491228],1
p9,1,2.5e-05,17.775116,[306  21] ; [200  43],[290.28421053  36.71578947] ; [215.71578947  27.28421053],1
s5,1,0.000584,11.827284,[126 189] ; [ 61 174],[107.1 207.9] ; [ 79.9 155.1],1
v1,1,0.000917,10.988563,[205 118] ; [114 117],[185.98736462 137.01263538] ; [133.01263538  97.98736462],1
n5,1,0.001681,9.868517,[295  32] ; [197  46],[282.25263158  44.74736842] ; [209.74736842  33.25263158],0
b5,1,0.001682,9.868243,[176 153] ; [163  82],[194.30487805 134.69512195] ; [144.69512195 100.30487805],0
p1,1,0.002627,9.049897,[ 44 284] ; [ 14 230],[ 33.25874126 294.74125874] ; [ 24.74125874 219.25874126],0
s8,1,0.00703,7.265321,[171 154] ; [101 144],[155.0877193 169.9122807] ; [116.9122807 128.0877193],0
r1,1,0.015647,5.84206,[279  48] ; [189  55],[268.01401051  58.98598949] ; [199.98598949  44.01401051],0
n6,1,0.022419,5.213007,[302  24] ; [212  32],[293.97192982  32.02807018] ; [220.02807018  23.97192982],0
s7,1,0.031302,4.636319,[177 135] ; [113 125],[164.50909091 147.49090909] ; [125.49090909 112.50909091],0
r4,1,0.032372,4.578707,[308  21] ; [217  28],[300.91463415  28.08536585] ; [224.08536585  20.91463415],0
b1,1,0.034778,4.456044,[133 196] ; [ 78 167],[120.93902439 208.06097561] ; [ 90.06097561 154.93902439],0
v3,1,0.048932,3.877695,[150 172] ; [ 89 144],[138.66306306 183.33693694] ; [100.33693694 132.66306306],0
a5,1,0.055136,3.677976,[264  65] ; [180  65],[254.48780488  74.51219512] ; [189.51219512  55.48780488],0
v4,1,0.073469,3.203774,[316   9] ; [229  14],[311.83978873  13.16021127] ; [233.16021127   9.83978873],0
v2,1,0.098618,2.727747,[197 122] ; [127 105],[187.57894737 131.42105263] ; [136.42105263  95.57894737],0
b4,1,0.1207,2.408215,[187 142] ; [155  90],[196.02439024 132.97560976] ; [145.97560976  99.02439024],0
a8,1,0.136132,2.221142,[ 55 249] ; [ 29 190],[ 48.82600382 255.17399618] ; [ 35.17399618 183.82600382],0
p12,1,0.147475,2.098178,[ 39 288] ; [ 20 224],[ 33.78809107 293.21190893] ; [ 25.21190893 218.78809107],0
a1,1,0.149113,2.081302,[ 21 308] ; [  9 236],[ 17.19512195 311.80487805] ; [ 12.80487805 232.19512195],0
s6,1,0.165377,1.924358,[224  93] ; [159  85],[216.41889483 100.58110517] ; [166.58110517  77.41889483],0
r2,1,0.170649,1.877232,[309  13] ; [226  16],[305.44326241  16.55673759] ; [229.55673759  12.44326241],0
a3,1,0.187351,1.738325,[249  79] ; [174  71],[242.13612565  85.86387435] ; [180.86387435  64.13612565],0
a7,1,0.188024,1.733035,[241  87] ; [167  77],[233.95804196  94.04195804] ; [174.04195804  69.95804196],0
d1,1,0.191165,1.708614,[211 118] ; [144 101],[203.47560976 125.52439024] ; [151.52439024  93.47560976],0
n3,1,0.259914,1.269217,[30 12] ; [47 11],[32.34  9.66] ; [44.66 13.34],0
u1,1,0.268619,1.223785,[ 59 270] ; [ 53 192],[ 64.19512195 264.80487805] ; [ 47.80487805 197.19512195],0
d3,1,0.347311,0.883257,[229  99] ; [162  83],[223.81849913 104.18150087] ; [167.18150087  77.81849913],0
u2,1,0.350798,0.870567,[45 35] ; [44 25],[47.7852349 32.2147651] ; [41.2147651 27.7852349],0
s4,1,0.437214,0.603583,[ 49 274] ; [ 31 210],[ 45.81560284 277.18439716] ; [ 34.18439716 206.81560284],0
d4,1,0.439311,0.598082,[276  51] ; [200  44],[272.59544658  54.40455342] ; [203.40455342  40.59544658],0
s2,1,0.453204,0.562626,[173 151] ; [121 120],[168.59469027 155.40530973] ; [125.40530973 115.59469027],0
r3,1,0.540046,0.375454,[316  11] ; [236   6],[317.23022847   9.76977153] ; [234.76977153   7.23022847],0
a4,1,0.548445,0.360109,[153 175] ; [120 124],[156.54545455 171.45454545] ; [116.45454545 127.54545455],0
b3,1,0.604851,0.267741,[ 84 133] ; [69 98],[ 86.4609375 130.5390625] ; [ 66.5390625 100.4609375],0
b2,1,0.604851,0.267741,[ 84 133] ; [69 98],[ 86.4609375 130.5390625] ; [ 66.5390625 100.4609375],0
s1,1,0.628862,0.233608,[ 12 315] ; [  7 232],[ 10.9770318 316.0229682] ; [  8.0229682 230.9770318],0
n1,1,0.696669,0.15196,[16 27] ; [23 33],[16.93939394 26.06060606] ; [22.06060606 33.93939394],0
n2,1,0.726447,0.122399,[33 10] ; [42 15],[32.25 10.75] ; [42.75 14.25],0
s3,1,0.794897,0.067578,[187 135] ; [142  98],[188.50177936 133.49822064] ; [140.49822064  99.50177936],0
a6,1,0.839687,0.040923,[227 100] ; [172  73],[228.09965035  98.90034965] ; [170.90034965  74.09965035],0
d5,1,0.842091,0.039689,[273  54] ; [203  42],[272.11888112  54.88111888] ; [203.88111888  41.11888112],0
u3,1,0.922736,0.009407,[45 34] ; [41 30],[45.29333333 33.70666667] ; [40.70666667 30.29333333],0
a2,1,0.928123,0.008137,[ 83 246] ; [ 61 184],[ 82.53658537 246.46341463] ; [ 61.46341463 183.53658537],0
d2,1,0.946403,0.004519,[169 159] ; [124 118],[168.60350877 159.39649123] ; [124.39649123 117.60350877],0
u4,1,0.993907,5.8e-05,[  8 320] ; [  6 239],[  8.01396161 319.98603839] ; [  5.98603839 239.01396161],0
