Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,76.59986,[ 3 52] ; [187  83],[32.15384615 22.84615385] ; [157.84615385 112.15384615],1
d2,1,0.0,27.318328,[ 9 46] ; [148 121],[26.65123457 28.34876543] ; [130.34876543 138.65123457],1
a5,1,2.1e-05,18.128405,[25 30] ; [201  69],[38.24615385 16.75384615] ; [187.75384615  82.24615385],1
a4,1,2.4e-05,17.813199,[11 44] ; [138 132],[25.21538462 29.78461538] ; [123.78461538 146.21538462],1
u1,1,0.000174,14.095006,[ 2 53] ; [ 73 197],[12.69230769 42.30769231] ; [ 62.30769231 207.69230769],1
a2,1,0.000224,13.62066,[ 5 50] ; [ 92 178],[16.41538462 38.58461538] ; [ 80.58461538 189.41538462],1
d4,1,0.000299,13.077609,[37 18] ; [235  35],[46.03076923  8.96923077] ; [225.96923077  44.03076923],1
p4,1,0.001667,9.884746,[14 40] ; [133 137],[24.5 29.5] ; [122.5 147.5],0
d3,1,0.004678,8.000045,[34 21] ; [214  55],[42.09876543 12.90123457] ; [205.90123457  63.09876543],0
a3,1,0.004913,7.911288,[29 25] ; [197  73],[37.66666667 16.33333333] ; [188.33333333  81.66666667],0
a6,1,0.018474,5.550614,[36 19] ; [216  54],[42.64615385 12.35384615] ; [209.35384615  60.64615385],0
n2,1,0.024592,5.052417,[15  2] ; [47 32],[10.97916667  6.02083333] ; [51.02083333 27.97916667],0
s8,1,0.025082,5.018212,[13 42] ; [107 163],[20.30769231 34.69230769] ; [ 99.69230769 170.30769231],0
b5,1,0.036732,4.362771,[31 24] ; [191  79],[37.56923077 17.43076923] ; [184.43076923  85.56923077],0
s7,1,0.040629,4.191419,[15 37] ; [114 144],[21.63870968 30.36129032] ; [107.36129032 150.63870968],0
v2,1,0.061731,3.49025,[23 30] ; [147 109],[29.15857605 23.84142395] ; [140.84142395 115.15857605],0
p3,1,0.087698,2.916128,[14 41] ; [101 168],[19.52160494 35.47839506] ; [ 95.47839506 173.52160494],0
s5,1,0.17072,1.876613,[10 43] ; [ 73 188],[14.00955414 38.99044586] ; [ 68.99044586 192.00955414],0
u3,1,0.175811,1.832682,[13 12] ; [49 24],[15.81632653  9.18367347] ; [46.18367347 26.81632653],0
s6,1,0.190091,1.716914,[30 25] ; [172  97],[34.29012346 20.70987654] ; [167.70987654 101.29012346],0
u2,1,0.198989,1.649778,[12 12] ; [46 25],[14.65263158  9.34736842] ; [43.34736842 27.65263158],0
s2,1,0.214204,1.542781,[22 32] ; [134 134],[26.16149068 27.83850932] ; [129.83850932 138.16149068],0
p11,1,0.237748,1.393896,[40 15] ; [174  96],[36.21538462 18.78461538] ; [177.78461538  92.21538462],0
n4,1,0.242103,1.368306,[36 19] ; [197  72],[39.55246914 15.44753086] ; [193.44753086  75.55246914],0
r2,1,0.24367,1.359233,[49  6] ; [247  17],[51.03448276  3.96551724] ; [244.96551724  19.03448276],0
b4,1,0.264235,1.246433,[30 25] ; [169 101],[33.67692308 21.32307692] ; [165.32307692 104.67692308],0
v3,1,0.314942,1.009838,[15 39] ; [ 90 168],[18.17307692 35.82692308] ; [ 86.82692308 171.17307692],0
n3,1,0.334483,0.931462,[14  3] ; [56 23],[12.39583333  4.60416667] ; [57.60416667 21.39583333],0
s4,1,0.341502,0.904783,[12 43] ; [ 44 223],[ 9.56521739 45.43478261] ; [ 46.43478261 220.56521739],0
n5,1,0.343504,0.897309,[33 22] ; [178  89],[36.04037267 18.95962733] ; [174.95962733  92.04037267],0
p6,1,0.36302,0.827419,[10 44] ; [ 65 203],[12.57763975 41.42236025] ; [ 62.42236025 205.57763975],0
a8,1,0.395107,0.723166,[ 9 45] ; [ 30 213],[ 7.09090909 46.90909091] ; [ 31.90909091 211.09090909],0
n1,1,0.406347,0.689465,[7 9] ; [26 53],[ 5.55789474 10.44210526] ; [27.44210526 51.55789474],0
r1,1,0.443076,0.588304,[40 15] ; [207  60],[42.18944099 12.81055901] ; [204.81055901  62.18944099],0
s3,1,0.500541,0.453789,[32 23] ; [141 124],[29.734375 25.265625] ; [143.265625 121.734375],0
r3,1,0.51177,0.430447,[52  2] ; [253  16],[50.99071207  3.00928793] ; [254.00928793  14.99071207],0
p2,1,0.520169,0.413558,[38 17] ; [198  72],[39.93846154 15.06153846] ; [196.06153846  73.93846154],0
v4,1,0.539636,0.376216,[52  3] ; [247  21],[50.91331269  4.08668731] ; [248.08668731  19.91331269],0
p5,1,0.557589,0.343896,[ 3 52] ; [ 10 257],[ 2.22049689 52.77950311] ; [ 10.77950311 256.22049689],0
p10,1,0.565149,0.330868,[38 16] ; [198  69],[39.70093458 14.29906542] ; [196.29906542  70.70093458],0
v1,1,0.621137,0.244273,[22 31] ; [118 143],[23.63057325 29.36942675] ; [116.36942675 144.63057325],0
a1,1,0.645797,0.21124,[ 3 52] ; [ 11 259],[ 2.36923077 52.63076923] ; [ 11.63076923 258.36923077],0
b1,1,0.651289,0.204279,[19 36] ; [102 168],[20.47692308 34.52307692] ; [100.52307692 169.47692308],0
