Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,139.068519,[ 96 222] ; [232  67],[169.05024311 148.94975689] ; [158.94975689 140.05024311],1
s2,1,0.0,78.950597,[120 212] ; [220  89],[176.09984399 155.90015601] ; [163.90015601 145.09984399],1
s6,1,0.0,64.94804,[181 144] ; [262  46],[227.44865719  97.55134281] ; [215.55134281  92.44865719],1
s3,1,0.0,53.421961,[147 181] ; [226  82],[192.36477987 135.63522013] ; [180.63522013 127.36477987],1
s5,1,3e-06,22.153844,[ 87 236] ; [133 162],[114.98381877 208.01618123] ; [105.01618123 189.98381877],1
p6,1,6e-06,20.550802,[106 222] ; [154 154],[134.08805031 193.91194969] ; [125.91194969 182.08805031],1
d1,1,8e-06,20.050144,[180 155] ; [221  91],[207.62751159 127.37248841] ; [193.37248841 118.62751159],1
v3,1,6.2e-05,16.04176,[117 206] ; [156 143],[141.76688103 181.23311897] ; [131.23311897 167.76688103],1
d2,1,6.9e-05,15.84438,[148 184] ; [188 124],[173.2173913 158.7826087] ; [162.7826087 149.2173913],1
a3,1,0.00017,14.13133,[226 106] ; [252  59],[246.80559876  85.19440124] ; [231.19440124  79.80559876],1
p9,1,0.000659,11.600654,[268  60] ; [283  28],[282.82942097  45.17057903] ; [268.17057903  42.82942097],1
v1,1,0.000715,11.44937,[168 162] ; [194 108],[189.01898734 140.98101266] ; [172.98101266 129.01898734],1
p3,1,0.000931,10.959983,[159 173] ; [190 122],[179.91925466 152.08074534] ; [169.08074534 142.91925466],1
n6,1,0.002019,9.531839,[288  46] ; [292  20],[299.87616099  34.12383901] ; [280.12383901  31.87616099],0
p10,1,0.002385,9.226442,[264  66] ; [276  35],[278.00312012  51.99687988] ; [261.99687988  49.00312012],0
p12,1,0.002756,8.962386,[ 20 311] ; [ 40 269],[ 31.03125 299.96875] ; [ 28.96875 280.03125],0
p4,1,0.003112,8.740537,[195 136] ; [218  93],[212.93302181 118.06697819] ; [200.06697819 110.93302181],0
u1,1,0.003805,8.374702,[ 54 281] ; [ 79 233],[ 68.86398764 266.13601236] ; [ 64.13601236 247.86398764],0
d5,1,0.003985,8.290655,[265  69] ; [273  38],[278.59224806  55.40775194] ; [259.40775194  51.59224806],0
