Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,162.709304,[ 28 134] ; [190  41],[89.86259542 72.13740458] ; [128.13740458 102.86259542],1
s6,1,0.0,55.440163,[84 75] ; [196  29],[115.9375  43.0625] ; [164.0625  60.9375],1
s7,1,0.0,42.811531,[59 91] ; [162  59],[89.35309973 60.64690027] ; [131.64690027  89.35309973],1
s8,1,0.0,40.036242,[ 54 106] ; [153  78],[84.70588235 75.29411765] ; [122.29411765 108.70588235],1
a3,1,0.000943,10.936535,[108  54] ; [187  43],[121.91326531  40.08673469] ; [173.08673469  56.91326531],1
d2,1,0.008041,7.02425,[72 90] ; [134  97],[84.91603053 77.08396947] ; [121.08396947 109.91603053],0
s5,1,0.008737,6.875751,[ 53 106] ; [102 116],[65.37135279 93.62864721] ; [ 89.62864721 128.37135279],0
s4,1,0.010358,6.572304,[ 18 141] ; [ 49 181],[ 27.38560411 131.61439589] ; [ 39.61439589 190.38560411],0
n5,1,0.013333,6.124411,[130  32] ; [206  25],[138.50381679  23.49618321] ; [197.49618321  33.50381679],0
p12,1,0.018314,5.565836,[ 12 150] ; [ 35 194],[ 19.47314578 142.52685422] ; [ 27.52685422 201.47314578],0
n4,1,0.022702,5.191136,[133  30] ; [207  24],[140.65989848  22.34010152] ; [199.34010152  31.65989848],0
d1,1,0.026776,4.905181,[93 70] ; [157  74],[103.42639594  59.57360406] ; [146.57360406  84.42639594],0
n1,1,0.043682,4.068818,[10 22] ; [17 13],[13.93548387 18.06451613] ; [13.06451613 16.93548387],0
r2,1,0.044874,4.023355,[150  11] ; [223   6],[153.98205128   7.01794872] ; [219.01794872   9.98205128],0
u1,1,0.051285,3.798944,[ 30 133] ; [ 62 169],[ 38.06091371 124.93908629] ; [ 53.93908629 177.06091371],0
r4,1,0.078707,3.091406,[147  16] ; [219  12],[151.41624365  11.58375635] ; [214.58375635  16.41624365],0
b1,1,0.079812,3.068723,[ 59 104] ; [104 127],[67.43401015 95.56598985] ; [ 95.56598985 135.43401015],0
p9,1,0.094383,2.797975,[141  20] ; [213  17],[145.76470588  15.23529412] ; [208.23529412  21.76470588],0
u3,1,0.101844,2.676425,[28 26] ; [30 14],[31.95918367 22.04081633] ; [26.04081633 17.95918367],0
d4,1,0.130336,2.288499,[131  32] ; [198  32],[136.45547074  26.54452926] ; [192.54452926  37.45547074],0
r3,1,0.137595,2.204648,[154   9] ; [224   6],[156.77862595   6.22137405] ; [221.22137405   8.77862595],0
p2,1,0.155054,2.02181,[139  24] ; [207  23],[143.50636132  19.49363868] ; [202.49363868  27.50636132],0
r1,1,0.164503,1.932339,[127  36] ; [192  38],[132.30788804  30.69211196] ; [186.69211196  43.30788804],0
p11,1,0.168268,1.898311,[132  31] ; [199  32],[136.93654822  26.06345178] ; [194.06345178  36.93654822],0
a2,1,0.208239,1.58363,[ 38 125] ; [ 67 164],[ 43.43908629 119.56091371] ; [ 61.56091371 169.43908629],0
p5,1,0.224817,1.473353,[ 27 136] ; [ 49 179],[ 31.68286445 131.31713555] ; [ 44.31713555 183.68286445],0
p10,1,0.270478,1.214323,[139  22] ; [206  23],[142.42307692  18.57692308] ; [202.57692308  26.42307692],0
p4,1,0.295074,1.096327,[131  32] ; [195  36],[134.8680203  28.1319797] ; [191.1319797  39.8680203],0
d5,1,0.311722,1.023367,[135  28] ; [199  31],[138.52926209  24.47073791] ; [195.47073791  34.52926209],0
p1,1,0.326803,0.961525,[ 16 147] ; [ 30 200],[ 19.07888041 143.92111959] ; [ 26.92111959 203.07888041],0
s1,1,0.327496,0.958775,[  4 158] ; [ 10 221],[  5.77099237 156.22900763] ; [  8.22900763 222.77099237],0
v3,1,0.378413,0.77585,[71 90] ; [108 114],[75.24543081 85.75456919] ; [103.75456919 118.24543081],0
u2,1,0.392816,0.730207,[26 28] ; [25 19],[28.10204082 25.89795918] ; [22.89795918 21.10204082],0
a5,1,0.480786,0.497079,[125  38] ; [184  47],[127.83502538  35.16497462] ; [181.16497462  49.83502538],0
a4,1,0.4959,0.4637,[75 87] ; [115 116],[78.32061069 83.67938931] ; [111.67938931 119.32061069],0
p8,1,0.50079,0.453262,[104  56] ; [157  73],[107.07692308  52.92307692] ; [153.92307692  76.07692308],0
p6,1,0.536058,0.382895,[77 83] ; [117 111],[80. 80.] ; [114. 114.],0
b4,1,0.570158,0.322419,[92 71] ; [137  94],[94.73857868 68.26142132] ; [134.26142132  96.73857868],0
a1,1,0.646885,0.20985,[ 11 152] ; [ 13 218],[  9.92893401 153.07106599] ; [ 14.07106599 216.92893401],0
p7,1,0.652232,0.203097,[122  39] ; [178  51],[123.84615385  37.15384615] ; [176.15384615  52.84615385],0
n2,1,0.659738,0.193842,[25  7] ; [22  8],[24.25806452  7.74193548] ; [22.74193548  7.25806452],0
b3,1,0.684215,0.16542,[41 61] ; [65 87],[42.56692913 59.43307087] ; [63.43307087 88.56692913],0
b2,1,0.684215,0.16542,[41 61] ; [65 87],[42.56692913 59.43307087] ; [63.43307087 88.56692913],0
v1,1,0.796325,0.066619,[100  61] ; [135  87],[98.78590078 62.21409922] ; [136.21409922  85.78590078],0
