Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.924708,[27 43] ; [110  30],[45.66666667 24.33333333] ; [91.33333333 48.66666667],1
a6,1,5e-06,20.742857,[32 38] ; [108  32],[46.66666667 23.33333333] ; [93.33333333 46.66666667],1
u1,1,0.000178,14.051664,[ 4 66] ; [ 39 101],[14.33333333 55.66666667] ; [ 28.66666667 111.33333333],1
p4,1,0.003298,8.634868,[22 48] ; [74 66],[32. 38.] ; [64. 76.],0
a2,1,0.005528,7.697947,[10 60] ; [45 95],[18.33333333 51.66666667] ; [ 36.66666667 103.33333333],0
r4,1,0.00989,6.65467,[53 17] ; [125  15],[59.33333333 10.66666667] ; [118.66666667  21.33333333],0
v2,1,0.017065,5.689694,[35 32] ; [93 41],[42.66666667 24.33333333] ; [85.33333333 48.66666667],0
p6,1,0.017363,5.659342,[11 58] ; [43 94],[18.08737864 50.91262136] ; [ 35.91262136 101.08737864],0
r3,1,0.026936,4.894902,[62  8] ; [134   5],[65.64593301  4.35406699] ; [130.35406699   8.64593301],0
p2,1,0.027922,4.832898,[45 24] ; [111  29],[51.50239234 17.49760766] ; [104.49760766  35.50239234],0
d5,1,0.028108,4.821429,[50 20] ; [118  22],[56. 14.] ; [112.  28.],0
d1,1,0.031671,4.616223,[29 41] ; [80 60],[36.33333333 33.66666667] ; [72.66666667 67.33333333],0
n6,1,0.033734,4.508135,[47 21] ; [115  25],[52.96153846 15.03846154] ; [109.03846154  30.96153846],0
b1,1,0.045459,4.001524,[34 36] ; [48 92],[27.33333333 42.66666667] ; [54.66666667 85.33333333],0
u2,1,0.056255,3.644501,[ 8 11] ; [26 12],[11.33333333  7.66666667] ; [22.66666667 15.33333333],0
v4,1,0.085146,2.963822,[61  8] ; [132   7],[64.02403846  4.97596154] ; [128.97596154  10.02403846],0
n1,1,0.114295,2.493808,[11 12] ; [ 9 24],[ 8.21428571 14.78571429] ; [11.78571429 21.21428571],0
a1,1,0.125252,2.350388,[ 6 64] ; [  5 135],[ 3.66666667 66.33333333] ; [  7.33333333 132.66666667],0
b5,1,0.142756,2.148001,[43 27] ; [100  40],[47.66666667 22.33333333] ; [95.33333333 44.66666667],0
v3,1,0.162907,1.947029,[23 43] ; [61 74],[27.58208955 38.41791045] ; [56.41791045 78.58208955],0
