Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,34.857936,[10 48] ; [24  5],[22.66666667 35.33333333] ; [11.33333333 17.66666667],1
s8,1,7e-06,20.173913,[ 4 54] ; [14 15],[12. 46.] ; [ 6. 23.],1
s3,1,1.1e-05,19.248443,[15 42] ; [22  7],[24.52325581 32.47674419] ; [12.47674419 16.52325581],1
s7,1,1.3e-05,18.974888,[ 7 47] ; [16 11],[15.33333333 38.66666667] ; [ 7.66666667 19.33333333],1
p3,1,6.8e-05,15.87516,[10 49] ; [17 12],[18.10227273 40.89772727] ; [ 8.89772727 20.10227273],1
s5,1,0.000731,11.408176,[ 7 50] ; [13 16],[13.25581395 43.74418605] ; [ 6.74418605 22.25581395],1
v1,1,0.001059,10.721621,[11 47] ; [15 13],[17.53488372 40.46511628] ; [ 8.46511628 19.53488372],0
p5,1,0.006535,7.396578,[ 1 58] ; [ 5 24],[ 4.02272727 54.97727273] ; [ 1.97727273 27.02272727],0
v2,1,0.008015,7.030108,[13 43] ; [15 14],[18.44705882 37.55294118] ; [ 9.55294118 19.44705882],0
a5,1,0.008174,6.994979,[23 36] ; [20  9],[28.82954545 30.17045455] ; [14.17045455 14.82954545],0
d1,1,0.008635,6.896896,[14 45] ; [15 14],[19.44318182 39.55681818] ; [ 9.55681818 19.44318182],0
p4,1,0.01008,6.62069,[14 44] ; [15 14],[19.33333333 38.66666667] ; [ 9.66666667 19.33333333],0
p8,1,0.019167,5.486194,[ 9 49] ; [11 18],[13.33333333 44.66666667] ; [ 6.66666667 22.33333333],0
d3,1,0.023127,5.158938,[16 43] ; [15 14],[20.78409091 38.21590909] ; [10.21590909 18.78409091],0
d4,1,0.046214,3.973784,[29 29] ; [21  8],[33.33333333 24.66666667] ; [16.66666667 12.33333333],0
u3,1,0.068186,3.326162,[11 23] ; [8 5],[13.74468085 20.25531915] ; [5.25531915 7.74468085],0
d5,1,0.081171,3.041298,[27 32] ; [19 10],[30.84090909 28.15909091] ; [15.15909091 13.84090909],0
