Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,27.108292,[ 6 26] ; [76 32],[18.74285714 13.25714286] ; [63.25714286 44.74285714],1
d5,1,4e-06,21.107436,[12 21] ; [85 23],[22.70212766 10.29787234] ; [74.29787234 33.70212766],1
a3,1,0.000487,12.166466,[10 24] ; [68 39],[18.80851064 15.19148936] ; [59.19148936 47.80851064],1
a6,1,0.003183,8.699472,[13 21] ; [72 36],[20.35211268 13.64788732] ; [64.64788732 43.35211268],0
r1,1,0.005391,7.743337,[15 19] ; [76 32],[21.78873239 12.21126761] ; [69.21126761 38.78873239],0
a5,1,0.007314,7.194198,[ 9 25] ; [57 51],[15.8028169 18.1971831] ; [50.1971831 57.8028169],0
d2,1,0.008966,6.829519,[ 5 29] ; [42 66],[11.25352113 22.74647887] ; [35.74647887 72.25352113],0
a7,1,0.014371,5.991963,[17 16] ; [80 28],[22.70212766 10.29787234] ; [74.29787234 33.70212766],0
s5,1,0.044791,4.026507,[ 4 30] ; [30 74],[ 8.37681159 25.62318841] ; [25.62318841 78.37681159],0
r2,1,0.048733,3.884517,[26  8] ; [96 11],[29.41843972  4.58156028] ; [92.58156028 14.41843972],0
b4,1,0.065075,3.403082,[15 19] ; [67 41],[19.63380282 14.36619718] ; [62.36619718 45.63380282],0
s6,1,0.083095,3.003302,[12 22] ; [55 50],[16.38848921 17.61151079] ; [50.61151079 54.38848921],0
v3,1,0.093074,2.820381,[ 4 29] ; [27 76],[ 7.52205882 25.47794118] ; [23.47794118 79.52205882],0
v1,1,0.095734,2.775211,[ 9 25] ; [45 61],[13.11428571 20.88571429] ; [40.88571429 65.11428571],0
v2,1,0.110746,2.543544,[10 23] ; [47 55],[13.93333333 19.06666667] ; [43.06666667 58.93333333],0
n3,1,0.121517,2.397656,[13  4] ; [23 19],[10.37288136  6.62711864] ; [25.62711864 16.37288136],0
r4,1,0.126507,2.334854,[22 12] ; [84 24],[25.38028169  8.61971831] ; [80.61971831 27.38028169],0
n1,1,0.182808,1.774647,[ 2 15] ; [12 31],[ 3.96666667 13.03333333] ; [10.03333333 32.96666667],0
s3,1,0.197807,1.658492,[11 23] ; [48 59],[14.22695035 19.77304965] ; [44.77304965 62.22695035],0
p11,1,0.235338,1.408302,[24 10] ; [64 44],[21.07042254 12.92957746] ; [66.92957746 41.07042254],0
b5,1,0.297045,1.087414,[18 16] ; [68 40],[20.5915493 13.4084507] ; [65.4084507 42.5915493],0
n5,1,0.346929,0.884658,[13 21] ; [32 76],[10.77464789 23.22535211] ; [34.22535211 73.77464789],0
p5,1,0.375113,0.786656,[ 1 32] ; [  1 106],[ 0.47142857 32.52857143] ; [  1.52857143 105.47142857],0
s4,1,0.375999,0.783741,[ 6 28] ; [27 81],[ 7.90140845 26.09859155] ; [25.09859155 82.90140845],0
a8,1,0.376341,0.782619,[ 2 30] ; [  3 101],[ 1.17647059 30.82352941] ; [  3.82352941 100.17647059],0
s1,1,0.397801,0.714963,[ 2 32] ; [  3 104],[ 1.20567376 32.79432624] ; [  3.79432624 103.20567376],0
p3,1,0.410045,0.678671,[ 4 30] ; [19 88],[ 5.54609929 28.45390071] ; [17.45390071 89.54609929],0
u2,1,0.458032,0.550699,[10 14] ; [20 19],[11.42857143 12.57142857] ; [18.57142857 20.42857143],0
u3,1,0.47746,0.504659,[11 13] ; [22 18],[12.375 11.625] ; [20.625 19.375],0
p10,1,0.55525,0.347996,[19 13] ; [69 37],[20.4057971 11.5942029] ; [67.5942029 38.4057971],0
p1,1,0.557168,0.344632,[ 2 31] ; [  4 104],[ 1.40425532 31.59574468] ; [  4.59574468 103.40425532],0
b2,1,0.558949,0.341528,[ 3 10] ; [16 35],[3.859375 9.140625] ; [15.140625 35.859375],0
b3,1,0.558949,0.341528,[ 3 10] ; [16 35],[3.859375 9.140625] ; [15.140625 35.859375],0
p8,1,0.57685,0.311354,[12 22] ; [32 74],[10.68571429 23.31428571] ; [33.31428571 72.68571429],0
r3,1,0.586055,0.296547,[29  5] ; [95 12],[29.90070922  4.09929078] ; [94.09929078 12.90070922],0
p2,1,0.60446,0.268322,[23 10] ; [70 38],[21.76595745 11.23404255] ; [71.23404255 36.76595745],0
b1,1,0.672063,0.179198,[13 21] ; [37 71],[11.97183099 22.02816901] ; [38.02816901 69.97183099],0
s8,1,0.736362,0.11335,[ 7 27] ; [25 82],[ 7.71631206 26.28368794] ; [24.28368794 82.71631206],0
s7,1,0.762765,0.091114,[ 7 27] ; [24 80],[ 7.63768116 26.36231884] ; [23.36231884 80.63768116],0
p7,1,0.769794,0.085641,[12 21] ; [40 62],[12.71111111 20.28888889] ; [39.28888889 62.71111111],0
n6,1,0.779018,0.078736,[22 12] ; [67 41],[21.30985915 12.69014085] ; [67.69014085 40.30985915],0
s2,1,0.825921,0.048372,[12 22] ; [40 67],[12.53900709 21.46099291] ; [39.46099291 67.53900709],0
a1,1,0.833371,0.04426,[ 1 33] ; [  4 104],[ 1.1971831 32.8028169] ; [  3.8028169 104.1971831],0
p6,1,0.870589,0.02654,[ 5 29] ; [14 89],[ 4.71532847 29.28467153] ; [14.28467153 88.71532847],0
v4,1,0.886249,0.020464,[29  4] ; [95 12],[29.22857143  3.77142857] ; [94.77142857 12.22857143],0
n2,1,0.889671,0.019243,[11  6] ; [27 16],[10.76666667  6.23333333] ; [27.23333333 15.76666667],0
p9,1,0.945462,0.004679,[24  9] ; [75 29],[23.84671533  9.15328467] ; [75.15328467 28.84671533],0
