Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,4.9e-05,16.489083,[33 20] ; [14 44],[22.44144144 30.55855856] ; [24.55855856 33.44144144],1
s2,1,5.7e-05,16.207202,[26 27] ; [ 8 50],[16.23423423 36.76576577] ; [17.76576577 40.23423423],1
s8,1,0.000618,11.720577,[19 35] ; [ 5 53],[11.57142857 42.42857143] ; [12.42857143 45.57142857],1
s7,1,0.007651,7.113445,[22 30] ; [10 44],[15.69811321 36.30188679] ; [16.30188679 37.69811321],0
d4,1,0.013027,6.165373,[49  5] ; [42 16],[43.875 10.125] ; [47.125 10.875],0
n6,1,0.02531,5.002573,[42 12] ; [33 24],[36.48648649 17.51351351] ; [38.51351351 18.48648649],0
r4,1,0.026526,4.921372,[46  8] ; [39 19],[40.98214286 13.01785714] ; [44.01785714 13.98214286],0
u3,1,0.02709,4.885093,[14  4] ; [ 9 12],[10.61538462  7.38461538] ; [12.38461538  8.61538462],0
r3,1,0.032015,4.597701,[51  3] ; [47 11],[47.25  6.75] ; [50.75  7.25],0
s4,1,0.032906,4.550675,[11 42] ; [ 4 54],[ 7.16216216 45.83783784] ; [ 7.83783784 50.16216216],0
n5,1,0.049389,3.862069,[36 18] ; [28 30],[30.85714286 23.14285714] ; [33.14285714 24.85714286],0
p4,1,0.050252,3.833044,[29 24] ; [21 37],[23.87387387 29.12612613] ; [26.12612613 31.87387387],0
s1,1,0.060217,3.531389,[ 1 53] ; [ 6 51],[ 3.40540541 50.59459459] ; [ 3.59459459 53.40540541],0
p8,1,0.070857,3.263047,[23 31] ; [15 42],[18.48648649 35.51351351] ; [19.51351351 37.48648649],0
s5,1,0.074885,3.17257,[11 42] ; [ 5 52],[ 7.70909091 45.29090909] ; [ 8.29090909 48.70909091],0
r1,1,0.075681,3.155285,[45  9] ; [40 18],[40.98214286 13.01785714] ; [44.01785714 13.98214286],0
n2,1,0.086932,2.930294,[13  4] ; [12 12],[10.36585366  6.63414634] ; [14.63414634  9.36585366],0
b5,1,0.090763,2.860792,[39 15] ; [33 25],[34.71428571 19.28571429] ; [37.28571429 20.71428571],0
v4,1,0.142426,2.151554,[49  5] ; [47 11],[46.28571429  7.71428571] ; [49.71428571  8.28571429],0
u1,1,0.152556,2.04651,[12 42] ; [ 7 51],[ 9.16071429 44.83928571] ; [ 9.83928571 48.16071429],0
v3,1,0.154102,2.031174,[20 34] ; [14 43],[16.54054054 37.45945946] ; [17.45945946 39.54054054],0
r2,1,0.180609,1.792607,[50  4] ; [49  9],[47.73214286  6.26785714] ; [51.26785714  6.73214286],0
p7,1,0.202563,1.623795,[26 26] ; [22 36],[22.69090909 29.30909091] ; [25.30909091 32.69090909],0
u2,1,0.203216,1.61911,[10  7] ; [ 8 13],[8.05263158 8.94736842] ; [ 9.94736842 11.05263158],0
v1,1,0.204518,1.609811,[22 32] ; [17 41],[18.80357143 35.19642857] ; [20.19642857 37.80357143],0
v2,1,0.275773,1.187804,[26 26] ; [23 35],[23.16363636 28.83636364] ; [25.83636364 32.16363636],0
a4,1,0.277248,1.180531,[17 37] ; [24 34],[19.76785714 34.23214286] ; [21.23214286 36.76785714],0
p5,1,0.282837,1.153406,[ 3 51] ; [ 1 56],[ 1.94594595 52.05405405] ; [ 2.05405405 54.94594595],0
b1,1,0.317002,1.001277,[33 21] ; [30 28],[30.375 23.625] ; [32.625 25.375],0
d1,1,0.333462,0.935407,[31 23] ; [28 30],[28.44642857 25.55357143] ; [30.55357143 27.44642857],0
d5,1,0.351026,0.869746,[44 10] ; [43 15],[41.94642857 12.05357143] ; [45.05357143 12.94642857],0
b4,1,0.367018,0.813736,[37 17] ; [35 23],[34.71428571 19.28571429] ; [37.28571429 20.71428571],0
a5,1,0.377882,0.777582,[31 23] ; [38 20],[33.26785714 20.73214286] ; [35.73214286 22.26785714],0
n3,1,0.422206,0.644168,[12  5] ; [14 10],[10.7804878  6.2195122] ; [15.2195122  8.7804878],0
d2,1,0.449403,0.572158,[29 25] ; [27 31],[27. 27.] ; [29. 29.],0
p2,1,0.500626,0.45361,[35 19] ; [34 24],[33.26785714 20.73214286] ; [35.73214286 22.26785714],0
b3,1,0.604155,0.268775,[10 24] ; [12 22],[11. 23.] ; [11. 23.],0
b2,1,0.604155,0.268775,[10 24] ; [12 22],[11. 23.] ; [11. 23.],0
a6,1,0.651382,0.204162,[37 17] ; [42 16],[38.08928571 15.91071429] ; [40.91071429 17.08928571],0
n1,1,0.692633,0.15625,[7 9] ; [ 9 15],[6.4 9.6] ; [ 9.6 14.4],0
a8,1,0.742895,0.107599,[ 5 41] ; [ 5 51],[ 4.50980392 41.49019608] ; [ 5.49019608 50.50980392],0
p1,1,0.792364,0.069296,[ 4 50] ; [ 5 52],[ 4.37837838 49.62162162] ; [ 4.62162162 52.37837838],0
a2,1,0.835266,0.043245,[13 41] ; [13 45],[12.53571429 41.46428571] ; [13.46428571 44.53571429],0
a3,1,0.845627,0.037908,[36 18] ; [37 20],[35.51351351 18.48648649] ; [37.48648649 19.51351351],0
d3,1,0.871644,0.026105,[38 16] ; [40 18],[37.60714286 16.39285714] ; [40.39285714 17.60714286],0
p3,1,0.898492,0.016273,[17 37] ; [17 39],[16.69090909 37.30909091] ; [17.30909091 38.69090909],0
a1,1,0.916459,0.011003,[ 4 50] ; [ 4 54],[ 3.85714286 50.14285714] ; [ 4.14285714 53.85714286],0
p10,1,0.933098,0.007047,[15 38] ; [16 42],[14.8018018 38.1981982] ; [16.1981982 41.8018018],0
n4,1,0.94848,0.004175,[36 18] ; [39 19],[36.16071429 17.83928571] ; [38.83928571 19.16071429],0
p6,1,0.969375,0.001474,[11 42] ; [12 45],[11.08181818 41.91818182] ; [11.91818182 45.08181818],0
p11,1,1.0,0.0,[27 27] ; [29 29],[27. 27.] ; [29. 29.],0
