Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,244.940067,[263  35] ; [ 60 203],[171.57575758 126.42424242] ; [151.42424242 111.57575758],1
s7,1,0.0,122.024636,[215  72] ; [ 68 182],[151.24953445 135.75046555] ; [131.75046555 118.24953445],1
s6,1,0.0,103.204013,[261  32] ; [129 131],[206.63652803  86.36347197] ; [183.36347197  76.63652803],1
s8,1,0.0,98.770973,[204  95] ; [ 69 194],[145.24377224 153.75622776] ; [127.75622776 135.24377224],1
s5,1,0.0,50.807385,[141 144] ; [ 52 206],[101.29834254 183.70165746] ; [ 91.70165746 166.29834254],1
s4,1,7.6e-05,15.652859,[ 63 231] ; [ 24 237],[ 46.08648649 247.91351351] ; [ 40.91351351 220.08648649],1
p6,1,0.000149,14.382249,[138 156] ; [ 81 179],[116.22021661 177.77978339] ; [102.77978339 157.22021661],1
d1,1,0.000704,11.479478,[230  70] ; [168  96],[211.70212766  88.29787234] ; [186.29787234  77.70212766],1
r2,1,0.001499,10.080103,[292   6] ; [240  20],[284.11469534  13.88530466] ; [247.88530466  12.11469534],0
p12,1,0.001777,9.766923,[ 36 263] ; [ 12 248],[ 25.6744186 273.3255814] ; [ 22.3255814 237.6744186],0
p4,1,0.002663,9.025252,[213  86] ; [155 107],[196.13547237 102.86452763] ; [171.86452763  90.13547237],0
a3,1,0.003268,8.651519,[245  54] ; [188  75],[230.3683274  68.6316726] ; [202.6316726  60.3683274],0
u4,1,0.003278,8.645622,[ 15 285] ; [  2 262],[  9.04255319 290.95744681] ; [  7.95744681 256.04255319],0
r3,1,0.003526,8.513288,[289   9] ; [240  23],[281.00178253  16.99821747] ; [247.99821747  15.00178253],0
r4,1,0.005293,7.776513,[281  19] ; [229  35],[271.27659574  28.72340426] ; [238.72340426  25.27659574],0
p9,1,0.005654,7.657541,[270  26] ; [217  43],[259.26618705  36.73381295] ; [227.73381295  32.26618705],0
r1,1,0.012657,6.216385,[256  43] ; [203  59],[244.63636364  54.36363636] ; [214.36363636  47.63636364],0
u1,1,0.014136,6.021087,[ 78 222] ; [ 46 218],[ 65.95744681 234.04255319] ; [ 58.04255319 205.95744681],0
p10,1,0.014897,5.928658,[263  35] ; [211  50],[252.68694097  45.31305903] ; [221.31305903  39.68694097],0
